index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	a-prakASaH	4	aprakASoZpravqwwiSca	a-prakASa{puM}{1;eka}	aprakASa{puM}{1;eka}	supsamucciwam,5	aprakASa	xarkness	<na-prakASaH>Wn			
2	a-pravqwwiH	5	0	a-pravqwwi{swrI}{1;eka}	apravqwwi{swrI}{1;eka}	supsamucciwam,5	karwavya-karmoM_meM_apravqwwi	inacwiviwy	<na-pravqwwiH>Wn			
3	ca	6	0	ca{avya}	ca{avya}	samuccayaxyowakaH,2	Ora	anx				
4	pramAxaH	7	pramAxo	pramAxa{puM}{1;eka}	pramAxa{puM}{1;eka}	supsamucciwam,5	pramAxa_arWAw_vyarWa_ceRtA	maxness				
5	mohaH	9	moha	moha{puM}{1;eka}	moha{puM}{1;eka}	karwA,10	moha	illusion				
6	eva	11	eva	eva{avya}	eva{avya}	sambanXaH,9	hI	cerwainly				
7	ca	8	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,5	Ora	also				
8	wamasi	2	wamasyewAni	wamas{napuM}{7;eka}	wamas{napuM}{7;eka}	karwA,11	wamoguNa_ke	oq_whe_moxe_oq_ignorance				
9	ewAni	10	0	ewax{napuM}{1;bahu}/ewax{napuM}{2;bahu}	ewax{napuM}{1;bahu}	karwA,10	ye_(saba)	whese				
10	jAyanwe	12	jAyanwe	jE1{BAve;lat;pra;bahu;AwmanepaxI;jE;BvAxiH}/jan1{karwari;lat;pra;bahu;AwmanepaxI;janIz;xivAxiH}/jan2{BAve;lat;pra;bahu;AwmanepaxI;janaz;juhowyAxiH}/jan3{karwari;lat;pra;bahu;AwmanepaxI;janIz;xivAxiH}/jan3{BAve;lat;pra;bahu;AwmanepaxI;janIz;xivAxiH}	jan3{karwari;lat;pra;bahu;AwmanepaxI;janIz;xivAxiH}	aBihiwakarwA,5	uwpanna_howe_hEM	are_maniqeswex				
11	vivqxXe	3	vivqxXe	vivqxXa{puM}{7;eka}/vivqxXa{napuM}{1;xvi}/vivqxXa{napuM}{2;xvi}/vivqxXa{napuM}{7;eka}/vivqxXA{swrI}{1;xvi}/vivqxXA{swrI}{2;xvi}	vi_vqX1{kqw_prawyayaH:kwa;vi_vqXuz;BvAxiH;napuM}{7;eka}	BAvalakRaNasapwamI_pUrvakAlaH,3	baDa़nepara	is_xevelopex				
12	kuru-nanxana	1	kurunanxana	kuru-nanxana{puM}{8;eka}	kurunanxana{puM}{8;eka}	samboXyaH,10	he_arjuna	O_son_oq_Kuru	<kuru-nanxana>W6			
