index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	इन्द्रियाणि	1	इन्द्रियाणि	इन्द्रिय{नपुं}{1;बहु}/इन्द्रिय{नपुं}{2;बहु}/इन्द्रिय{नपुं}{8;बहु}	इन्द्रिय{नपुं}{1;बहु}	कर्ता,3	इन्द्रियों_को_(स्थूल_शरीर_से)	सेन्सेस्				
2	पराणि	2	पराण्याहुरिन्द्रियेभ्यः	पर{नपुं}{1;बहु}/पर{नपुं}{2;बहु}/पर{नपुं}{8;बहु}/पर{नपुं}{1;बहु}/पर{नपुं}{2;बहु}/पॄ3{कर्तरि;लोट्;उ;एक;परस्मैपदी;पॄ;चुरादिः}	पर{नपुं}{1;बहु}	विधेय_विशेषणम्,3	पर	सुपेरिओर्				
3	आहुः	3	0	अह्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;अहँ;स्वादिः}/ब्रू1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;ब्रूञ्;अदादिः}	ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;ब्रूञ्;अदादिः}	अभिहित_कर्ता,1;सकर्मकः	कहते_हैं	इस्_सइड्				
4	इन्द्रियेभ्यः	4	0	इन्द्रिय{पुं}{4;बहु}/इन्द्रिय{पुं}{5;बहु}/इन्द्रिय{नपुं}{4;बहु}/इन्द्रिय{नपुं}{5;बहु}	इन्द्रिय{नपुं}{5;बहु}	तुलना_बिन्दुः,6	इन_इन्द्रियों_से	मोरे_ट्हन्_ट्हे_सेन्सेस्				
5	परं	5	परं		पर{नपुं}{1; एक}	विधेय_विशेषणम्,6.1	पर	सुपेरिओर्				
6	मनः	6	मनः	मनस्{नपुं}{1;एक}/मनस्{नपुं}{2;एक}/मनस्{नपुं}{8;एक}	मनस्{नपुं}{1;एक}	कर्ता,6.1	मन	ट्हे_मिन्ड्				
6.1	(अस्ति)	7	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,6;अकर्मकः	(कहते_हैं)	इस्_सइड्				
7	मनसः	8	मनसस्तु	मनस्{नपुं}{5;एक}/मनस्{नपुं}{6;एक}	मनस्{नपुं}{5;एक}	तुलना_बिन्दुः,10	मन_से	मोरे_ट्हन्_ट्हे_मिन्ड्				
8	तु	10	0	तु{अव्य}	तु{अव्य}	सम्बन्धः,10.1	भी	अल्सो				
9	परा	9	परा	परा{स्त्री}{1;एक}/परा{स्त्री}{1;एक}	परा{स्त्री}{1;एक}	विधेय_विशेषणम्,10.1	पर	सुपेरिओर्				
10	बुद्धिः	11	बुद्धिर्यो	बुद्धि{स्त्री}{1;एक}	बुद्धि{स्त्री}{1;एक}	कर्ता,10.1	बुद्धि	इन्टेल्लिगेन्चे				
10.1	(अस्ति)	12	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,10;अकर्मकः	(है)	इस्				
11	यः	14		"  	यद्{पुं}{1;एक}"	"  	यद्{पुं}{1;एक}"	कर्ता,14.1;नित्य_सम्बन्धः,15	जो	हे_त्हो				
12	बुद्धेः	15	बुद्धेः	बुद्धि{स्त्री}{5;एक}/बुद्धि{स्त्री}{6;एक}	बुद्धि{स्त्री}{5;एक}	तुलना_बिन्दुः,11	बुद्धि_से	मोरे_ट्हन्_ट्हे_इन्टेल्लिगेन्चे				
13	परतः	16	परतस्तु	परत्{पुं}{2;बहु}/परत्{पुं}{5;एक}/परत्{पुं}{6;एक}/परत्{नपुं}{5;एक}/परत्{नपुं}{6;एक}/पॄ3{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;पॄ;चुरादिः}	परतः{अव्य}	विधेय_विशेषणम्,14.1	अत्यन्त_पर	सुपेरिओर्				
14	तु	13	0	तु{अव्य}	तु{अव्य}	सम्बन्धः,14.1	परन्तु 	बुट्				
14.1	(अस्ति)	17	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,11;अकर्मकः	(है)	इस्				
15	सः	18	सः	तद्{पुं}{1;एक}	तद्{पुं}{1;एक}	कर्ता,15.1	वह	ट्हट्				
15.1	(अस्ति)	20	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,15;अकर्मकः	(है)	इस्				
15.2	(आत्मा)	19	(0)	(आत्मन्{पुं}{1;एक})	(आत्मन्{पुं}{1;एक})	विधेय_विशेषणम्,15.1	(आत्मा)	सोउल्				
