index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	kalawravanwam	-	kalawravanwamAwmAnamavaroXe	kalawra{mawup;puM;2;eka}	kalawra{mawup;puM;2;eka}	viSeRaNam,2	kalawra	-	-	-	-	-
2	AwmAnam	-	-	Awman{puM;2;eka}	Awman{puM;2;eka}	karma,7	AwmA	-	-	-	-	-
3	avaroXe	-	-	avaroXa{puM;7;eka(ruX1;GaF;ruXizr;:ruXAxiH)}	avaroXa{puM;7;eka(ruX1;GaF;ruXizr;:ruXAxiH)}	aXikaraNam,7	avaroXa	-	-	-	-	-
4	mahawi	-	mahawyapi	mah1{karwari;lat;pra;eka;parasmEpaxI;mahaz;:BvAxiH}/mahawI{swrI;8;eka}/mahaw{puM;7;eka}/mahaw{napuM;7;eka}	mahaw{napuM;7;eka}	viSeRaNam,3	mahAn_meM	-	-	-	-	-
5	api	-	-	api{avya}	api{avya}	sambanXaH,4	BI	-	-	-	-	-
6	wayA	-	wayA	wax{sarvanAma;swrI;3;eka}	wax{sarvanAma;swrI;3;eka}	viSeRaNam,8	usase	-	-	-	-	-
7	mene	-	mene	menA{swrI;1;xvi}/menA{swrI;2;xvi}/man1{karwari;lit;pra;eka;AwmanepaxI;manaz;:xivAxiH}/man1{karwari;lit;u;eka;AwmanepaxI;manaz;:xivAxiH}/man1{karmaNi;lit;pra;eka;AwmanepaxI;manaz;:xivAxiH}/man1{karmaNi;lit;u;eka;AwmanepaxI;manaz;:xivAxiH}/menA{swrI;8;eka}/menA{swrI;8;xvi}	man1{karwari;lit;u;eka;AwmanepaxI;manaz;:xivAxiH}	aBihiwa_karwA,11;sakarmaka	jAnA	-	-	-	-	-
8	manasvinyA	-	manasvinyA	manasvinI{swrI;3;eka}	manasvinI{swrI;3;eka}	sup_samucciwaH,9	manasvinI_se	-	-	-	-	-
9	lakRmyA	-	lakRmyA	lakRmI{swrI;3;eka}	lakRmI{swrI;3;eka}	hewuH,7	lakRmI_se	-	-	-	-	-
10	ca	-	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,9	Ora	-	-	-	-	-
11	vasuXA-aXipaH	-	vasuXAXipaH	vasuXA-aXipaH{puM;1;eka}	vasuXA-aXipaH{puM;1;eka}	karwA,7	-	-	-	-	-	-
