index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	paraspareNa	-	paraspareNa	paraspara{puM;3;eka}/paraspara{napuM;3;eka}	paraspara{puM;3;eka}/parasparanapuM;3;eka}	karwA,2	paraspara_se	-	-	-	-	-
2	kRawayoH	-	kRawayoH	kRawa{puM;6;xvi}/kRawa{napuM;6;xvi}/kRawa{puM;7;xvi}/kRawa{napuM;7;xvi}	kRawa{puM;6;xvi}/kRawanapuM;6;xvi}/kRawapuM;7;xvi}/kRawanapuM;7;xvi}	-	kRInoM_kA	-	-	-	-	-
3	samakAlam	-	samakAlam	samakAla{puM;2;eka}	samakAla{puM;2;eka}	kriyAviSeRaNam,2	usI_samaya_ko	-	-	-	-	-
4	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,3	hI	-	-	-	-	-
5	yaWA	-	yaWA	yaWA{avya}	yaWA{avya}	sambanXaH,2	jEse	-	-	-	-	-
7	waWA	-	waWA	waWA{avya}	waWA{avya}	sambanXaH,15	vEse	-	-	-	niwya_sambanXaH,5	-
8	uwkrAnwa-vAyvoH	-	uwkrAnwa-vAyvoH	kram1{kwa;kramuz;:BvAxiH-vAyu;puM;6;xvi}/vAyu{puM;7;xvi}	uw_kram1{kwa;kramuz;:BvAxiH-vAyu;puM;6;xvi}/vAyupuM;7;xvi}	sambanXaH,2	-	-	-	-	-	-
9	eka-apsaraH	-	eka-apsaraH	eka-apsaras{swrI;8;eka}/apsara{puM;1;eka}	eka-apsaras{swrI;8;eka}/apsarapuM;1;eka}	karma,10	eka-apsarA	-	-	-	-	-
10	prArWiwayoH	-	prArWiwayoH	prArWin{wal;swrI;6;xvi}/prArWin{wal;swrI;7;xvi}/prArWiwa{puM;6;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwa{puM;7;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwa{napuM;6;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwa{napuM;7;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwA{swrI;6;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwA{swrI;7;xvi(arWa1;kwa;arWa;:curAxiH)}	prArWin{wal;swrI;7;xvi}	viSeRaNam,12	prArWinoM_ke	-	-	-	-	-
11	kayoH-ciw	-	kayoH-ciw	kayoH-ciw{avya}/ciw{swrI;1;eka}/ciw{swrI;8;eka}	kayoH-ciw{avya}/ciwswrI;1;eka}/ciwswrI;8;eka}	viSeRaNam,12	kayoH-	-	-	-	-	-
12	praharwoH	-	praharwaH	praharwq{puM;7;xvi(hq1;wqc;hqF;:BvAxiH)}/praharwq{napuM;7;xvi(hq1;wqc;hqF;:BvAxiH)}	prArWin{wal;swrI;7;xvi}/prArWinwal;swrI;7;xvi}/prArWiwapuM;6;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwapuM;7;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwanapuM;6;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwanapuM;7;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwAswrI;6;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwAswrI;7;xvi(arWa1;kwa;arWa;:curAxiH)}	karma,15	-	-	-	-	-	-
13	a-marwya-BAve	-	a-marwya-BAve	a-marwya-BAva{puM;7;eka}/a-marwya-BAva{puM;7;eka(BU1;GaF;BU;:BvAxiH)}/a-marwya-BAva{puM;7;eka(BU2;GaF;BU;:curAxiH)}/a-marwya-BAva{puM;7;eka(Buv1;GaF;Buvoz;:curAxiH)}	prArWin{wal;swrI;7;xvi}/prArWinwal;swrI;7;xvi}/prArWiwapuM;6;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwapuM;7;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwanapuM;6;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwanapuM;7;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwAswrI;6;xvi(arWa1;kwa;arWa;:curAxiH)}/prArWiwAswrI;7;xvi(arWa1;kwa;arWa;:curAxiH)}	sambanXaH,15	a-maraNaSIla-BAva_meM	-	-	-	-	-
14	api	-	api	api{avya}	api{avya}	sambanXaH,13	BI	-	-	-	-	-
15	vivAxaH	-	vivAxaH	vivAxa{puM;1;eka}/vivAxa{puM;1;eka(vax1;GaF;vaxaz;:BvAxiH)}	vivAxa{puM;1;eka}/vivAxapuM;1;eka(vax1;GaF;vaxaz;:BvAxiH)}	-	vivAxa	-	-	-	-	-
