index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	BAminI	-	BAminI	BAminI{swrI;1;eka}	BAminI{swrI;1;eka}	viSeRaNam,3	sunxara-s	-	-	-	-	-
2	inxumawI	-	inxumawI	inxu{mawup;swrI;1;eka}	inxu{mawup;swrI;1;eka}	sup_samucciwaH,3	inxu	-	-	-	-	-
3	kRiwiH	-	kRiwiH	kRiwi{swrI;1;eka}	kRiwi{swrI;1;eka}	karwA,11	pqWvI	-	-	-	-	-
4	ca	-	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,3	Ora	-	-	-	-	-
5	agrya-pOruRam	-	agrya-pOruRam	agrya-pOruRa{puM;2;eka}/pOruRa{napuM;1;eka}/pOruRa{napuM;2;eka}	agrya-pOruRa{puM;2;eka}	viSeRaNam,6	agrya-pOruRa	-	-	-	-	-
6	wam	-	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,8	vaha	-	-	-	-	-
7	pawim	-	pawim	pawi{puM;2;eka}	pawi{puM;2;eka}	prayojyakarwA,8	pawi_ko	-	-	-	-	-
8	AsAxya	-	AsAxya	Af_Rax1{avya;Nijanwa;lyap;RaxL;:BvAxiH}	Af_Rax1{avya;Nijanwa;lyap;RaxL;:BvAxiH}	pUrvakAlaH,11	-	-	-	-	-	-
9	praWamA	-	praWamA	praWamA{swrI;1;eka}/praWamA{swrI;1;eka}	praWamA{swrI;1;eka}	viSeRaNam,10	praWamA	-	-	-	-	-
10	bahu-rawna-sUH	-	bahu-rawnasUH-	bahu-rawna-sUH{swrI;1;eka}	bahu-rawna-sUH{swrI;1;eka}	karwqsamAnAXikaraNam,11	aXika-	-	-	-	-	-
11	aBUw	-	aBUw	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,3;sakarmaka	huIM	-	-	-	-	-
