index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	sA	-	seyaM	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	viSeRaNam,9	vaha	-	-	-	-	-
2	iyam	-	-	ixam{sarvanAma;swrI;1;eka}	ixam{sarvanAma;swrI;1;eka}	viSeRaNam,9	yaha	-	-	-	-	-
3	maxIyA	-	maxIyA	maxIya{swrI;1;eka}	maxIya{swrI;1;eka}	viSeRaNam,4	maxIya	-	-	-	-	-
4	jananI	-	jananIva	jananI{swrI;1;eka}	jananI{swrI;1;eka}	upamAnam,5	janana	-	-	-	-	-
5	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,2	X_i1_pp_skwe_hEM	-	-	-	-	-
6	wena	-	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wena{puM;8;eka}/wan{karwari;lit;ma;bahu;parasmEpaxI;wanuz;: wanAxiH}	wax{sarvanAma;puM;3;eka}	viSeRaNam,8	-	-	-	-	-	-
7	mAnyena	-	mAnyena	mAnya{napuM;3;eka(+man2;yaw;manuz;:wanAxiH)}/mAnya{puM;3;eka(+man2;yaw;manuz;:wanAxiH)}/mAnya{napuM;3;eka(+man2;Nijanwa;yaw;manuz;:wanAxiH)}/mAnya{puM;3;eka(+man2;Nijanwa;yaw;manuz;:wanAxiH)}	mAnya{puM;3;eka(+man2;yaw;manuz;:wanAxiH)}	viSeRaNam,8	-	-	-	-	-	-
8	rAjFA	-	rAjFA	rAjan{puM;3;eka}	rAjan{puM;3;eka}	hewuH,10	rAjA_se	-	-	-	-	-
9	sarayUH	-	sarayUrviyukwA	sarayU{swrI;2;bahu}/sarayu{swrI;1;eka}	sarayU{swrI;1;eka}	karwA,16	sarayuoM_ko	-	-	-	-	-
10	viyukwA	-	-	vi_yuj2{kwa;yujizr;:ruXAxiHvi_yukwa;swrI;1;eka}/vi_yuj1{kwa;yujaz;:xivAxiHvi_yukwa;swrI;1;eka}	vi_yuj2{kwa;yujizr;:ruXAxiHvi_yukwa;swrI;1;eka}	viSeRaNam,1	-	-	-	-	-	-
11	xUre	-	xUre	xUra{puM;7;eka}/xUra{napuM;2;xvi}/xUra{napuM;1;xvi}/xUra{napuM;7;eka}/xUra{swrI;2;xvi}/xUra{swrI;1;xvi}	xUra{puM;7;eka}	aXikaraNam,12	xUra_meM	-	-	-	-	-
12	vasanwam	-	vasanwam	vasanwa{puM;2;eka}	vasanwa{puM;2;eka}	viSeRaNam,14	vasanwa_ko	-	-	-	-	-
13	SiSira-anilEH	-	SiSirAnilErmAM	SiSira-anila{puM;3;bahu}	SiSira-anila{puM;3;bahu}	viSeRaNam,15	TaMDA-aniloM_se	-	-	-	-	-
14	mAm	-	-	asmax{sarvanAma;2;eka}	asmax{sarvanAma;2;eka}	karma,16	muJe	-	-	-	-	-
15	warafga-haswEH	-	warafgahaswErupagUhawIva	warafga-haswa{puM;3;bahu}/warafga-haswa{napuM;3;bahu}	warafga-haswa{puM;3;bahu}	karaNam,16	lahara-haswoM_se	-	-	-	-	-
16	upagUhawi	-	-	upa_guh{karwari;lat;pra;eka;parasmEpaxI;guhUz;:BvAxiH}	upa_guh{karwari;lat;pra;eka;parasmEpaxI;guhUz;:BvAxiH}	aBihiwa_karwA,9	-	-	-	-	-	-
17	iva	-	-	iva{avya}	iva{avya}	sambanXaH,16	jEse	-	-	-	-	-
