index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	yaWA-kramaM	4	yaWAkramaM	yaWA-krama{puM;2;eka}/krama{napuM;1;eka}/krama{napuM;2;eka}	yaWA-krama{napuM;1;eka}	kriyAviSeRaNam,2	yaWA-krama	-	-	-	-	-
2	praNawO	2	praNawO	praNawi{swrI;7;eka}/praNawa{puM;1;xvi(Nam1;kwa;Namaz;:BvAxiH)}/praNawa{puM;2;xvi(Nam1;kwa;Namaz;:BvAxiH)}	praNawa{puM;1;xvi(Nam1;kwa;Namaz;:BvAxiH)}	viSeRaNam,6	praNAma_karane	-	-	-	-	-
3	hawa-arI	3	hawArI	han1{kwa;hanaz;:axAxiH-ari;puM;8;xvi}/ari{puM;1;xvi}/ari{puM;2;xvi}	ari{puM;1;xvi}	viSeRaNam,6	Sawru	-	-	-	-	-
4	vikrama-SoBinO	5	vikramaSoBinO	vikrama-SoBin{puM;2;xvi}/SoBin{puM;1;xvi}	vikrama-SoBin{puM;1;xvi}	viSeRaNam,6	vikrama-SoBin	-	-	-	-	-
5	wO	6	wO	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;1;xvi}	viSeRaNam,6	ve	-	-	-	-	-
6	uBO	1	uBAvuBAByAM	uBa{sarvanAma;puM;1;xvi}/uBa{sarvanAma;puM;2;xvi}/uBa{puM;8;xvi}	uBa{sarvanAma;puM;1;xvi}	karma,11	xonoM	-	-	-	-	-
7	uBAByAM	-	-	uBa{sarvanAma;puM;3;xvi}/uBa{sarvanAma;puM;4;xvi}/uBa{sarvanAma;puM;5;xvi}/uBa{sarvanAma;napuM;3;xvi}/uBa{sarvanAma;napuM;4;xvi}/uBa{sarvanAma;napuM;5;xvi}/uBA{sarvanAma;swrI;3;xvi}/uBA{sarvanAma;swrI;4;xvi}/uBA{sarvanAma;swrI;5;xvi}	uBa{sarvanAma;puM;3;xvi}	karwA,11	xonoM_se	-	-	-	-	-
8	asra-anXawayA	-	-	asra-anXa{wal;swrI;3;eka}	asra-anXa{wal;swrI;3;eka}	hewuH,11	kinArA-anXa_se	-	-	-	-	-
9	vispaRtam	7	vispaRtamasrAnXawayA	vispaRtam{avya}	vispaRtam{avya}	kriyAviSeRaNam,11	vispaRtam	-	-	-	-	-
10	na	8	na	na{avya}	na{avya}	prawiReXaH,11	nahIM	-	-	-	-	-
11	xqRtO	9	xqRtO	xqRti{swrI;7;eka}/xqRta{puM;1;xvi(xqS1;kwa;xqSizr;:BvAxiH)}/xqRta{puM;2;xvi(xqS1;kwa;xqSizr;:BvAxiH)}	xqRta{puM;1;xvi(xqS1;kwa;xqSizr;:BvAxiH)}	prawiyogI,12	-	-	-	-	-	-
12	(kinwu)	-	(kinwu)	kinwu{avya}	kinwu{avya}	anuyogI,15	kinwu	-	-	-	-	-
13	(uBO)	-	(-)	uBa{sarvanAma;puM;1;xvi}/uBa{sarvanAma;puM;2;xvi}/uBa{puM;8;xvi}	uBa{sarvanAma;puM;1;xvi}	karwA,15	xonoM	-	-	-	-	-
14	suwa-sparSa-suKa-upalamBAw	11	suwasparSasuKopalamBAw	Ru3{kwa;RuF;:svAxiH}/Su1{kwa;Su;:BvAxiH}/Ru2{kwa;Ru;:axAxiH-sparSa-suKa-upalamBa;puM;5;eka}/upalamBa{napuM;5;eka}	Ru2{kwa;Ru;:axAxiH-sparSa-suKa-upalamBa;puM;5;eka}	hewuH,15	-	-	-	-	-	-
15	jFAwO	10	jFAwO	jFAwa{puM;1;xvi}/jFAwa{puM;2;xvi}/jFAwa{puM;8;xvi}/jFAwi{puM;7;eka}/jFAwa{puM;1;xvi(jFA1;kwa;jFA;:BvAxiH)}/jFAwa{puM;2;xvi(jFA1;kwa;jFA;:BvAxiH)}	jFAwa{puM;1;xvi(jFA1;kwa;jFA;:BvAxiH)}	aBihiwa_karwA,13	-	-	-	-	-	-
