index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	maXunA	2	maXunopavanaSriyAmaBinavA 	maXu{puM;3;eka}/maXu{napuM;3;eka}	maXu{napuM;3;eka}	karwA,2	maXu_ke_xvArA	-	-	-	-	-
2	viraciwAH	1	viraciwA 	vi_raca1{kwa;raca;:curAxiHvi_raciwa;swrI;2;bahu}/vi_raca1{kwa;raca;:curAxiHvi_raciwa;swrI;1;bahu}/vi_raca1{kwa;raca;:curAxiHvi_raciwa;puM;1;bahu}	vi_raca1{kwa;raca;:curAxiHvi_raciwa;puM;1;bahu}	viSeRaNam,5	NWyA_hue	-	-	-	-	-
3	upavana-SriyAm	-	-	upavana-SrI{swrI;6;bahu}/SrI{swrI;7;eka}	upavana-SrI{swrI;6;bahu}	RaRTIsambanXaH,5	bagIcA-SrI_meM	-	-	-	-	-
4	aBinavAH	-	-	aBinava{puM;1;bahu}/aBinava{swrI;2;bahu}/aBinava{swrI;1;bahu}	aBinava{puM;1;bahu}	viSeRaNam,5	naye	-	-	-	-	-
5	pawra-viSeRakAH	4	pawraviSeRakAH	pawwra-viSeRaka{puM;1;bahu}	pawwra-viSeRaka{puM;1;bahu}	upamAnam,6	pawwra-wilaka	-	-	-	-	-
6	iva	3	iva 	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
7	(sWiwAH)	-	(sWiwAH)	sWiwa{swrI;2;bahu(RWA1;kwa;RWA;:BvAxiH)}/sWiwa{swrI;1;bahu(RWA1;kwa;RWA;:BvAxiH)}/sWiwa{puM;1;bahu(RWA1;kwa;RWA;:BvAxiH)}	sWiwa{puM;1;bahu(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,9	sWiwa	-	-	-	-	-
8	maXu-xAna-viSAraxAH	6	maXuxAnaviSAraxAH 	maXu-xAna-viSAraxa{puM;1;bahu}/viSAraxa{swrI;2;bahu}/viSAraxa{swrI;1;bahu}	maXu-xAna-viSAraxa{puM;1;bahu}	viSeRaNam,9	maXu-xAna-cawura	-	-	-	-	-
9	kurabakAH	7	kurabakA 	kurabaka{puM;1;bahu}	kurabaka{puM;1;bahu}	karwA,12	kurabakoM_ne	-	-	-	-	-
10	maXulihAm	5	maXulihAM 	maXulih{puM;6;bahu}	maXulih{puM;6;bahu}	RaRTIsambanXaH,11	maXulihoM_kI	-	-	-	-	-
11	rava-kAraNawAm	8	ravakAraNawAM 	rava-kAraNawA{swrI;2;eka}	rava-kAraNawA{swrI;2;eka}	karma,12	cIKa-kAraNawA_ko	-	-	-	-	-
12	yayuH	9	yayuH	yA1{karwari;lit;pra;bahu;parasmEpaxI;yA;:axAxiH}	yA1{karwari;lit;pra;bahu;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,9;sakarmaka	X_yA1_pp_skyA	-	-	-	-	-
