index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	vAsavaH	7	vAsavaH	vAsu{puM;1;bahu}/vAsava{puM;1;eka}/vAsu{puM;8;bahu}	vAsava{puM;1;eka}	karwA,10	inxra	-	-	-	-	-
2	awi-prabanXa-prahiwAswra-vqRtiBiH	1	awiprabanXaprahiwAswravqRtiBiswamASrayaM	awi-prabanXa-prahiwAswra-vqRti{swrI;3;bahu}/vqRti{napuM;3;bahu}/vqRti{puM;3;bahu}	awi-prabanXa-prahiwAswra-vqRti{puM;3;bahu}	viSeRaNam,4	awi-prabanXa-prahiwAswra-vqRti_se	-	-	-	-	-
3	ambuxaH	-	-	ambuxa{puM;1;eka}	ambuxa{puM;1;eka}	upamAnam,1	ambuxaH-pAnI_ke_xvArA	-	-	-	-	-
4	axBiH	-	-	ap{swrI;3;bahu}	ap{swrI;3;bahu}	karaNam,8	-	-	-	-	-	-
5	svawaH-cyuwam	8	svawaH ca yuwam	svawaH-;cyuw{puM;2;eka}/cyuwa{puM;2;eka{kqxanwa}({kqw_XAwu;cyu1};kwa;cyuf;BvAxiH)}/cyuwa{napuM;1;eka{kqxanwa}({kqw_XAwu;cyu1};kwa;cyuf;BvAxiH)}/cyuwa{napuM;2;eka{kqxanwa}({kqw_XAwu;cyu1};kwa;cyuf;BvAxiH)}	svawaH-cyuwa{puM;2;eka{kqxanwa}({kqw_XAwu;cyu1};kwa;cyuf;BvAxiH)}	viSeRaNam,6	svawaH-ca-milA_hue_ko	-	-	-	-	-
6	vahnim	9	vahnimivAxBirambuxaH	vahni{puM;2;eka}	vahni{puM;2;eka}	upamAnam,8	vahni_ko	-	-	-	-	-
7	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
8	nirvApayiwum	5	nirvApayiwum	nir_vap1{avya;wumun;Nijanwa;;duvapazM;BvAxiH{kqxanwa}}	nir_vap1{avya;wumun;Nijanwa;;duvapazM;BvAxiH{kqxanwa}}	sahAyakakriyA,10	Buj	-	-	-	-	-
9	na	6	na	na{avya}	na{avya}	prawiReXaH,13	nahIM	-	-	-	-	-
10	SaSAka	4	SaSAka	Sak3{karwari;lit;pra;eka;parasmEpaxI;SakLz;:svAxiH}/Sak3{karwari;lit;u;eka;parasmEpaxI;SakLz;:svAxiH}	Sak3{karwari;lit;u;eka;parasmEpaxI;SakLz;:svAxiH}	aBihiwa_karwA,1;sakarmaka	sakA	-	-	-	-	-
11	xuH-prasahasya	2	xuRprasahasya	xuH-prasaha{puM;6;eka}/xuRprasaha{napuM;6;eka}	xuRprasaha{napuM;6;eka}	RaRTIsambanXaH,12	jisakA_prawiroXa_na_kiyA_jA_sake_ke	-	-	-	-	-
12	wejasaH	-	wejasaH	wejas{napuM;5;eka}/wejas{napuM;6;eka}	wejas{napuM;6;eka}	RaRTIsambanXaH,13	weja_se	-	-	-	-	-
13	ASrayam	-	ASrayam	ASraya{puM;2;eka}/ASraya{napuM;1;eka}/ASraya{napuM;2;eka}/Af_Sri1{karwari;laf;u;eka;parasmEpaxI;SriF;:BvAxiH}	ASraya{puM;2;eka}	karma,8	ASraya_liyA	-	-	-	-	-
14	wam	-	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,13	usa	-	-	-	-	-
15	(iva)	-	(-)	iva{avya}	iva{avya}	upamAnaxyowakaH,3	jEse	-	-	-	-	-
