index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	UrXva-afkUra-prowa-muKaM	4	UrXvAfkUraprowamuKaM	UrXva-afkUra-prowa-muKa{puM;2;eka}/muKa{napuM;1;eka}/muKa{napuM;2;eka}	UrXva-afkUra-prowa-muKa{napuM;1;eka}	viSeRaNam,2	UrXva-afkUra-muKa	@with @their @heads @transfixed @at @their @jutting @points	-	-	-	-
2	SafKa-yUWam	6	SafKayUWam	SafKa-yUWa{puM;2;eka}/yUWa{napuM;1;eka}/yUWa{napuM;2;eka}	SafKa-yUWa{napuM;1;eka}	karwA,12	SafKa-samUha	@shoal/@heap @of @conch @shells	-	-	-	-
3	paryaswam	3	paryaswamewawsahasormivegAw	paryaswa{puM;2;eka(as3;kwa;asuz;:xivAxiH)}/paryaswa{napuM;1;eka(as3;kwa;asuz;:xivAxiH)}/paryaswa{napuM;2;eka(as3;kwa;asuz;:xivAxiH)}	paryaswa{napuM;1;eka(pari_as3;kwa;asuz;:xivAxiH)}	viSeRaNam,2	NWyA_huA	@dash	-	-	-	-
4	ewaw	-	-	ewax{sarvanAma;napuM;1;eka}/{sarvanAma;napuM;1;eka}	ewax{sarvanAma;puM;1;bahu}	viSeRaNam,2	-	-	-	-	-	-
5	sahasA	3	paryaswamewawsahasormivegAw	sahasA{avya}	sahasA{avya}	kriyAviSeRaNam,3	ewaw-acAnaka	@this @sudden/@powerful	-	-	-	-
6	Urmi-vegAw	3	paryaswamewawsahasormivegAw	Urmi-vega{puM;5;eka}/vega{napuM;5;eka}	Urmi-vega{napuM;5;eka}	hewuH,3	Urmi-vega_se	@from @force @of @waves	-	-	-	-
7	vixrumeRu	2	vixrumeRu	vixruma{puM;7;bahu}	vixruma{puM;7;bahu}	aXikaraNam,3	mUzgeoM_meM	@in @the @reefs @of @corals	-	-	-	-
8	wava	1	wavAXarasparXiRu	yuRmax{sarvanAma;6;eka}	yuRmax{sarvanAma;6;eka}	RaRTIsambanXaH,9	wava-nicalA_hoTa-sparXin	@that @vie @with @thy @lips	-	-	wava	sIwA, sIwAyAH aXaraH sparXiRu
9	aXara-sparXiRu	-	-	aXara-sparXin{puM;7;bahu}	aXara-sparXin{puM;7;bahu}	viSeRaNam,7	-	-	-	-	-	-
10	kaWaMciw	5	kaWaMciwkleSAxapakrAmawi	kaWaFciw{avya}	kaWaFciw{avya}	kriyAviSeRaNam,12	kisI_waraha_se_ho	@somehow	-	-	-	-
11	kleSAw	5	-	kleSa{puM;5;eka}	kleSa{puM;5;eka}	hewuH,12	kleSa_se	@from @difficulty	-	-	-	-
12	apakrAmawi	5	-	apa_kram1{karwari;lat;pra;eka;parasmEpaxI;kramuz;:BvAxiH}	apa_kram1{karwari;lat;pra;eka;parasmEpaxI;kramuz;:BvAxiH}	aBihiwa_karwA,2	apa_kram1_pp_skwA_hE	@glide @away	-	-	-	-
