index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	nirxiRtAm	-	nirxiRtAm	nis_xiS1{kwa;xiSaz;:wuxAxiHnis_xiRta;swrI;2;eka}	nis_xiS1{kwa;xiSaz;:wuxAxiHnis_xiRta;swrI;2;eka}	viSeRaNam,4	nirxeSa_kiyA_huA	-	-	-	-	-
2	kula-pawinA	-	kulapawinA	kula-pawi{puM;3;eka}	kula-pawi{puM;3;eka}	karwA,1	kula-pawi_se	-	-	-	-	-
3	saH	-	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,11	vaha	-	-	-	-	-
4	parNa-SAlAm	-	parNaSAlAmaXyAsya	parNa-SAlA{swrI;2;eka}/SAla{swrI;2;eka}	parNa-SAlA{swrI;2;eka}	karma,5	pawwA-SAlA_ko	-	-	-	-	-
5	aXyAsya	-	-	aXi_As1{avya;Nijanwa;lyap;Asaz;:axAxiH}/aXi_As1{avya;Nijanwa;lyap;Asaz;:axAxiH}/aXi_as1{avya;Nijanwa;lyap;asaz;:BvAxiH}/aXi_as3{avya;Nijanwa;lyap;asuz;:xivAxiH}	aXi_As1{avya;Nijanwa;lyap;Asaz;:axAxiH}	pUrvakAlaH,11	-	-	-	-	-	-
6	prayawa-parigraha-xviwIyaH	-	prayawaparigrahaxviwIyaH 	yam-parigraha-xviwIya{puM;1;eka}	prayawa-parigraha-xviwIya{puM;1;eka}	viSeRaNam,3	yam-parigraha-xUsarA	-	-	-	-	-
7	waw-SiRya-aXyayana-nivexiwa-avasAnAm	-	wacCiRyAXyayananivexiwAvasAnAM	wax-SAs-aXyayana-vix-avasa{napuM;6;bahu}/avasa{puM;6;bahu}	wax-SAs-aXyayana-vix-avasAnA{swrI;2;eka}	viSeRaNam,10	vaha-SAs-aXyayana-jFAna-avasoM_kA	-	-	-	-	-
8	saMviRtaH	-	saMviRtaH	sam_viS1{kwa;viSaz;:wuxAxiHsam_viRta;puM;1;eka}	sam_viS1{kwa;viSaz;:wuxAxiHsam_viRta;puM;1;eka}	viSeRaNam,3	ArAma_kiyA_huA	-	-	-	-	-
9	kuSa-Sayane	-	kuSaSayane	kuSa-Sayana{napuM;2;xvi}/Sayana{napuM;1;xvi}/Sayana{napuM;7;eka}	kuSa-Sayana{napuM;7;eka}	aXikaraNam,11	kuSa-sone	-	-	-	-	-
10	niSAm	-	niSAm	niSA{swrI;6;bahu}/niSA{swrI;2;eka}	niSA{swrI;2;eka}	karma,11	rAwa_kA 	-	-	-	-	-
11	ninAya	-	ninAya	NI1{karwari;lit;pra;eka;parasmEpaxI;NIF;:BvAxiH}/NI1{karwari;lit;u;eka;parasmEpaxI;NIF;:BvAxiH}	NI1{karwari;lit;pra;eka;parasmEpaxI;NIF;:BvAxiH}	aBihiwa_karwA,3;sakarmaka	avasAna	-	-	-	-	-
