index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	aWa	1	aWAnapoDArgalamapyagAram	aWa{avya}	aWa{avya}	sambanXaH,13	Ora	-	-	-	-	-
2	savismayaH	4	savismayo	savismaya{puM;1;eka}	savismaya{puM;1;eka}	viSeRaNam,5	savismaya	-	-	-	-	-
3	pUrva-arXa-visqRta-walpaH	7	pUrvArXavisqRtawalpaH	pUrva-arXa-sqRta-walpa{puM;1;eka}	pUrva-arXa-sqRta-walpa{puM;1;eka}	viSeRaNam,5	-	-	-	-	-	-
4	xASaraWeH	5	xASaraWeswanUjaH	xASaraWi{puM;5;eka}/xASaraWi{puM;6;eka}	xASaraWi{puM;6;eka}	RaRTIsambanXaH,5	xASaraWi_kA	-	-	-	-	-
5	wanUjaH	-	-	wanU-ja{puM;1;eka}	wanU-ja{puM;1;eka}	karwA,13	wanU	-	-	-	-	-
6	ana-apoDa-argalam	-	-	ana-apoDa-argala{puM;2;eka}/argala{napuM;1;eka}/argala{napuM;2;eka}	ana-apoDa-argala{napuM;2;eka}	viSeRaNam,8	ana-apoDa-argala	-	-	-	-	-
7	api	-	-	api{avya}	api{avya}	sambanXaH,6	BI	-	-	-	-	-
8	AxarSa-walam	-	-	xqS1{GaF;xqSizr;:BvAxiH-wala;puM;2;eka}/wala{napuM;1;eka}/wala{napuM;2;eka}	wala{napuM;2;eka}	karma,14	bAhU	-	-	-	-	-
9	CAyAm	2	CAyamivAxarSawalam	CAyA{swrI;2;eka}	CAyA{swrI;2;eka}	upamAnam,10	CAyA_ko	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,12	jEse	-	-	-	-	-
11	agAram	-	-	agAra{puM;2;eka}	agAra{puM;2;eka}	karma,12	agAra_kI	-	-	-	-	-
12	praviRtAm	3	praviRtAm	praviRtA{swrI;2;eka(viS1;kwa;viSaz;:wuxAxiH)}	praviRtA{swrI;2;eka(viS1;kwa;viSaz;:wuxAxiH)}	karma,13	anxara_gayA_huA	-	-	-	-	-
13	pra-uvAca	6	provAca	pra-vac1{karwari;lit;pra;eka;parasmEpaxI;vacaz;:axAxiH}/vac1{karwari;lit;u;eka;parasmEpaxI;vacaz;:axAxiH}	pra-vac1{karwari;lit;pra;eka;parasmEpaxI;vacaz;:axAxiH}	aBihiwa_karwA,5;sakarmaka	bole	-	-	-	-	-
14	(praviRtAm)	-	(-)	praviRtA{swrI;2;eka(viS1;kwa;viSaz;:wuxAxiH)}	praviRtA{swrI;2;eka(viS1;kwa;viSaz;:wuxAxiH)}	viSeRaNam,9	anxara_gayA_huA	-	-	-	-	-
