index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	(wvam)	-	(wvam)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,6	wuma	-	-	-	-	-
2	vareNyena	5	vareNyena	vareNya{puM;3;eka}/vareNya{napuM;3;eka}	vareNya{napuM;3;eka}	viSeRaNam,3	j.ZAP.ZarAna	-	-	-	-	-
3	anena	1	anena	ixam{sarvanAma;puM;3;eka}/ixam{sarvanAma;napuM;3;eka}/ana{puM;3;eka}	ixam{sarvanAma;napuM;3;eka}	hewuH,6	isase	-	-	-	-	-
4	gqhyamANam	3	gqhyamANam	gqhyamANa{puM;2;eka}/gqhyamANa{napuM;1;eka}/gqhyamANa{napuM;2;eka}	gqhyamANa{puM;2;eka}	viSeRaNam,5	gqhi-ama-aNa	-	-	-	-	-
5	pANim	4	pANim	pANi{puM;2;eka}	pANi{puM;2;eka}	karma,6	hAWa_kI	-	-	-	-	-
6	icCasi	-	-	iR2{karwari;lat;ma;eka;parasmEpaxI;iRuz;:wuxAxiH}	iR2{karwari;lat;ma;eka;parasmEpaxI;iRuz;:wuxAxiH}	prawiyogI,7	icCA_karawe_ho	-	-	-	-	-
7	cew	2	cexicCasi	cew{avya}	cew{avya}	anuyogI,12	wo	-	-	-	-	-
8	praveSe	7	praveSe	praveSa{puM;7;eka(viS1;GaF;viSaz;:wuxAxiH)}	praveSa{puM;7;eka(viS1;GaF;viSaz;:wuxAxiH)}	aXikaraNam,12	BIwara_jAne_meM	-	-	-	-	-
9	prAsAxa-vAwAyana-saMsWiwAnAm	-	-	prAsAxa-vAwAyana-saMsWiwa{puM;6;bahu(vAwAyana-RWA1;kwa;RWA;:BvAxiH)}/vAwAyana-saMsWiwa{napuM;6;bahu(RWA1;kwa;RWA;:BvAxiH)}/vAwAyana-saMsWiwA{swrI;6;bahu(RWA1;kwa;RWA;:BvAxiH)}	prAsAxa-vAwAyana-saMsWiwA{swrI;6;bahu(vAwAyana-RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,10	KidakI-NWyA_huIM	-	-	-	-	-
10	puRpa-pura-afganAnAM	10	puRpapurAfganAnAm	puRpapura-afganA{swrI;6;bahu}/puRpapura-afgana{napuM;6;bahu(afga1;lyut;afga;:curAxiH)}/puRpapura-afgana{napuM;6;bahu(ag2;lyut;agiz;:BvAxiH)}/afgana{puM;6;bahu}/afgana{napuM;6;bahu}	puRpa-pura-afganA{swrI;6;bahu(puRpapura-ag2;lyut;agiz;:BvAxiH)}	RaRTIsambanXaH,11	puRpapura-ag2ne~kA	-	-	-	-	-
11	newrowsavam	9	newrowsavam	newrowsava{puM;2;eka}	newrowsava{puM;2;eka}	karma,12	newrowsava_ko	-	-	-	-	-
12	kuru	6	kuru	kq3{karwari;lot;ma;eka;parasmEpaxI;dukqF;:wanAxiH}	kq3{karwari;lot;ma;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,1;sakarmaka	karo	-	-	-	-	-
