index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	praloBiwA	-	praloBiwA	pra_luB1{karwari;lut;pra;eka;parasmEpaxI;luBaz;:xivAxiH}/pra_luB1{karmaNi;lut;pra;eka;AwmanepaxI;luBaz;:xivAxiH}/praloBiwq{puM;1;eka(luB1;wqc;luBaz;:xivAxiH)}	praloBiwq{puM;1;eka(luB1;wqc;luBaz;:xivAxiH)}	viSeRaNam,4	-	-	-	-	-	-
2	api	-	api	api{avya}	api{avya}	sambanXaH,1	BI	-	-	-	-	-
3	Akqwi-loBanIyA	-	loBanIyA	loBanIyA{swrI;1;eka(luB2;anIyar;luBaz;:wuxAxiH)}/loBanIyA{swrI;1;eka(luB1;anIyar;luBaz;:xivAxiH)}	loBanIyA{swrI;1;eka(luB1;anIyar;luBaz;:xivAxiH)}	viSeRaNam,4	cAhanA	-	-	-	-	-
4	vixarBa-rAjA-varajA	-	vara	vara-jA{swrI;1;eka}	vara-jA{swrI;1;eka}	karwA,8	SreRTa	-	-	-	-	-
5	wayA	-	wayA	wax{sarvanAma;swrI;3;eka}	wax{sarvanAma;swrI;3;eka}	karaNam,1	usase	-	-	-	-	-
6	evam	-	evam	evam{avya}	evam{avya}	kriyAviSeRaNam,10	EsA	-	-	-	-	-
7	wasmAw	-	wasmAw	wax{sarvanAma;napuM;5;eka}/wax{sarvanAma;puM;5;eka}	wax{sarvanAma;puM;5;eka}	apAxAnam,8	usase	-	-	-	-	-
8	apAvarwawa	-	apAvarwawa	apa_Af_vqw1{karwari;lat;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	A_vqw1{karwari;lat;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	A_vqw1_ap_skwI_hE	-	-	-	-	-
9	xUra-kqRtA	-	kqRtA	kqRta{swrI;1;eka(kqR1;kwa;kqRaz;:BvAxiH)}/kqRta{swrI;1;eka(kqR2;kwa;kqRaz;:wuxAxiH)}	kqRta{swrI;1;eka(kqR1;kwa;kqRaz;:BvAxiH)}	viSeRaNam,12	KIMcA_huA	-	-	-	-	-
10	nIwyA	-	nIwyA	nIwA{swrI;3;eka}	nIwA{swrI;3;eka}	viSeRaNam,12	nIwi_se	-	-	-	-	-
11	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,8	jEse	-	-	-	-	-
12	lakRmIH	-	lakRmI	lakRmI{swrI;1;eka}/lakRmI{swrI;2;bahu}	lakRmI{swrI;1;bahu}	karwA,14	lakRmiyoM_ko	-	-	-	-	-
13	prawikUla-xEvAw	-	xEvAw	xEva{puM;5;eka}/xEva{napuM;5;eka}	xEva{napuM;5;eka}	hewuH,14	BAgya_se	-	-	-	-	-
14	(apAvarwawa)	-	(apAvarwawa)	apa_Af_vqw1{karwari;lat;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	A_vqw1{karwari;lat;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	upamAnam,11	A_vqw1_ap_skwI_hE	-	-	-	-	-
