index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	yawaH	-	yawaH	yawaH{avya}/yawa{puM;1;eka}/yaw{puM;2;bahu}/yaw{puM;5;eka}/yaw{puM;6;eka}/yaw{napuM;5;eka}/yaw{napuM;6;eka}	yawaH{avya}	niwya_sambanXaH,8	-	-	-	-	-	-
2	aniwyAH	-	aniwyAH	aniwyA{swrI;1;bahu}/aniwyA{swrI;2;bahu}	aniwyA{puM;1;bahu}	viSeRaNam,5	aniwyAyeM	-	-	-	-	-
3	bAhyAH	-	bAhyAH	bAhya{puM;8;bahu}/bAhya{puM;1;bahu(bAh1;yaw;bAhqz;:BvAxiH)}/bAhyA{swrI;1;bahu(bAh1;yaw;bAhqz;:BvAxiH)}/bAhyA{swrI;2;bahu(bAh1;yaw;bAhqz;:BvAxiH)}/bAhya{puM;1;bahu(bAh1;Nyaw;bAhqz;:BvAxiH)}/bAhyA{swrI;1;bahu(bAh1;Nyaw;bAhqz;:BvAxiH)}/bAhyA{swrI;2;bahu(bAh1;Nyaw;bAhqz;:BvAxiH)}	bAhya{puM;1;bahu}	viSeRaNam,5	bAhya	-	-	-	-	-
4	we	-	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;4;eka}/yuRmax{sarvanAma;6;eka}	wax{sarvanAma;puM;1;bahu}	viSeRaNam,5	ve	-	-	-	-	-
5	SawravaH	-	SawravaH	Sawru{puM;1;bahu}	Sawru{puM;1;bahu}	karwA,7	Sawru	-	-	-	-	-
6	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,5	Ora	-	-	-	-	-
7	viprakqRtAH	-	viprakqRtAH	viprakqRta{puM;1;bahu(kqR2;kwa;kqRaz;:wuxAxiH)}/viprakqRtA{swrI;1;bahu(kqR2;kwa;kqRaz;:wuxAxiH)}/viprakqRtA{swrI;2;bahu(kqR2;kwa;kqRaz;:wuxAxiH)}	viprakqRta{puM;1;bahu(kqR2;kwa;kqRaz;:wuxAxiH)	prawiyogI,8	-	-	-	-	-	-
8	awaH	-	awaH	awaH{avya}	awaH{avya}	anuyogI,14	awaH	-	-	-	-	-
9	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,14	vaha	-	-	-	-	-
10	aByanwarAn	-	aByanwarAn	aByanwara{puM;2;bahu}	aByanwara{puM;2;bahu}	viSeRaNam,12	aByanwaroM_ko	-	-	-	-	-
11	niwyAn	-	niwyAn	niwya{puM;2;bahu}	niwya{puM;2;bahu}	viSeRaNam,12	niwyoM_ko	-	-	-	-	-
12	ripUn	-	ripUn	ripu{puM;2;bahu}	ripu{puM;2;bahu}	karma,14	SawruoM_ko	-	-	-	-	-
13	RatpUrvam	-	RatpUrvam	RatpUrvam}	Rat-pUrva{avya}	kriyAviSeRaNam,14	-	-	-	-	-	-
14	ajayaw	-	ajayaw	ji1{karwari;laf;pra;eka;parasmEpaxI;ji;:BvAxiH}	ji1{karwari;laf;pra;eka;parasmEpaxI;ji;:BvAxiH}	aBihiwa_karwA,9	jIwA	-	-	-	-	-
