index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	 saH	1	 sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,5	usa	-	-	-	sa	vAlmIki:
2	wO	2	wO	wax{sarvanAma;puM;2;xvi}/wax{sarvanAma;puM;1;xvi}	wax{sarvanAma;puM;2;xvi}	viSeRaNam,3	una	-	-	-	wO	lava kuSa
3	kuSalava-uw-mqRta-garBa-klexO	3	kuSalavonmqRtagarBaklexO	kuSa-lava-mqj-garBa-klexa{puM;2;xvi}/klexa{puM;1;xvi}	kuSa-lava-mqj-garBa-klexa{puM;2;xvi}	karma,8	kuSa-lava-mqj-garBa-klexoM_ko	-	-	-	-	-
4	waw-AKyayA	4	waxAKyayA	wax-AKyA{swrI;3;eka}	wax-AKyA{swrI;3;eka}	karaNam,8	vaha-AKyA_se	-	-	-	-	-
5	kaviH	5	kaviH	kavi{puM;1;eka}	kavi{puM;1;eka}	karwA,8	kavi_ne	-	-	-	-	-
6	kuSa-lavO	6	kuSalavAveva	kuSa-lava{puM;2;xvi}/lava{puM;1;xvi}	kuSa-lava{puM;2;xvi}	karmasamAnAXikaraNam,8	kuSa-lavoM_ko	-	-	-	-	-
7	eva	-	-	eva{avya}	eva{avya}	sambanXaH,6	hI	-	-	-	-	-
8	cakAra	7	cakAra	kq3{karwari;lit;pra;eka;parasmEpaxI;dukqF;:wanAxiH}/kq3{karwari;lit;u;eka;parasmEpaxI;dukqF;:wanAxiH}/kQ1{karwari;lit;pra;eka;parasmEpaxI;kQ;:wuxAxiH}/kQ1{karwari;lit;u;eka;parasmEpaxI;kQ;:wuxAxiH}	kq3{karwari;lit;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,5;sakarmaka	X_kq3_pp_skyA	-	-	-	-	-
9	kila	8	kila	kila{avya}	kila{avya}	sambanXaH,8	avaSya	-	-	-	-	-
10	nAmawaH	9	nAmawaH	nAman{avya;wasil}	nAman{avya;wasil}	apAxAnam,4	nAman	-	-	-	-	-
