index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	sahasA	-	sahasowpawaxBirBinnAnxviXA	sahasA{avya}	sahasA{avya}	kriyAviSeRaNam,2	sahasa	@suddenly	-	-	-	-
2	uwpawaxBiH	-	-	uw_paw1{Sawq_lat;pawLz;:BvAxiHuw_pawaw;napuM;3;bahu}/uw_paw1{Sawq_lat;pawLz;:BvAxiHuw_pawaw;puM;3;bahu}	uw_paw1{Sawq_lat;pawLz;:BvAxiHuw_pawaw;puM;3;bahu}	viSeRaNam,3	-	@rise @and @fall	-	-	-	-
3	mAwafga-nakrEH	-	mAwafganakrEH	mAwafga-nakra{puM;3;bahu}	mAwafga-nakra{puM;3;bahu}	karwA,5	hAWI-nakroM_se	@giant @crocodiles	-	-	-	-
4	xviXA	-	-	xviXA{avya}	xviXA{avya}	viSeRaNam,5	xo_BAga	@split @into @two	-	-	-	-
5	BinnAn	-	-	Binna{puM;2;bahu(Bix1;kwa;Bixir;:ruXAxiH)}	Binna{puM;2;bahu(Bix1;kwa;Bixir;:ruXAxiH)}	viSeRaNam,6	-	-	-	-	-	-
6	samuxra-PenAn	-	samuxraPenAn	samuxra-Pena{puM;2;bahu}	samuxra-Pena{puM;2;bahu}	gONakarma,7	Pena_ko	@sea @foam	-	-	-	-
7	paSya	-	paSya	xqS1{karwari;lot;ma;eka;parasmEpaxI;xqSizr;:xivAxiH}	xqS1{karwari;lot;ma;eka;parasmEpaxI;xqSizr;:xivAxiH}	aBihiwa_karma,6	X_xqS1_pp_skyeM	@see	-	-	-	-
8	ye	-	ye	yax{sarvanAma;puM;1;bahu}	yax{sarvanAma;puM;1;bahu}	karwA,12	jo	@sea @foam	-	-	niwya_sambanXaH,6	-
9	eRAm	-	eRAm	ewax{puM;6;bahu}/{napuM;6;bahu}	ewax{puM;6;bahu}	RaRTIsambanXaH,10	eRa_ko	@giant @crocodile	-	-	mAwafganakrEH	-
10	kapola-saMsarpiwayA	-	kapolasaMsarpiwayA	kapola-sam_sqp1{Nijanwa;kwa;sqpLz;:BvAxiHsam_sarpiwa;swrI;3;eka}	kapola-sam_sqp1{Nijanwa;kwa;sqpLz;:BvAxiHsam_sarpiwa;swrI;3;eka}	hewuH,12	gAla-NWyA_huI	@cheeka @touching 	-	-	-	-
11	karNa-kRaNa-cAmarawvam	-	karNakRaNacAmarawvam	karNa-kRaNa-cAmarawva{puM;2;eka}/{napuM;1;eka}/{napuM;2;eka}	karNa-kRaNa-cAmarawva{napuM;2;eka} 	karma,12	-	@momentarily @ear @like @fan	@bahuvrihi @ears @like @fan	-	-	-
12	vrajanwi	-	vrajanwi	vraj1{karwari;lat;pra;bahu;parasmEpaxI;vrajaz;:BvAxiH}	vraj1{karwari;lat;pra;bahu;parasmEpaxI;vrajaz;:BvAxiH}	aBihiwa_karwA,8;sakarmaka	X_vraj1_pp_skwe_hEM	@moving	-	-	-	-
