index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	asO	1	asO	axas{sarvanAma,puM;7;eka}	axas{sarvanAma,puM;7;eka}	viSeRaNam,2	walavAra_meM	-	-	-	-	ajA kumAraH
2	kumAraH	2	kumAraH	kumAra{puM;1;eka}	kumAra{puM;1;eka}	karwA,8	kumAra	-	-	-	-	-
3	wriviRtapasya	5	wriviRtapasya	wriviRtapa{napuM;6;eka}	viRtapa{napuM;6;eka}	RaRTIsambanXaH,4	saMsAra_ke	-	-	-	-	svargasya
4	pawim	7	pawim	pawi{puM;2;eka}	pawi{puM;2;eka}	karwA,9	pawi	-	-	-	-	inxra
5	jayanwaH	8	jayanwaH	jayanwa{puM;1;eka}	jayanwa{puM;1;eka}	karma,9	jayanwa	-	-	-	-	inxra puwra
6	iva	6	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,8	jEse	-	-	-	-	-
7	wam	3	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,8	usako	-	-	-	-	-
8	anujAwaH	4	anujAwaH	anu_jan2{kwa;janIz;:xivAxiHanu_jAwa;puM;1;eka}	anu_jan2{kwa;janIz;:xivAxiHanu_jAwa;puM;1;eka}	-	-	-	-	-	-	-
9	(anujAwaH)	-	(-)	anu_jan2{kwa;janIz;:xivAxiHanu_jAwa;puM;1;eka}	anu_jan2{kwa;janIz;:xivAxiHanu_jAwa;puM;1;eka}	upamAnam,6	-	-	-	-	-	-
10	xamyaH	7	xamyaH	xamya{puM;1;eka(xam1;yaw;xamuz;:xivAxiH)}/xamya{puM;1;eka(xam1;Nijanwa;yaw;xamuz;:xivAxiH)}	xamya{puM;1;eka(xam1;yaw;xamuz;:xivAxiH)}	viSeRaNam,11	nayA_baCad.ZA	-	-	-	-	-
11	yaH	3	yaH	yax{sarvanAma;puM;1;eka}	yax{sarvanAma;puM;1;eka}	karwA,19	jo	-	-	-	-	-
12	gurvI	1	gurvI	guru{swrI;1;eka}	guru{swrI;1;eka}	-	guru	-	-	-	-	-
13	Buvanasya	4	Buvanasya	Buvana{napuM;6;eka}/Buvana{puM;6;eka}	Buvana{napuM;6;eka}	RaRTIsambanXaH,14	Buvana_ke	-	-	-	-	-
14	GuraM	2	GuraM	Xura{puM;2;eka}	Xura{puM;2;eka}	karma,9	BAra_ko	-	-	-	-	-
15	XuryeNa	6	XuryeNa	Xurya{puM;3;eka}/Xurya{napuM;3;eka}	Xurya{puM;3;eka}	wulanA_binxuH,8	Xurya_se	-	-	-	-	-
16	piwrA	5	piwrA	piwq{puM;3;eka}	piwq{puM;3;eka}	wulanA_binxuH,17	piwA	-	-	-	-	-
17	saxqSam	8	saxqSam	saxqSa{puM;2;eka}/saxqSa{napuM;2;eka}/saxqSa{napuM;1;eka}	saxqSa{napuM;2;eka}	kriyAviSeRaNam,18	saxqSa	-	-	-	-	-
18	biBarwi	9	biBarwi	Bq2{karwari;lat;pra;eka;parasmEpaxI;duBqF;:juhowyAxiH}/Bq2{karwari;lat;pra;eka;parasmEpaxI;duBqF;:juhowyAxiH}	Bq2{karwari;lat;pra;eka;parasmEpaxI;duBqF;:juhowyAxiH}	aBihiwa_karwA,11;sakarmaka	X_Bq2_pp_skwA_hE	-	-	-	-	-
19	(iva)	-	(iva)	iva{avyaya}	iva{avya}	upamAnaxyowakaH,18	-	-	-	-	-	-
20	(biBarwi)	9	(biBarwi)	Bq2{karwari;lat;pra;eka;parasmEpaxI;duBqF;:juhowyAxiH}/Bq2{karwari;lat;pra;eka;parasmEpaxI;duBqF;:juhowyAxiH}	Bq2{karwari;lat;pra;eka;parasmEpaxI;duBqF;:juhowyAxiH}	upamAnam,19	X_Bq2_pp_skwA_hE	-	-	-	-	-
