index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	anena	1	anena	ixam{sarvanAma;puM;3;eka}/ixam{sarvanAma;napuM;3;eka}/ana{puM;3;eka}	ixam{sarvanAma;puM;3;eka}	viSeRaNam,3	isa	-	-	-	Paxam reqers wo King oq Avanwi	-
2	yUnA	2	yUnA	yuvan{puM;3;eka}	yuvan{puM;3;eka}	viSeRaNam,3	yuvaka_se	-	-	-	-	-
3	pArWivena	4	pArWivena	pArWiva{puM;3;eka}	pArWiva{puM;3;eka}	sahArWaH,8	pArWiva_kA	-	-	-	-	-
4	saha	3	saha	saha{avya}	saha{avya}	sahArWa_xyowakaH,3	sAWa	-	-	-	-	-
5	ramBA-Uru	5	ramBoru	ramBA-Uru{puM;1;xvi}/Uru{puM;2;xvi}/Uru{puM;8;xvi}	ramBA-Uru{puM;8;eka}	samboXyaH,13	ramBA-Uru	-	-	-	-	@Refers @to @Princess @Indumati
6	siprA-warafga-anila-kampiwAsu	8	siprAwaraMgAnilakampiwAsu	siprA-warafga-anila-kampiwA{swrI;7;bahu(siprA-warafga-anila-kap1;kwa;kapiz;:BvAxiH)}	siprA-warafga-anila-kampiwA{swrI;7;bahu(kap1;kwa;kapiz;:BvAxiH)}	viSeRaNam,7	karaXanI-lahara-vAyu-kap1yA_huIM	-	-	-	-	@Sipra @refers @to @Sipra @River
7	uxyAna-paramparAsu	9	viharwumuxyAnaparaMparAsu	uxyAna-paramparA{swrI;7;bahu}	uxyAna-paramparA{swrI;7;bahu}	aXikaraNam,8	uxyAna-paramparAoM_meM	-	-	-	-	-
8	viharwum	9	viharwumuxyAnaparaMparAsu	hq1{avya;wumun;hqF;:BvAxiH}	vi_hq1{avya;wumun;hqF;:BvAxiH}	sahAyakakriyA,13	NWne~ke_liye	-	-	-	-	-
9	we	7	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;4;eka}/yuRmax{sarvanAma;6;eka}	yuRmax{sarvanAma;6;eka}	RaRTIsambanXaH,10	wumhAre	-	-	-	-	-
10	manasaH	6	manasaH	manas{napuM;5;eka}/manas{napuM;6;eka}	manas{napuM;6;eka}	RaRTIsambanXaH,11	mana_kI	-	-	-	-	-
11	ruciH	7	ruciH	ruci{swrI;1;eka}	ruci{swrI;1;eka}	karwA,13	ruci	-	-	-	-	-
12	kacciw	6	kacciw	kacciw{avya}	kacciw{avya}	karwqsamAnAXikaraNam,13	praSnavAcakawA	-	-	-	-	-
13	(aswi)	10	(-)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,11	hE	-	-	-	-	-
