index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	sAnniXya-yogAw	1	sAnniXyayogAwkila	sAnniXya-yoga{puM;5;eka}	sAnniXya-yoga{puM;5;eka}	hewuH,6	pad@Zosa-yoga_se	-	-	-	-	-
2	kila	-	-	kila{avya}	kila{avya}	sambanXaH,14	avaSya	-	-	-	-	-
3	wawra	2	wawra	wawra{avya}	wawra{avya}	aXikaraNam,14	vahAz	-	-	-	-	-
4	SacyAH	3	SacyAH	SacI{swrI;6;eka}/SacI{swrI;5;eka}	SacI{swrI;6;eka}	RaRTIsambanXaH,1	SacI-kA	-	-	-	-	-
5	svayamvara-kRoBa-kqwAm	4	svayaMvarakRoBakqwAmaBAvaH	vara#1-vara#2-kRoBa-kqw{puM;6;bahu}/kqw{napuM;6;bahu}/kqw{swrI;6;bahu}	vara#1-vara#2-kRoBa-kqw{puM;6;bahu}	RaRTIsambanXaH,6	vara1-varoM_kA	-	-	-	-	-
6	aBAvaH	-	-	aBAva{puM;1;eka}	aBAva{puM;1;eka}	karwA,14	aBAva	-	-	-	-	-
7	kAkuwsWam	5	kAkuwsWamuxxiSya	kAkuwsWa{puM;2;eka}	kAkuwsWa{puM;2;eka}	karma,8	kakuwsWavaMSI_ko	-	-	-	-	-
8	uxxiSya	-	-	uw_xiS1{avya;lyap;xiSaz;:wuxAxiH}	uw_xiS1{avya;lyap;xiSaz;:wuxAxiH}	sambanXaH,9	xiKAnA_prakata_karake	-	-	-	-	-
9	sa-mawsaraH	6	samawsaroZpi	sa-mawsara{puM;1;eka}	sa-mawsara{puM;1;eka}	viSeRaNam,13	sa-IrRyAlu	-	-	-	-	-
10	api	-	api	api{avya}/api{avya}	api{avya}	sambanXaH,9	BI	-	-	-	-	-
11	SaSAma	7	SaSAma	SaS1{karwari;lot;u;bahu;parasmEpaxI;SaSaz;:BvAxiH}/Sam1{karwari;lit;pra;eka;parasmEpaxI;Samuz;:xivAxiH}/Sam1{karwari;lit;u;eka;parasmEpaxI;Samuz;:xivAxiH}	Sam1{karwari;lit;pra;eka;parasmEpaxI;Samuz;:xivAxiH}	aBihiwa_karwA,13;sakarmaka	X_Sam1_pp_skyA	-	-	-	-	-
12	wena	8	wena	wax{sarvanAma;napuM;3;eka}/wax{sarvanAma;puM;3;eka}	wax{sarvanAma;puM;3;eka}	hewuH,11	usase	-	-	-	-	-
13	kRiwi-pAla-lokaH	9	kRiwipAlalokaH	kRiwi-kRiwi#2-pAla-loka{puM;1;eka}	kRiwi-kRiwi#2-pAla-loka{puM;1;eka}	karwA,11	pqWvI-kRiwi2-pAla-_ne	-	-	-	-	-
14	 (AsIw)	-	-	-	as{karwari luf pra eka parasmEpaxI{XAwuH asaz} BvAxiH}	aBihiwa_karwA,6;sakarmaka	-	-	-	-	-	-
