index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	anyaxA	1	anyaxA	anyaxA{avya}	anyaxA{avya}	kAlAXikaraNam,7	anyaxA	-	-	-	-	-
2	jagawi	2	jagawi	jagawI{swrI;8;eka}/jagaw{napuM;7;eka}/jagaw{puM;7;eka}	jagaw{puM;7;eka}	aXikaraNam,7	viSva_meM	-	-	-	-	-
3	rAmaH	3	rAma	rAma{puM;1;eka}/rA1{karwari;lat;u;bahu;parasmEpaxI;rA;:axAxiH}	rAma{puM;1;eka}	sambanXaH,4	rAma	-	-	-	-	-
4	iwi	4	iwyayaM	iwi{avya}	iwi{avya}	sambanXaH,6	EsA	-	-	-	-	-
5	ayaM	-	-	ixam{sarvanAma;puM;1;eka}/aya{puM;2;eka}	ixam{sarvanAma;puM;1;eka}	viSeRaNam,6	yaha	-	-	-	-	-
6	SabxaH	5	Sabxa	Sabxa{puM;1;eka}	Sabxa{puM;1;eka}	karwA,7	Sabxa	-	-	-	-	-
7	uccariwaH	6	uccariwa	uccariwa{puM;1;eka(car1;kwa;caraz;:BvAxiH)}	uccariwa{puM;1;eka(car1;kwa;caraz;:BvAxiH)}	viSeRaNam,8	NWyA_huA	-	-	-	-	-
8	(san)	-	(-)	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	varwamAnasamAnakAlaH,11	sajjana	-	-	-	-	-
9	mAm	8	mAmagAw	asmax{sarvanAma;2;eka}	asmax{sarvanAma;2;eka}	karma,11	muJe	-	-	-	-	-
10	eva	7	eva	eva{avya}	eva{avya}	sambanXaH,9	hI	-	-	-	-	-
11	agAw	-	-	i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,6;sakarmaka	gayA	-	-	-	-	-
