index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	prasava-samayA-kAfkRiNInAM	3	prasavasamayAkAfkRiNInAM	RU3{GaF;RU;:wuxAxiH}/Su1{GaF;Su;:BvAxiH-samayA-kAfkRiNInAm}	pra_Su1GaF;Su;:BvAxiH-samayA-kAfkRiNI{swrI;6;bahu}	viSeRaNam,2	-	-	-	-	-	-
2	prajAnAM	4	prajAnAmanwargUDaM	prajA{swrI;6;bahu}/pra-ja{napuM;6;bahu}	prajA{swrI;6;bahu}	RaRTIsambanXaH,3	prajA_kA	-	-	-	-	-
3	BAvArWam	2	BAvArWaM	BAvArWa{puM;2;eka}/BAvArWa{napuM;1;eka}/BAvArWa{napuM;2;eka}	BAvArWa{puM;2;eka}	karma,9	BAvArWa_ko	-	-	-	-	-
4	anwar-gUDaM	-	-	anwar-gUDa{puM;2;eka(anwar-guh1;kwa;guhUz;:BvAxiH)}/anwar-gUDa{napuM;1;eka(guh1;kwa;guhUz;:BvAxiH)}/anwar-gUDa{napuM;2;eka(guh1;kwa;guhUz;:BvAxiH)}	anwar-gUDa{puM;2;eka(anwar-guh1;kwa;guhUz;:BvAxiH)}	viSeRaNam,3	-	-	-	-	-	-
5	naBas-bIja-muRtiM	6	naBobIjamuRtiM	naBas-bIja-muRti{puM;2;eka}	naBas-bIja-muRti{puM;2;eka}	karma,20	AkASa-bIja-muRti_ko	-	-	-	-	-
6	kRiwiH	5	kRiwiriva	kRiwi{swrI;1;eka}	kRiwi{swrI;1;eka}	karwA,20	pqWvI	-	-	-	-	-
7	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
8	wam	1	waM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karmasamAnAXikaraNam,9	usako	-	-	-	-	-
9	xaXAnA	7	xaXAnA	xaXAnA{swrI;1;eka(XA1;SAnac_lat;karwari;duXAF;:juhowyAxiH)}	xaXAnA{swrI;1;eka(XA1;SAnac_lat;karwari;duXAF;:juhowyAxiH)}	viSeRaNam,12	-	-	-	-	-	-
10	a-vyAhawa-AjFA	-	-	a-vyAhawa-AjFA{swrI;1;eka}	a-vyAhawa-AjFA{swrI;1;eka}	viSeRaNam,12	a-vyAhawa-AjFA	-	-	-	-	-
11	hema-siMha-Asana-sWA	-	-	hema-siMha-As1{lyut;Asaz;:axAxiH-sWA;swrI;1;eka}	hema-siMha-As1{lyut;Asaz;:axAxiH-sWA;swrI;1;eka}	viSeRaNam,12	-	-	-	-	-	-
12	rAjFI	11	rAjFI	rAjFI{swrI;1;eka}	rAjFI{swrI;1;eka}	karwA,19	rAnI	-	-	-	-	-
13	mOlEH	8	mOlEH	mOla{puM;3;bahu}/mOla{napuM;3;bahu}	mOla{puM;3;bahu}	viSeRaNam,14	mOloM_se	-	-	-	-	-
14	sWavira-sacivEH	10	sWavirasacivErhemasiMhAsanasWA	sWavira-saciva{puM;3;bahu}/saciva{napuM;3;bahu}	sWavira-saciva{puM;3;bahu}	sahArWaH,19	xqDZa-sacivoM_se	-	-	-	-	-
15	sArXam	9	sArXaM	sArXam{avya}/sArXa{puM;2;eka}/sArXa{napuM;1;eka}/sArXa{napuM;2;eka}	sArXam{avya}	sahArWa_xyowakaH,14	-	-	-	-	-	-
16	BarwuH	-	BarwuH	Barwq{puM;5;eka}/Barwq{puM;6;eka}	Barwq{puM;6;eka}	RaRTIsambanXaH,17	svAmI_se	-	-	-	-	-
17	rAjyam	12	rAjyaM	rAjya{napuM;1;eka}/rAjya{napuM;2;eka}	rAjya{napuM;2;eka}	karma,19	rAjya	-	-	-	-	-
18	viXivaw	13	viXivaxaSiRaxBarwuravyAhawAjFA	viXi{avya;vaw}	viXi{avya;vaw}	kriyAviSeRaNam,19	-	-	-	-	-	-
19	aSiRaw	-	-	SAs1{karwari;luf;pra;eka;parasmEpaxI;SAsuz;:axAxiH}/SiR2{karwari;luf;pra;eka;parasmEpaxI;SiRLz;:ruXAxiH}	SAs1{karwari;luf;pra;eka;parasmEpaxI;SAsuz;:axAxiH}	aBihiwa_karwA,12	SAsana_kiyA	-	-	-	-	-
20	(xaXAnA)	-	(-)	xaXAnA{swrI;1;eka(XA1;SAnac_lat;karwari;duXAF;:juhowyAxiH)}	xaXAnA{swrI;1;eka(XA1;SAnac_lat;karwari;duXAF;:juhowyAxiH)}	upamAnam,7	-	-	-	-	-	-
