index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	saH	1	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,6	vaha raGu	-	-	-	-	-
2	pUrvawaH	2	pUrvawaH	pUrva{avya;wasil}/pUrvaw{puM;2;bahu{kqxanwa}({kqw_XAwu;purv1};Sawq_lat;purvaz;BvAxiH)}/pUrvaw{puM;5;eka{kqxanwa}({kqw_XAwu;purv1};Sawq_lat;purvaz;BvAxiH)}/pUrvaw{puM;6;eka{kqxanwa}({kqw_XAwu;purv1};Sawq_lat;purvaz;BvAxiH)}/pUrvaw{napuM;5;eka{kqxanwa}({kqw_XAwu;purv1};Sawq_lat;purvaz;BvAxiH)}/pUrvaw{napuM;6;eka{kqxanwa}({kqw_XAwu;purv1};Sawq_lat;purvaz;BvAxiH)}/purv{karwari;lat;pra;xvi;parasmEpaxI;purvaz;BvAxiH}	pUrva{avya;wasil}	aXikaraNam,4	pUrvI xiSA meM	-	-	-	-	-
3	parvawa-pakRa-SAwanam	3	parvawapakRaSAwanaM	parvawa-pakRa-SAwana{puM;2;eka}/SAwana{napuM;1;eka}/SAwana{napuM;2;eka}	parvawa-pakRa-SAwana{puM;2;eka}	karma,4	pahada kA	-	-	-	-	-
4	xaxarSa	4	xaxarSa	xqS{karwari;lit;u;eka;parasmEpaxI;xqSizr;BvAxiH}/xqS{karwari;lit;pra;eka;parasmEpaxI;xqSizr;BvAxiH}	xqS{karwari;lit;pra;eka;parasmEpaxI;xqSizr;BvAxiH}	aBihiwa_karwA,6;sakarmakaH	xeKA	-	-	-	-	-
5	xevam	5	xevaM	xeva{puM;2;eka}/xeva{napuM;1;eka}/xeva{napuM;2;eka}	xeva{puM;2;eka}	viSeRaNam,3	inxra ko	-	-	-	-	-
6	nara-xeva-saMBavaH	6	naraxevasaMBavaH	nara-xeva-samBava{puM;1;eka}	nara-xeva-samBava{puM;1;eka}	karwA,4	xilIpa kA	-	-	-	-	-
7	punaH	7	punaH	punaH{avya}	punaH{avya}	kriyAviSeRaNam,4	bAra	-	-	-	-	-
8	punaH	8	punaH	punaH{avya}	punaH{avya}	kriyAviSeRaNam,4	bAra	-	-	-	-	-
9	sUwa-niRixXa-cApalam	9	sUwaniRixXacApalaM	sUwa-niRixXa-cApala{napuM;1;eka}/cApala{napuM;2;eka}	sUwa-niRixXa-cApala{napuM;2;eka}	viSeRaNam,11	sAraWI se	-	-	-	-	-
10	haranwam	10	haranwamaSvaM	haraw{puM;2;eka{kqxanwa}({kqw_XAwu;hq1};Sawq_lat;hqF;BvAxiH)}	haraw{puM;2;eka{kqxanwa}({kqw_XAwu;hq1};Sawq_lat;hqF;BvAxiH)}	viSeRaNam,3	apaharaNa kiyA huA	-	-	-	-	-
11	aSvam	-	-	aSva{puM;2;eka}/Svi{karwari;luf;u;eka;parasmEpaxI;tuozSvi;BvAxiH}	aSva{puM;2;eka}	karma,10	Gode ko 	-	-	-	-	-
12	raWa-raSmi-saMyuwam	11	raWaraSmisaMyuwam	saMyuwa{puM;2;eka}/saMyuwa{napuM;1;eka}/saMyuwa{napuM;2;eka}	saMyuwa{puM;2;eka}	viSeRaNam,11	raWa ke	-	-	-	-	-
