index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	api	-	apyarXamArge	api avya	api avya	sambanXaH,3	cUM ki	-	-	-	-	-
2	arXa-mArge	-	##	arXa-mArga{puM;7;eka}/mArga{napuM;8;xvi}/mArga{napuM;1;xvi}/mArga{napuM;2;xvi}/mArga{napuM;7;eka}/mArgA{swrI;8;eka}/mArgA{swrI;8;xvi}/mArgA{swrI;1;xvi}/mArgA{swrI;2;xvi}	arXa-mArga{napuM;7;eka}	aXikaraNam,3	AXe mArga meM	-	-	-	-	-
3	para-bANa-lUnAH	-	parabANalUnAH	para-bANa-lUna{puM;8;bahu}/lUna{puM;1;bahu}/lUnA{swrI;8;bahu}/lUnA{swrI;1;bahu}/lUnA{swrI;2;bahu}	para-bANa-lUna{puM;1;bahu}	viSeRaNam,6	xUsaro ke bANa se hawa	-	-	-	-	-
4	XanuH-BqwAm	-	XanurBqwAM	Xanu-Bqwa{puM;6;bahu}/BqwA{swrI;2;eka(kqxanwa)[(kqw_XAwu Bq2) kwa(XAwuH duBqF) juhowyAxiH}	Xanu-Bqwa{puM;6;bahu}	RaRTIsambanXaH,6	XanuRya XAraNa kie hue	-	-	-	-	-
5	haswavawAm	-	haswavawAM	-	-	viSeRaNam,4	hAWavAlo ke	-	-	-	-	-
6	pqRawkAH	-	pqRawkAH	pqRawka{puM;1;bahu}/pqRawka{puM;8;bahu}	pqRawka{puM;1;bahu}	karwA,7	bANoM ne	-	-	-	-	-
7	samprApuH	-	samprApurevAwmajavAnuvqwwyA	sam_pra_Ap1{karwari;lit;pra;bahu;parasmEpaxI;ApLz;:svAxiH}	sam_pra_Ap1{karwari;lit;pra;bahu;parasmEpaxI;ApLz;:svAxiH}	-	prApwa kiyA	-	-	-	-	-
8	eva	-	##	eva avya	eva avya	sambanXaH,12	hI	-	-	-	-	-
9	Awma-jO-anuvqwwyA	-	##	Awma-jO-anuvqwwi{swrI;3;eka}	Awma-java-anuvqwwi{swrI;3;eka}	hewuH,7	Kuxa ke vega kI anuvqwwi se	-	-	-	-	-
10	pUrva-arXa-BAgEH	-	pUrvArXaBAgEH	pUrva-arXa-BAga{puM;3;bahu}/BAga{napuM;3;bahu}	pUrva-arXa-BAga{puM;3;bahu}	karaNam,7	pUrva Age BAga ke	-	-	-	-	-
11	PaliBiH	-	PaliBiH	Palin{puM;3;bahu}	Palin{puM;3;bahu}	viSeRaNam,10	lohayukwa sire se	-	-	-	-	-
12	Saravyam	-	Saravyam	Saravya{napuM;1;eka}/Saravya{napuM;2;eka}	Saravya{napuM;2;eka}	karma,7	niSAne ko	-	-	-	-	-
