index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	viSvajiwi	3	viSvajiwi	viSvajiw{puM;7;eka}/viSvajiw{napuM;7;eka}	viSvajiw{puM;7;eka}	viSeRaNam,2	viSvajiw_meM	-	-	-	-	-
2	aXvare	2	wamaXvare	aXvara{napuM;1;xvi}/aXvara{napuM;2;xvi}/aXvarA{swrI;1;xvi}/aXvarA{swrI;2;xvi}/aXvara{napuM;8;xvi}/aXvara{puM;7;eka}/aXvara{napuM;7;eka}	aXvara{puM;7;eka}	aXikaraNam,10	aXvara	-	-	-	-	-
3	niHSeRa-viSrANiwa-koSa-jAwam	5	niHSeRaviSrANiwakoSajAwam	niHSeRa-viSrANiwa-koSa-jAwa{napuM;1;eka}/jAwa{napuM;2;eka}/niHSeRa-viSrANiwa-koSa-jAwa{puM;2;eka(jan2;kwa;janIz;:xivAxiH)}/niHSeRa-viSrANiwa-koSa-jAwa{napuM;1;eka(jan2;kwa;janIz;:xivAxiH)}/niHSeRa-viSrANiwa-koSa-jAwa{napuM;2;eka(jan2;kwa;janIz;:xivAxiH)}/niHSeRa-viSrANiwa-koSa-jAwa{puM;2;eka(jE1;kwa;jE;:BvAxiH)}/niHSeRa-viSrANiwa-koSa-jAwa{napuM;1;eka(jE1;kwa;jE;:BvAxiH)}/niHSeRa-viSrANiwa-koSa-jAwa{napuM;2;eka(jE1;kwa;jE;:BvAxiH)}	niHSeRa-viSrANiwa-koSa-jAwa{puM;2;eka}	viSeRaNam,5	niHSeRa-praxAna_kiyA_gayA-koSa-huA	-	-	-	-	-
4	waM	1	-	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,5	usako	-	-	-	-	-
5	kRiwISam	4	kRiwISam	kRiwISa{puM;2;eka}	kRiwISa{puM;2;eka}	karma,10	kRiwISa_ko	-	-	-	-	-
6	upAwwa-vixyaH	6	upAwwavixyo	vixI{swrI;1;bahu}	vixI{puM;1;eka}	viSeRaNam,9	vixiyAz	-	-	-	-	-
7	guru-xakRiNa-arWi	7	guruxakRiNArWI	guru-xakRiNArWI}	guru-xakRiNa-arWi{puM;1;eka}	viSeRaNam,9	guru-	-	-	-	-	-
8	varawanwu-SiRyaH	10	varawanwuSiRyaH	varawanwu-SiRya{puM;1;eka}	varawanwu-SiRya{puM;1;eka}	viSeRaNam,9	varawanwu-SiRya	-	-	-	-	-
9	kOwsaH	8	kOwsaH	kOwsaH}	kOwsaH{puM;1;eka}	karwA,10	-	-	-	-	-	-
10	prapexe	9	prapexe	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karwari;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}	aBihiwa_karwA,9;sakarmaka	SaraNa_gayA	-	-	-	-	-
