index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	viXeH-aXika-samBAraH	1	viXeraXikasaMBAraswawaH	viXi{puM;5;eka}/viXi{puM;6;eka}/viX1{karwari;viXilif;ma;eka;parasmEpaxI;viXaz;:wuxAxiH}-aXika-samBAra{puM;1;eka}	viXi{puM;5;eka}-aXika-samBAra{puM;1;eka}	viSeRaNam,4	viXi_se	-	-	-	-	-
2	wawaH	-	-	wawaH{avya}	wawaH{avya}	apAxAnam,3	vahAz_se	-	-	-	-	-
3	pravavqwe	2	pravavqwe	pra_vqw1{karwari;lit;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}/pra_vqw1{karwari;lit;u;eka;AwmanepaxI;vqwuz;:BvAxiH}/pra_vqw1{karmaNi;lit;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}/pra_vqw1{karmaNi;lit;u;eka;AwmanepaxI;vqwuz;:BvAxiH}	pra_vqw1{karmaNi;lit;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	aBihiwa_karwA,4	-	-	-	-	-	-
4	maKaH	3	maKaH	maKa{puM;1;eka}	maKa{puM;1;eka}	karwA,3	-	-	-	-	-	-
5	Asan	4	Asan	as1{karwari;laf;pra;bahu;parasmEpaxI;asaz;:BvAxiH}/as2{karwari;laf;pra;bahu;parasmEpaxI;asaz;:axAxiH}/Asan{napuM;8;eka}	as2{karwari;laf;pra;bahu;parasmEpaxI;asaz;:axAxiH}	anuyogI,6	We	-	-	-	-	-
6	yawra	5	yawra	yawra{avya}	yawra{avya}	prawiyogI,3	jahAM	-	-	-	-	-
7	kriyA-viGnAH	6	kriyAviGnA	kriyA-viGna{puM;1;bahu}/viGna{puM;8;bahu}/kriyA-viGna{puM;1;bahu(han1;GaF;hanaz;:axAxiH)}	kriyA-viGna{puM;1;bahu}	viSeRaNam,8	kriyA-viGna	-	-	-	-	-
8	rAkRasAH	7	rAkRasA	rAkRasa{puM;1;bahu}/rAkRasa{puM;8;bahu}	rAkRasa{puM;1;bahu}	karwA,5	rAkRasa	-	-	-	-	-
9	eva	8	eva	eva{avya}	eva{avya}	sambanXaH,8	hI	-	-	-	-	-
10	rakRiNaH	9	rakRiNaH	rakRin{puM;1;bahu}/rakRin{puM;2;bahu}/rakRin{puM;5;eka}/rakRin{puM;6;eka}/rakRin{puM;8;bahu}	rakRin{puM;1;bahu}	karwqsamAnAXikaraNam,5	cOkIxAra_kA	-	-	-	-	-
