index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	kARAya-parivIwena	1	kARAyaparivIwena	kARAya-pari-vIwa{napuM;3;eka}/kARAya-pari-vIwa{puM;3;eka(vye1;kwa;vyeF;:BvAxiH)}/kARAya-pari-vIwa{napuM;3;eka(vye1;kwa;vyeF;:BvAxiH)}/kARAya-pari-vIwa{puM;3;eka(i1;kwa;iN;:axAxiH)}/kARAya-pari-vIwa{napuM;3;eka(i1;kwa;iN;:axAxiH)}	kARAya-pari-vIwa{napuM;3;eka}	hewuH,3	gerue_raMga_meM_raMgA_huA-aMkuSa_se	-	-	-	-	-
2	svapaxa-arpiwa-cakRuRA	2	svapaxArpiwacakRuRA	svapaxa-arpiwa-cakRus{napuM;3;eka}	svapaxa-arpiwa-cakRus{napuM;3;eka}	hewuH,3	svapaxa-arpiwa-AzKa_se	-	-	-	-	-
3	anu-amIyawa	3	anvamIyawa	anu_ mA1{karmaNi;laf;pra;eka;AwmanepaxI;mA;:axAxiH}	mA1{karmaNi;laf;pra;eka;AwmanepaxI;mA;:axAxiH}	aBihiwa_karma,9;sakarmaka	nApI_gayI	-	-	-	-	-
4	SuxXA	4	SuxXewi	SuxXA{swrI;1;eka(SuX1;kwa;SuXaz;:xivAxiH)}	SuxXA{swrI;1;eka(SuX1;kwa;SuXaz;:xivAxiH)}	karmasamAnAXikaraNam,3	SuxXa_huI_huI	-	-	-	-	-
5	iwi	-	-	iwi{avya}	iwi{avya}	sambanXaH,4	-	-	-	-	-	-
6	SAnwena	5	SAnwena	SAnwa{puM;3;eka}/SAnwa{napuM;3;eka}	SAnwa{napuM;3;eka}	viSeRaNam,7	SAnwa_se	-	-	-	-	-
7	vapuRA	6	vapuREva	vapus{napuM;3;eka}	vapus{napuM;3;eka}	hewuH,3	SarIra_se	-	-	-	-	-
8	eva	-	-	eva{avya}	eva{avya}	sambanXaH,7	hI	-	-	-	-	-
9	sA	7	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	karma,3	vaha	-	-	-	-	-
10	(janEH)	-	(janEH)	-	jana{puM;3;bahu}	karwA,3	-	-	-	-	-	-
