index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	niSi	2	niSi	niS{swrI;7;eka}/niSA{swrI;7;eka}	niSA{swrI;7;eka}	aXikaraNam,2	rAwa_meM	-	-	-	-	-
2	safgamAya	1	safgamAya	safgama{puM;4;eka}/safgama{puM;4;eka(gam1;GaF;gamLz;:BvAxiH)}	safgama{puM;4;eka(gam1;GaF;gamLz;:BvAxiH)}	prayojanam,3	milane_ko	-	-	-	-	-
3	gUDa-cAriNaM	3	gUDacAriNaM	guh1{kwa;guhUz;:BvAxiH-cArin;puM;2;eka}	guh1{kwa;guhUz;:BvAxiH-cArin;puM;2;eka}	viSeRaNam,4	-	-	-	-	-	-
4	wam	-	-	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,9	vaha	-	-	-	-	-
5	afganAH	-	-	afganA{swrI;1;bahu}/afganA{swrI;2;bahu}/afganA{swrI;8;bahu}	afganA{swrI;1;bahu}	karwA,9	afganAyeM	-	-	-	-	-
6	puraH	5	purogawAH	puraH{avya}/pur{swrI;1;bahu}/pur{swrI;2;bahu}/pur{swrI;5;eka}/pur{swrI;6;eka}/pur{swrI;8;bahu}	puraH{avya}	aXikaraNam,7	nagara_se	-	-	-	-	-
7	gawAH	-	-	gawa{puM;1;bahu(gam1;kwa;gamLz;:BvAxiH)}/gawA{swrI;1;bahu(gam1;kwa;gamLz;:BvAxiH)}/gawA{swrI;2;bahu(gam1;kwa;gamLz;:BvAxiH)}	gawA{swrI;1;bahu(gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,5	gayIM_huIM	-	-	-	-	-
8	wamas-vqwaH	-	-	wamas-vqw{puM;1;bahu}/vqw{puM;2;bahu}/vqw{puM;5;eka}/vqw{puM;6;eka}/vqw{napuM;5;eka}/vqw{napuM;6;eka}/vqw{puM;8;bahu}/wamas-vqwa{puM;1;eka(vq2;kwa;vqf;:kryAxiH)}	wamas-vqw{puM;1;bahu}	karwqrahiwakarwqsamAnAXikaraNam,12	rAhu_kA_viSeRaNa-CipAyA_gayoM_ko	-	-	-	-	-
9	cakqRuH	8	cakqRuswamafganAH	kqR2{karwari;lit;pra;bahu;parasmEpaxI;kqRaz;:wuxAxiH}/kqR1{karwari;lit;pra;bahu;parasmEpaxI;kqRaz;:BvAxiH}	kqR1{karwari;lit;pra;bahu;parasmEpaxI;kqRaz;:BvAxiH}	aBihiwa_karwA,5;sakarmaka	kqRikarma_kiyA	-	-	-	-	-
10	kAmuka	8	kAmukewi	kAmuka{puM;8;eka}	kAmuka{puM;8;eka}	samboXyaH,12	premI	-	-	-	-	-
11	kuwaH	7	kuwaswamovqwaH	kuwaH{avya}/ku2{karwari;lat;pra;xvi;parasmEpaxI;ku;:axAxiH}/kuwa{puM;1;eka}	kuwaH{avya}	sambanXaH,12	-	-	-	-	-	-
12	vaFcayiRyasi	6	vaFcayiRyasi	vanc1{Nijanwa;karwari;lqt;ma;eka;parasmEpaxI;vancuz;:BvAxiH}/vanc2{Nijanwa;karwari;lqt;ma;eka;parasmEpaxI;vancuz;:curAxiH}	vanc1{Nijanwa;karwari;lqt;ma;eka;parasmEpaxI;vancuz;:BvAxiH}	vAkyakarma,13	-	-	-	-	-	-
13	iwi	-	-	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,9	EsA	-	-	-	-	-
14	cAra-xUwi-kaWiwaM	4	cAraxUwikaWiwaM	cAra-xUwi-kaWiwa{puM;2;eka(cAra-xUwi-kaWa1;kwa;kaWa;:curAxiH)}/cAra-xUwi-kaWiwa{napuM;1;eka(kaWa1;kwa;kaWa;:curAxiH)}/cAra-xUwi-kaWiwa{napuM;2;eka(kaWa1;kwa;kaWa;:curAxiH)}	cAra-xUwi-kaWiwa{napuM;2;eka(cAra-xUwi-kaWa1;kwa;kaWa;:curAxiH)}	viSeRaNam,4	gawi-xUwi-kaWiwa	-	-	-	-	-
