index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	ekasya	-	ekasya	eka{saMKyeyam;puM;6;eka}/eka{saMKyeyam;napuM;6;eka}	eka{saMKyeyam;puM;6;eka}	RaRTIsambanXaH,3	eka_kA	-	-	-	-	-
2	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	viSeRaNam,1	usakA	-	-	-	-	-
3	mUrXni	-	mUrXni	mUrXna{napuM;7;eka}	mUrXna{napuM;7;eka}	aXikaraNam,5	mUrXna_meM	-	-	-	-	-
4	CawraM	-	CawraM	Cawra{puM;2;eka}/Cawra{napuM;1;eka}/Cawra{napuM;2;eka}	Cawra{napuM;1;eka}	karwA,5	CAwe_ko	-	-	-	-	-
5	ucCriwam	-	ucCriwam	ucCriwa{puM;2;eka(Sri1;kwa;SriF;:BvAxiH)}/ucCriwa{napuM;1;eka(Sri1;kwa;SriF;:BvAxiH)}/ucCriwa{napuM;2;eka(Sri1;kwa;SriF;:BvAxiH)}	ucCriwa{napuM;1;eka(Sri1;kwa;SriF;:BvAxiH)}	prawiyogI,7	-	-	-	-	-	-
6	amala-wviRA	-	amalawviRA	amala-wviR{swrI;3;eka}	amala-wviR{puM;3;eka}	viSeRaNam,7	mala_rahiwa-wviR_se	-	-	-	-	-
7	wena	-	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;puM;3;eka}	karwA,11	usase	-	-	-	-	-
8	kqwsnasya	-	kqwsnasya	kqwsna{puM;6;eka}/kqwsna{napuM;6;eka}	kqwsna{napuM;6;eka}	viSeRaNam,9	kqwsna_kA	-	-	-	-	-
9	jagawaH	-	jagawaH	jagaw{napuM;5;eka}/jagaw{napuM;6;eka}/jagaw{puM;8;bahu}/jagaw{puM;2;bahu}/jagaw{puM;5;eka}/jagaw{puM;6;eka}	jagaw{napuM;6;eka}	RaRTIsambanXaH,10	jagaw_se	-	-	-	-	-
10	pUrva-rAja-viyoga-ORmyaM	-	pUrvarAjaviyogORmyaM	pUrva-rAja-viyoga-ORmya{napuM;1;eka}/ORmya{napuM;2;eka}/ORmya{puM;2;eka}	pUrva-rAja-viyoga-ORmya{napuM;1;eka}	karma,11	pUrva-rAjA-viyoga-ORmya	-	-	-	-	-
11	hqwam	-	hqwam	hqwa{puM;2;eka(hq1;kwa;hqF;:BvAxiH)}/hqwa{napuM;1;eka(hq1;kwa;hqF;:BvAxiH)}/hqwa{napuM;2;eka(hq1;kwa;hqF;:BvAxiH)}/hqwa{puM;2;eka(hq2;kwa;hq;:juhowyAxiH)}/hqwa{napuM;1;eka(hq2;kwa;hq;:juhowyAxiH)}/hqwa{napuM;2;eka(hq2;kwa;hq;:juhowyAxiH)}	hqwa{napuM;1;eka(hq1;kwa;hqF;:BvAxiH)	aBihiwa_karwA,7;sakarmaka	-	-	-	-	-	-
