index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	aWa	1	aWa	aWa{avya}	aWa{avya}	kAlAXikaraNam,6	Ora	-	-	-	-	-
2	sa-avarajaH	2	sAvarajo	avara-ja{napuM;3;bahu}/avara-ja{puM;3;bahu}	avara-ja{puM;3;bahu}	viSeRaNam,4	bAxa_vAloM_se	-	-	-	-	-
4	rAmaH	3	rAmaH	rAma{puM;1;eka}/rA1{karwari;lat;u;bahu;parasmEpaxI;rA;:axAxiH}	rAma{puM;1;eka}	karwA,6	rAma_ne	-	-	-	-	-
5	prAcewasam	4	prAcewasam	prAcewasa{puM;2;eka}	prAcewasa{puM;2;eka}	karma,6	prAcewasa	-	-	-	-	-
6	upeyivAn	5	upeyivAn	gam1{avya;kwvA;gamLz;:BvAxiH}	"{puM;1;eka;kqxanwa}
 "	aBihiwa_karwA,4;sakarmaka	jA_kara	-	-	-	-	-
7	xehaM	8	xehaM	xeha{puM;2;eka}/xeha{napuM;1;eka}/xeha{napuM;2;eka}	xeha{napuM;2;eka}	karma,8	SarIra_kA	-	-	-	-	-
8	UrIkqwya	6	UrIkqwya	kq3{avya;lyap;dukqF;:wanAxiH}	svI_kq3{avya;lyap;dukqF;:wanAxiH}	pUrvakAlaH,12	svIkAra_karake	-	-	-	-	-
9	asmE	10	asmE	ixam{sarvanAma;puM;4;eka}/ixam{sarvanAma;napuM;4;eka}	ixam{sarvanAma;napuM;4;eka}	sampraxAnam,12	isako	-	-	-	-	-
10	AwmanaH	7	AwmanaH	Awman{puM;2;bahu}/Awman{puM;5;eka}/Awman{puM;6;eka}	Awman{puM;6;eka}	RaRTIsambanXaH,7	AwmA_kA	-	-	-	-	-
11	rAjyam	9	rAjyam	rAjya{napuM;1;eka}/rAjya{napuM;2;eka}	rAjya{napuM;2;eka}	karma,12	rAjya	-	-	-	-	-
12	nyavexayaw	11	nyavexayaw	ni_vix1{karwari;laf;pra;eka;parasmEpaxI;vixa;:BvAxiH}	ni_vix1{karwari;laf;pra;eka;parasmEpaxI;vixa;:BvAxiH}	aBihiwa_karwA,13;sakarmaka	nivexana_kiyA	-	-	-	-	-
13	(rAmaH)	-	(rAmaH)	rAma{puM;1;eka}/rA1{karwari;lat;u;bahu;parasmEpaxI;rA;:axAxiH}	rAma{puM;1;eka}	karwA,12	rAma_ne	-	-	-	-	-
