index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	aWa	-	aWArXarAwre	aWa{avya}	aWa{avya}	sambanXaH,11	Ora	-	-	-	-	-
2	arXa-rAwre	-	-	arXa-rAwri{swrI;8;eka}/arXa-rAwq{puM;4;eka(rA1;wqc;rA;:axAxiH)}/arXa-rAwq{napuM;4;eka(rA1;wqc;rA;:axAxiH)}/arXa-rAwq{puM;4;eka(rE1;wqc;rE;:BvAxiH)}/arXa-rAwq{napuM;4;eka(rE1;wqc;rE;:BvAxiH)}	arXa-rAwram{napuM;7;eka}	aXikaraNam,6	AXA-rAwa	-	-	-	-	-
3	swimiwa-praxIpe	-	swimiwapraxIpe	swim1{kwa;swimaz;:xivAxiH-praxIpa;puM;7;eka}/praxIpa{napuM;8;xvi}/praxIpa{napuM;1;xvi}/praxIpa{napuM;2;xvi}/praxIpa{napuM;7;eka}/praxIpA{swrI;8;eka}/praxIpA{swrI;8;xvi}/praxIpA{swrI;1;xvi}/praxIpA{swrI;2;xvi}	arXa-swim1{kwa;swimaz;:xivAxiH-praxIpa;puM;7;eka}	aXikaraNam,6	-	-	-	-	-	-
4	SayyA-gqhe	-	SayyAgqhe	SayyA-gqha{puM;7;eka}/gqha{napuM;8;xvi}/gqha{napuM;1;xvi}/gqha{napuM;2;xvi}/gqha{napuM;7;eka}/gqhA{swrI;8;eka}/gqhA{swrI;8;xvi}/gqhA{swrI;1;xvi}/gqhA{swrI;2;xvi}	SayyA-gqha{napuM;7;eka}	aXikaraNam,6	biswara-Gara_meM	-	-	-	-	-
5	supwa-jane	-	supwajane	Rvap1{kwa;FiRvapaz;:axAxiH}/sqB1{kwa;sqBuz;:BvAxiH-jani;swrI;8;eka}/jana{puM;7;eka}/jana{napuM;8;xvi}/jana{napuM;1;xvi}/jana{napuM;2;xvi}/jana{napuM;7;eka}/jani{puM;8;eka}/jani{napuM;8;eka}/jani{napuM;1;eka}/jani{napuM;2;eka}/janA{swrI;8;eka}/janA{swrI;8;xvi}/janA{swrI;1;xvi}/janA{swrI;2;xvi}	SayyA-sqB1{kwa;sqBuz;:BvAxiH-jani;swrI;8;eka}	BAvalakRaNasapwamI_pUrvakAlaH,6	-	-	-	-	-	-
6	prabuxXaH	-	prabuxXaH	prabuxXa{puM;1;eka(buX2;kwa;buXizr;:BvAxiH)}	prabuxXa{puM;1;eka(buX2;kwa;buXizr;:BvAxiH)}	viSeRaNam,7	prabuxXa	-	-	-	-	-
7	kuSaH	-	kuSaH	kuSa{puM;1;eka}	kuSa{puM;1;eka}	karwA,11	kuSa_ne	-	-	-	-	-
8	pravAsa-sWa-kalawra-veRAm	-	pravAsasWakalawraveRAmaxqRtapUrvAM	vas1{GaF;vasaz;:BvAxiH}/vasa1{GaF;vasa;:curAxiH-sWa-kalawra-veRA;swrI;2;eka}	vasa1{GaF;vasa;:curAxiH-sWa-kalawra-veRA;swrI;2;eka}	viSeRaNam,10	-	-	-	-	-	-
9	axqRta-pUrvAm	-	-	axqRta-pUrvA{sarvanAma;swrI;2;eka}/pUrvA{swrI;2;eka}	axqRta-pUrvA{sarvanAma;swrI;2;eka}	viSeRaNam,10	axqRta-pUrvA_	-	-	-	-	-
10	vaniwAm	-	vaniwAmapaSyaw	vaniwA{swrI;2;eka}/vaniwA{swrI;2;eka(van1;kwa;vanaz;:BvAxiH)}	vaniwA{swrI;2;eka}	karma,11	swrI_ko	-	-	-	-	-
11	apaSyaw	-	-	xqS1{karwari;laf;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	xqS1{karwari;laf;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	aBihiwa_karwA,7;sakarmaka	xeKA	-	-	-	-	-
