index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	afga-sawva-vacana-ASrayam	1	afgasawvavacanASrayaM	afga-sawva-vac1{lyut;vacaz;:axAxiH}/brU1{lyut;brUF;:axAxiH-Sri1;karwari;laf;u;eka;parasmEpaxI;SriF;:BvAxiH}/ASraya{puM;2;eka}/ASraya{napuM;1;eka}/ASraya{napuM;2;eka}	afga-sawva-vac1{(lyut;vacaz;:axAxiH)napuM;2;eka}}	karma,5	-	-	-	-	-	-
2	nqwyam	4	nqwyamupaXAya	nqwya{napuM;1;eka}/nqwya{napuM;2;eka}/nqwya{puM;2;eka(nqw1;yaw;nqwIz;:xivAxiH)}/nqwya{napuM;1;eka(nqw1;yaw;nqwIz;:xivAxiH)}/nqwya{napuM;2;eka(nqw1;yaw;nqwIz;:xivAxiH)}/nqwya{puM;2;eka(nqw1;Nyaw;nqwIz;:xivAxiH)}/nqwya{napuM;1;eka(nqw1;Nyaw;nqwIz;:xivAxiH)}/nqwya{napuM;2;eka(nqw1;Nyaw;nqwIz;:xivAxiH)}	nqwya{napuM;2;eka}	sup_samucciwaH,1	nqwya	-	-	-	-	-
3	miWaH	2	miWaH	miWaH{avya}	miWaH{avya}	sup_samuccayaxyowakaH,1	miWaH	-	-	-	-	-
4	swrIRu	3	swrIRu	swrI{swrI;7;bahu}	swrI{swrI;7;bahu}	aXikaraNam,5	swriyoM_meM	-	-	-	-	-
5	upaXAya	-	-	XA1{avya;lyap;duXAF;:juhowyAxiH}	upa_XA1{avya;lyap;duXAF;:juhowyAxiH}	pUrvakAlaH,6	-	-	-	-	-	-
6	xarSayan	5	xarSayan	xarSayaw{puM;1;eka}	xarSayaw{puM;1;eka(xqS1;Sawq_lat;Nijanwa;XqSizr;:BvAxiH)}	varwamAnasamAnakAlaH,12	xiKAwA_huA	-	-	-	-	-
7	saH	6	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,12	vaha	-	-	-	-	-
8	miwra-sanniXO	11	miwrasanniXO	miwra-sanniXi{puM;7;eka}	miwra-sanniXi{puM;7;eka}	aXikaraNam,12	miwra-sAWa_sAWa_raKane_meM	-	-	-	-	-
9	prayoga-nipuNEH	7	prayoganipuNEH	prayoga-nipuNa{puM;3;bahu}/nipuNa{napuM;3;bahu}	prayoga-nipuNa{puM;3;bahu}	viSeRaNam,10	prayoga-nipuNoM_se	-	-	-	-	-
10	prayokwqBiH	8	prayokwqBiH	prayokwq{puM;3;bahu}	prayokwq{puM;3;bahu}	sahArWaH,12	prayokwqoM_se	-	-	-	-	-
11	saha	10	saha	saha{avya}	saha{avya}	sahArWa_xyowakaH,10	sAWa	-	-	-	-	-
12	saMjaGarRa	9	saMjaGarRa	sam_GqR1{karwari;lit;pra;eka;parasmEpaxI;GqRuz;:BvAxiH}/sam_GqR1{karwari;lit;u;eka;parasmEpaxI;GqRuz;:BvAxiH}	sam_GqR1{karwari;lit;pra;eka;parasmEpaxI;GqRuz;:BvAxiH}	aBihiwa_karwA,7	sam_GqR1_pp_skyA	-	-	-	-	-
