index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	paraspara-sWiwO	2	parasparasWiwO	paraspara-sWiwi{swrI;7;eka}/paraspara-sWiwa{puM;1;xvi(RWA1;kwa;RWA;:BvAxiH)}/paraspara-sWiwa{puM;2;xvi(RWA1;kwa;RWA;:BvAxiH)}/sWiwi{puM;7;eka}	paraspara-sWiwa{puM;2;xvi(paraspara-RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,4	paraspara-sWiwa	-	-	-	-	-
2	varXamAna-parihIna-wejasO	3	varXamAnaparihInawejasO	vqX1{SAnac_lat;karwari;vqXuz;:BvAxiH-hA2;kwa;ozhAk;:juhowyAxiH-wejas;puM;8;xvi}/wejas{puM;1;xvi}/wejas{puM;2;xvi}	wejas{puM;2;xvi}	viSeRaNam,4	wejasoM_ko	-	-	-	-	-
3	wO	1	wAvuBAvapi	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;2;xvi}	viSeRaNam,4	una	-	-	-	-	-
4	uBO	-	-	uBa{sarvanAma;puM;1;xvi}/uBa{sarvanAma;puM;2;xvi}/uBa{puM;8;xvi}	uBa{sarvanAma;puM;2;xvi}	karma,11	xonoM_	-	-	-	-	-
5	api	-	-	api{avya}	api{avya}	sambanXaH,4	BI	-	-	-	-	-
6	xina-awyaye	7	xinAwyaye	xina-awyaya{puM;7;eka}/awyaya{napuM;8;xvi}/awyaya{napuM;1;xvi}/awyaya{napuM;2;xvi}/awyaya{napuM;7;eka}/awyayA{swrI;8;eka}/awyayA{swrI;8;xvi}/awyayA{swrI;1;xvi}/awyayA{swrI;2;xvi}	xina-awyaya{napuM;7;eka}	aXikaraNam,11	xina-awyaya_meM	-	-	-	-	-
7	pArvaNO	8	pArvaNO	pArvaNa{puM;1;xvi}/pArvaNa{puM;2;xvi}/pArvaNa{puM;8;xvi}	pArvaNa{puM;2;xvi}	viSeRaNam,8	pArvaNoM_ko	-	-	-	-	-
8	SaSi-xivAkarO	9	SaSixivAkarAviva	SaSi-xivAkara{puM;1;xvi}/xivAkara{puM;2;xvi}	SaSi-xivAkara{puM;2;xvi}	upamAnam,9	SaSi-sUrya_ko	-	-	-	-	-
9	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
10	janawA	6	janawA	janawA{swrI;1;eka}	janawA{swrI;1;eka}	karwA,11	janawA	-	-	-	-	-
11	paSyawi	4	paSyawi	xqS1{karwari;lat;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}/paSyaw{puM;7;eka(xqS1;Sawq_lat;xqSizr;:BvAxiH)}/paSyaw{napuM;7;eka(xqS1;Sawq_lat;xqSizr;:BvAxiH)}	xqS1{karwari;lat;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	aBihiwa_karwA,10;sakarmaka	xeKawI_WI	-	-	-	-	-
12	sma	5	sma	sma{avya}	sma{avya}	sambanXaH,11	-	-	-	-	-	-
