index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wava	2	wava	yuRmax{sarvanAma;6;eka}	yuRmax{sarvanAma;6;eka}	RaRTIsambanXaH,2	wumhArI	-	-	-	xilIpasya 	-
2	BUwa-anukampA	1	BUwAnukampA	BUwa-anukampA{swrI;1;eka}	BUwa-anukampA{swrI;1;eka}	karwA,3	xayA	-	-	-	-	-
3	(aswi)	-	(-)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	prawiyogI,4	hE	-	-	-	-	-
4	cew	3	cexiyaM 	cew{avya}	cew{avya}	anuyogI,11	wo	-	-	-	-	-
5	wvaw-anwe	5	wvaxanwe 	wvaw-anwi{swrI;8;eka}/anwa{puM;7;eka}/anwa{napuM;8;xvi}/anwa{napuM;1;xvi}/anwa{napuM;2;xvi}/anwa{napuM;7;eka}/anwi{puM;8;eka}/anwi{napuM;8;eka}/anwi{napuM;1;eka}/anwi{napuM;2;eka}/anwA{swrI;8;eka}/anwA{swrI;8;xvi}/anwA{swrI;1;xvi}/anwA{swrI;2;xvi}	wvaw-anwa{napuM;7;eka}	karwA,6	wvaw-anwa_meM	-	-	-	-	-
6	(sawi)	-	(-)	sawI{swrI;8;eka}/saw{puM;7;eka}/saw{puM;7;eka(as2;Sawq_lat;asaz;:axAxiH)}/saw{napuM;7;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{napuM;7;eka(as2;Sawq_lat;asaz;:axAxiH)}	BAvalakRaNasapwamI_samAnakAlaH,11	vixyamAna_meM	-	-	-	-	-
7	iyam	-	-	ixam{sarvanAma;swrI;1;eka}	ixam{sarvanAma;swrI;1;eka}	viSeRaNam,9	-	-	-	-	nanxinI 	-
8	ekA	-	-	ekA{saMKyeyam;swrI;1;eka}	ekA{saMKyeyam;swrI;1;eka}	viSeRaNam,9	eka	-	-	-	-	-
9	gOH	4	gOrekA 	go{puM;1;eka}/go{swrI;1;eka}/go{puM;8;eka}/go{swrI;8;eka}	go{swrI;1;eka}	karwA,11	gAya	-	-	-	-	-
10	svaswimawI	-	-	svaswimawI{swrI;1;eka}	svaswimawI{swrI;1;eka}	karwqsamAnAXikaraNam,11	jI_huI	-	-	-	-	-
11	Bavew	5	BavewsvaswimawI	BU1{karwari;viXilif;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;viXilif;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,9	ho	-	-	-	-	-
