index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	vaSI	-	-	vaSi{puM;1;xvi}/vaSi{puM;2;xvi}/vaSin{puM;1;eka}/vaSi{puM;8;xvi}	vaSin{puM;1;eka}	viSeRaNam,2	jisane_vaSa_kara_liyA_hE_vaha	-	-	-	-	-
2	saH	4	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,10	vaha	-	-	-	-	-
3	miWilAM	5	miWilAM	miWilA{swrI;2;eka}	miWilA{swrI;2;eka}	karma,4	miWilA	-	-	-	-	-
4	vrajan	6	vrajanvaSI	vrajaw{puM;1;eka(vraj1;Sawq_lat;vrajaz;:BvAxiH)}	vrajaw{puM;1;eka(vraj1;Sawq_lat;vrajaz;:BvAxiH)}	varwamAnasamAnakAlaH,10	GUmanA	-	-	-	-	-
5	wax-XanuH-SravaNajaM	10	waxXanuHSravaNajaM	wax-XanuH-SravaNa-ja{napuM;1;eka}/SravaNa-ja{napuM;2;eka}/SravaNa-ja{puM;2;eka}	wax-XanuH-SravaNa-ja{puM;2;eka}	viSeRaNam,6	vaha-XanuH-kAna	-	-	-	-	-
6	kuwUhalam	11	kuwUhalam	kuwUhala{puM;2;eka}/kuwUhala{napuM;1;eka}/kuwUhala{napuM;2;eka}	kuwUhala{puM;2;eka}	karma,7	AScaryajanaka	-	-	-	-	-
7	biBrawO	9	biBrawO	biBraw{puM;2;eka}	biBraw{puM;2;eka(Bq2;Sawq_lat;duBqF;:juhowyAxiH)}	viSeRaNam,8	upaXqwi_meM	-	-	-	-	-
8	rAGavO	7	rAGavAvapi	rAGava{puM;1;xvi}/rAGava{puM;2;xvi}/rAGava{puM;8;xvi}	rAGava{puM;2;xvi}	muKyakarma,10	raGuvaMSiyoM_ko	-	-	-	-	-
9	api	-	-	api{avya}	api{avya}	sambanXaH,8	BI	-	-	-	-	-
10	ninAya	8	ninAya	NI1{karwari;lit;u;eka;parasmEpaxI;NIF;:BvAxiH}/NI1{karwari;lit;pra;eka;parasmEpaxI;NIF;:BvAxiH}	NI1{karwari;lit;pra;eka;parasmEpaxI;NIF;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	le_gayA	-	-	-	-	-
