index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	ISvaraH	-	-	ISvara{puM;1;eka}	ISvara{puM;1;eka}	prayojakakarwA,10	ISvara	-	-	-	-	-
2	ajina-xaNda-BqwaM	1	ajinaxaNdaBqwaM	ajina-xaNda-Bqwa{puM;2;eka(ajina-xaNda-Bq2;kwa;duBqF;:juhowyAxiH)}/ajina-xaNda-Bqwa{napuM;1;eka(Bq2;kwa;duBqF;:juhowyAxiH)}/ajina-xaNda-Bqwa{napuM;2;eka(Bq2;kwa;duBqF;:juhowyAxiH)}	ajina-xaNda-Bqwa{puM;2;eka}	viSeRaNam,7	-	-	-	-	-	-
3	kuSa-meKalAM	2	kuSameKalAM	kuSa-meKalA{swrI;2;eka}	kuSa-meKalA{swrI;2;eka}	viSeRaNam,7	kuSa-meKalA_ko	-	-	-	-	-
4	yawa-giraM	3	yawagiraM	yawa-gir{swrI;2;eka}/gira{puM;2;eka}/gira{napuM;1;eka}/gira{napuM;2;eka}	yawa-gir{swrI;2;eka}	viSeRaNam,7	niyamiwa-BARaNa_ko	-	-	-	-	-
5	mqga-Sqfga-parigrahAm	4	mqgaSqfgaparigrahAm	mqga-Sqfga-parigrahAm}	mqga-Sqfga-parigrahAm{swrI;2;eka}	viSeRaNam,7	hirana-sIMga-	-	-	-	-	-
6	aXvara-xIkRiwAm	-	-	aXvara-xIkRiwA{swrI;2;eka(aXvara-xIkR1;kwa;xIkRaz;:BvAxiH)}	aXvara-xIkRiwA{swrI;2;eka}	viSeRaNam,7	aXvara-muNdana_kiyA_huA	-	-	-	-	-
7	wanum	-	-	wanu{puM;2;eka}/wanu{swrI;2;eka}	wanu{puM;2;eka}	karma,8	wanu_ko	-	-	-	-	-
8	aXi-vasan	5	aXivasaMswanumaXvaraxIkRiwAmasamaBAsamaBAsayaxISvaraH	aXi-vasan{vasaw puM 1 eka(vas1 Sawq_lat vasaz :BvAxiH)}	aXivasan{puM;1;eka}	varwamAnasamAnakAlaH,10	me_rahawA_huA	-	-	-	-	-
9	asama-BAsam	-	-	asama-BAs{swrI;2;eka}/asama-BAsa{puM;2;eka(BAs1;GaF;BAsqz;:BvAxiH)}/asama-BAsa{puM;2;eka(Bas1;GaF;Basaz;:juhowyAxiH)}/BAsa{napuM;1;eka}/BAsa{napuM;2;eka}	asama-BAs{swrI;2;eka}	prayojyakarwA,10	asama-BAs_ko	-	-	-	-	-
10	aBAsayaw	-	-	BAs1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;BAsqz;:BvAxiH}	BAs1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;BAsqz;:BvAxiH}	aBihiwa_karwA,1	camakayA-WA	-	-	-	-	-
