index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	xaNdavawaH	7	xaNdavawo	xaNda{mawup;puM;5;eka}/xaNda{mawup;puM;6;eka}/xaNda{mawup;puM;2;bahu}/xaNda{mawup;napuM;5;eka}/xaNda{mawup;napuM;6;eka}	xaNda{mawup;napuM;6;eka}	viSeRaNam,2	xaNda	-	-	-	-	-
2	wasya	6	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;napuM;6;eka}	RaRTIsambanXaH,3	usake	-	-	-	rAjA awiWiH	-
3	piwrA	1	piwrA	piwq{puM;3;eka}	piwq{puM;3;eka}	karwA,5	piwA_se	-	-	-	-	-
4	niwyaM	3	niwyaM	niwya{puM;2;eka}/niwya{napuM;1;eka}/niwya{napuM;2;eka}	niwya{napuM;2;eka}	kriyAviSeRaNam,5	niwya_ko	-	-	-	-	-
5	saMvarXiwaH	2	saMvarXiwo	saMvarXiwa{puM;1;eka}/saMvarXiwa{puM;1;eka(vqXuz;kwa;vqXuz;:BvAxiH)}	saMvarXiwa{puM;1;eka(vqXuz;kwa;vqXuz;:BvAxiH)}	viSeRaNam,7	baDanA	-	-	-	-	-
6	kqw-aswraH	4	kqwAswraH	kqw-aswra{puM;1;eka}	kqw-aswra{puM;1;eka}	viSeRaNam,7	kqw-aswra	-	-	-	-	-
7	xaNdaH	8	xaNdaH	xaNda{puM;1;eka}	xaNda{puM;1;eka}	karma,10	xaNda	-	-	-	-	-
8	sva-xehAw	9	svaxehAnna	sva-xeha{puM;5;eka}/xeha{napuM;5;eka}	sva-xeha{napuM;5;eka}	apAxAnam,10	apanA-SarIra_se	-	-	-	-	-
9	na	10	-	na{avya}	na{avya}	prawiReXaH,10	-	-	-	-	-	-
10	vyaSiRyawa	11	vyaSiRyawa	vi_SiR2{karmaNi;laf;pra;eka;AwmanepaxI;SiRLz;:ruXAxiH}/vi_SAs1{karmaNi;laf;pra;eka;AwmanepaxI;SAsuz;:axAxiH}	vi_SAs1{karmaNi;laf;pra;eka;AwmanepaxI;SAsuz;:axAxiH}	aBihiwa_karma,7;sakarmaka	SreRTa_nahIM_huA_gayA	-	-	-	-	-
11	sAMparAyikaH	5	sAMparAyikaH	sAmparAyika{puM 1 eka}	sAmparAyika{puM 1 eka}	viSeRaNam,7	yuxXa ke liye wEyAra	-	-	-	-	-
