index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	rAjan	3	rAjan	rAjan{puM;8;eka}/rAjaw{puM;1;eka(rAj1;Sawq_lat;rAjqz;:BvAxiH)}	rAjan{puM;8;eka}	samboXyaH,14	rAjA	-	-	-	-	-
2	(wvam)	-	(-)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,6	wuma	-	-	-	-	-
3	AwmanaH	-	-	Awman{puM;2;bahu}/Awman{puM;5;eka}/Awman{puM;6;eka}	Awman{puM;6;eka}	RaRTIsambanXaH,4	AwmA_kI	-	-	-	-	-
4	sixXiM	2	sixXiM	sixXi{swrI;2;eka}	sixXi{swrI;2;eka}	karma,6	pUrNawA	-	-	-	-	-
5	a-xUra-varwinIM	1	axUravarwinIM	a-xUra-varwinI{swrI;2;eka}	a-xUra-varwinI{swrI;2;eka}	karmasamAnAXikaraNam,6	a-xUra-varwinI_ko	-	-	-	-	-
6	vi-gaNaya	4	vigaNayAwmanaH	vi-gaNa1{karwari;lot;ma;eka;parasmEpaxI;gaNa;:curAxiH}/gaNa1{Nijanwa;karwari;lot;ma;eka;parasmEpaxI;gaNa;:curAxiH}	vi-gaNa1{karwari;lot;ma;eka;parasmEpaxI;gaNa;:curAxiH}	prawiyogI,7	gino	-	-	-	-	-
7	yaw	10	yaw	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yaw{avya}	anuyogI,14	ki	-	-	-	-	-
8	nAmni	7	nAmni	nAman{napuM;7;eka}	nAman{napuM;7;eka}	karwA,9	nAma_meM	-	-	-	-	-
9	kIrwiwe	8	kIrwiwa	kIrwi{wal;swrI;1;xvi}/kIrwi{wal;swrI;2;xvi}/kIrwiwa{puM;7;eka(kQw1;kwa;kQwaz;:curAxiH)}/kIrwiwa{napuM;1;xvi(kQw1;kwa;kQwaz;:curAxiH)}/kIrwiwa{napuM;2;xvi(kQw1;kwa;kQwaz;:curAxiH)}/kIrwiwa{napuM;7;eka(kQw1;kwa;kQwaz;:curAxiH)}/kIrwiwA{swrI;1;xvi(kQw1;kwa;kQwaz;:curAxiH)}/kIrwiwA{swrI;2;xvi(kQw1;kwa;kQwaz;:curAxiH)}	kIrwiwa{puM;7;eka(kQw1;kwa;kQwaz;:curAxiH)}	BAvalakRaNasapwamI_pUrvakAlaH,14	prasaxXi_kiyA_huA	-	-	-	-	-
10	eva	9	eva	eva{avya}	eva{avya}	sambanXaH,9	hI	-	-	-	-	-
11	iyaM	-	-	ixam{sarvanAma;swrI;1;eka}	ixam{sarvanAma;swrI;1;eka}	viSeRaNam,12	yaha	-	-	-	-	-
12	kalyANI	6	kalyANI	kalyANI{swrI;1;eka}/kalyANin{puM;1;eka}	kalyANI{swrI;1;eka}	karwA,14	gAya	-	-	-	-	-
13	upasWiwA	5	upasWiweyaM	upasWiwA{swrI;1;eka(RWA1;kwa;RWA;:BvAxiH)}	upasWiwA{swrI;1;eka(RWA1;kwa;RWA;:BvAxiH)}	karwqsamAnAXikaraNam,14	-	-	-	-	-	-
14	(aswi)	-	(-)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,12;sakarmaka	as2_pp_skwI_hE	-	-	-	-	-
