index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	bAhu-prawiRtamBa-vivqxXa-manyuH	1	bAhuprawiRtamBavivqxXamanyuraByarNamAgaskqwamaspqSaxBiH	bAhu-prawiRtamBa-vivqxXa-manyuH{puM;8;eka}/vivqxXa{napuM;8;eka}	bAhu-prawiRtamBa-vivqxXa-manyuH{puM;8;eka}	viSeRaNam,2	kroXa-vikasiwa	manyu-vivqxXa	-	-	-	-
2	rAjA	-	rAj{puM 3 eka}/rAj{ napuM 3 eka}/rAj {swrI 3 eka}/rAjan{ puM 1 eka}	-	rAjan{puM;1;eka}	karwA,10	-	-	-	-	-	-
3	svawejoBiH	-	svawejoBiraxahyawAnwarBogIva	sva-wejas;{napuM;3;bahu}	sva-wejas;{napuM;3;bahu}	karaNam,10	usakA	-	-	-	-	-
4	manwra-ORaXi-ruxXa-vIryaH	-	manwrORaXiruxXavIryaH	vIrya;puM;1;eka{kqxanwa}({kqw_XAwu;vIra1};yaw;vIra;curAxiH)	vIrya;puM;1;eka{kqxanwa}({kqw_XAwu;vIra1};yaw;vIra;curAxiH)	viSeRaNam,2	kroXa-vikasiwa	-	-	-	-	-
5	AgaH-kqwam	-	Agaskqwam	AgaH-kqw{puM;1;bahu}/kqw{puM;2;bahu}/kqw{puM;5;eka}/kqw{puM;6;eka}/kqw{puM;8;bahu}/AgaH-kqwa{puM;1;eka(kq3;kwa;dukqF;:wanAxiH)}/AgaH-kqwa{puM;1;eka(kq2;kwa;kqF;:svAxiH)}/AgaH-kqwa{puM;1;eka(kq1;kwa;kqF;:BvAxiH)}	AgaH-kqwa{puM;1;eka(AgaH-kq1;kwa;kqF;:BvAxiH)}	karma,10	AgaH-nirmiwa	-	-	-	-	-
6	aByarNam	-	aByarNam	aByarNa{puM;2;eka}/aByarNa{napuM;1;eka}/aByarNa{napuM;2;eka}	aByarNa{napuM;2;eka}	karmasamAnAXikaraNam,5	aByarNa_ko	-	-	-	-	-
7	anwaH-BogI	-	-	anwa-BogI;{puM;1;eka}/anwa-Bogin;{puM;1;eka}	anwa-Bogin{puM;1;eka}	upamAnam,2	-	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,7	-	-	-	-	-	-
9	a-spqSaxBiH	-	aspqSaxBiH	a-spqSaw;napuM;3{bahu{kqxanwa}({kqw_XAwu;spqS1};Sawq_lat;spqSaz;wuxAxiH)/spqSa}w;puM;3;{bahu{kqxanwa}({kqw_XAwu;spqS1};Sawq_lat;spqSaz;wuxAxiH)}	a-spqSaw;napuM;3{bahu{kqxanwa}({kqw_XAwu;spqS1};Sawq_lat;spqSaz;wuxAxiH)	viSeRaNam,3	-	-	-	-	-	-
10	axahyawa	-	axahyawAnwarBogIriva	xah;karmaNi;laf;pra;eka;AwmanepaxI;xahaz;BvAxiH	xah;karmaNi;laf;pra;eka;AwmanepaxI;xahaz;BvAxiH	aBihiwa_karwA,2;sakarmaka	as2_pp_skwA_hE	-	-	-	-	-
