index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	xilIpa-ananwaraM	1	xilIpAnanwaraM	xilIpa-ananwara{puM;2;eka}/ananwara{napuM;1;eka}/ananwara{napuM;2;eka}	xilIpa-ananwara{napuM;2;eka}	kAlAXikaraNam,5	xilIpa-bAxa_meM_ko	@After @Dilip	-	-	-	-
2	rAjye	2	rAjye	rAjya{napuM;1;xvi}/rAjya{napuM;2;xvi}/rAj1{BAve;lat;u;eka;AwmanepaxI;rAjqz;:BvAxiH}/rAjya{napuM;8;xvi}/rAjya{napuM;7;eka}	rAjya{napuM;7;eka}	aXikaraNam,5	rAjya_meM	@in @the @State(@kingdom)	-	-	-	-
3	waM	3	waM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,5	usa	@his, @the @Raghu'@s	-	-	-	-
4	niSamya	4	niSamya	Sam1{avya;lyap;Samuz;:xivAxiH}/Sam2{avya;lyap;Samaz;:curAxiH}	ni_Sam2{avya;lyap;Samaz;:curAxiH}	pUrvakAlaH,12	suna_kara	@having @heard	-	-	-	-
5	prawiRTiwam	5	prawiRTiwam	prawiRTiwa{puM;2;eka}/prawiRTiwa{napuM;1;eka}/prawiRTiwa{napuM;2;eka}/prawiRTiwa{puM;2;eka(RWA1;kwa;RWA;:BvAxiH)}/prawiRTiwa{napuM;1;eka(RWA1;kwa;RWA;:BvAxiH)}/prawiRTiwa{napuM;2;eka(RWA1;kwa;RWA;:BvAxiH)}	prawiRTiwa{puM;2;eka(RWA1;kwa;RWA;:BvAxiH)}	karma,4	prawiRTiwa	@establishing(@as @king)	-	-	-	-
6	rAjFAM	8	rAjFAM	rAjan{puM;6;bahu}	rAjan{puM;6;bahu}	RaRTIsambanXaH,9	rAjAoM_kA	@of @the @Rajas,	-	-	-	-
7	pUrvaM	6	pUrvaM	pUrva{puM;2;eka}/pUrva{sarvanAma;puM;2;eka}/pUrva{sarvanAma;napuM;1;eka}/pUrva{sarvanAma;napuM;2;eka}	pUrva{sarvanAma;puM;2;eka}	kAlAXikaraNam,8	pahale hI	@already, @earlier @itself	-	-	-	-
8	praXUmiwaH	7	praXUmiwo	pra-XUmiwaH{puM 1 eka}	praXUmiwaH{puM;1;eka}	karwA,12	XuAM BarA	@smoke @spread	-	-	-	-
9	hqxaye	9	hqxayeZgnirivowWiwaH	hqxaya{napuM;1;xvi}/hqxaya{napuM;2;xvi}/hqxaya{napuM;4;eka}/hqxaya{napuM;8;xvi}/hqxaya{napuM;7;eka}	hqxaya{napuM;7;eka}	aXikaraNam,8	hqxaya_meM	@in @the @hearts	-	-	-	-
10	agniH	-	-	agniH{puM;1;eka}	agniH{puM;1;eka}	upamAnam,11	agniH	@fire	-	-	-	-
11	iva	-	-	avya	iva{avya}	upamAnaxyowakaH,12	hI	@itself	-	-	-	-
12	uwWiwaH	-	-	uwWiwa{puM;1;eka(RWA1;kwa;RWA;:BvAxiH)}	uwWiwa{puM;1;eka(RWA1;kwa;RWA;:BvAxiH)}	aBihiwa_karwA,8;sakarmaka	uTA_huvA	@uprose. @Means:: @After @Dilip,@having @heard @the @Ragu'@s @eastablishing(@as @king) @in @the @already @smoke @spread @hearts @of @the @other @kings, @fire @started @uprising. @A @stick @smokes @before @it @burns. @Similarly @in @the @hearts @of @other @kings @which @were @already, @in @Dilip'@s @time, @smoking , @fire @started @uprising @on @hearing @his(@the @Raghu'@s) @establishing(@as @King) @out @of @fear @about @his @valiance .	-	-	-	-
