index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	 yuXAjiwaH	1	yuXAjiwaSca	jiwa{puM;6;eka(ji1;kwa;ji;:BvAxiH)}/jiwa{napuM;6;eka(ji1;kwa;ji;:BvAxiH)}	"puM;6;eka{kqxanwa}({kqw_XAwu ji1} kwa{XAwuH ji} BvAxiH)
 "	RaRTIsambanXaH,2	jIwA_huA	-	-	-	-	-
2	sanxeSAw	2	sanxeSAw	sanxeSa{puM;5;eka}	sanxeSa{puM;5;eka}	apAxAnam,6	saMxeSa_se	-	-	-	-	-
3	saH	3	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,9	usa	-	-	-	-	-
4	xeSaM	4	xeSaM	xeSa{puM;2;eka}	xeSa{puM;2;eka}	karma,6	xeSa	-	-	-	-	-
5	sinXu-nAmakam	5	sinXunAmakam	sinXu-nAman{ka;puM;2;eka}/nAman{ka;napuM;1;eka}/nAman{ka;napuM;2;eka}/sinXu-nAmaka{puM;2;eka(Nam1;Nvul;Namaz;:BvAxiH)}/sinXu-nAmaka{napuM;1;eka(Nam1;Nvul;Namaz;:BvAxiH)}/sinXu-nAmaka{napuM;2;eka(Nam1;Nvul;Namaz;:BvAxiH)}	sinXu-nAmaka{napuM;2;eka(sinXu-Nam1;Nvul;Namaz;:BvAxiH)}	saFjFA,4	sAgara-nAmaka_ko	-	-	-	-	-
6	xaxO	6	xaxO	xaxa{puM;1;xvi}/xaxa{puM;2;xvi}/xA1{karwari;lit;pra;eka;parasmEpaxI;xAN;:BvAxiH}/xA1{karwari;lit;u;eka;parasmEpaxI;xAN;:BvAxiH}/xA3{karwari;lit;pra;eka;parasmEpaxI;duxAF;:juhowyAxiH}/xA3{karwari;lit;u;eka;parasmEpaxI;duxAF;:juhowyAxiH}/xA2{karwari;lit;pra;eka;parasmEpaxI;xAp;:axAxiH}/xA2{karwari;lit;u;eka;parasmEpaxI;xAp;:axAxiH}/xo1{karwari;lit;pra;eka;parasmEpaxI;xo;:xivAxiH}/xo1{karwari;lit;u;eka;parasmEpaxI;xo;:xivAxiH}/xE1{karwari;lit;pra;eka;parasmEpaxI;xEp;:BvAxiH}/xE1{karwari;lit;u;eka;parasmEpaxI;xEp;:BvAxiH}/xaxa{puM;8;xvi}	xA3{karwari;lit;pra;eka;parasmEpaxI;duxAF;:juhowyAxiH}	aBihiwa_karwA,9;sakarmaka	xiyA	-	-	-	-	-
7	xawwa-praBAvAya	7	xawwapraBAvAya	xawwapraBAva{puM;4;eka}/praBAva{puM;4;eka(BU1;GaF;BU;:BvAxiH)}	xawwapraBAva{puM;4;eka(BU1;GaF;BU;:BvAxiH)}	viSeRaNam,8	praBAva_ko	-	-	-	-	-
8	BarawAya	8	BarawAya	Barawa{puM;4;eka}	Barawa{puM;4;eka}	sampraxAnam,6	Barawa	-	-	-	-	-
9	Bqwa-prajaH	9	BqwaprajaH	Bq2{kwa;duBqF;:juhowyAxiH-pra-ja;puM;1;eka}/praja{puM;1;eka}	praja{puM;1;eka}	karwA,6	svAmI_ne	-	-	-	-	-
10	 ca	-	-	-	" ca{avya}
"	sambanXaH,1	-	-	-	-	-	-
