index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	piwuH	2	piwurnayanajena	piwq{puM;5;eka}/piwq{puM;6;eka}	piwq{puM;6;eka}	RaRTIsambanXaH,3	piwA_ke	-	-	-	rAjA xaSaraWaH	-
2	nayanajena	-	-	nayana-ja{napuM;3;eka}	nayana-ja{napuM;3;eka}	viSeRaNam,3	newro se niHsrawa	-	-	-	-	-
3	vAriNA	3	vAriNA	vAri{napuM;3;eka}	vAri{napuM;3;eka}	karaNam,5	jala binxuoM se	-	-	-	-	-
4	kiFciw	4	kiMcixukRiwaSiKaNdakAvuBO	kiFciw{avya}/kiFciw{sarvanAma;napuM;1;eka}/kiFciw{sarvanAma;napuM;2;eka}	kiFciw{avya}	kriyAviSeRaNam,5	kuCa	-	-	-	-	-
5	ukRiwa-SiKaNdakO	-	_	ukRiwa{puM(ukR1;kwa;ukRaz;:BvAxiH)}/ukRiwa{napuM-SiKaNdaka;puM;1;xvi(ukR1;kwa;ukRaz;:BvAxiH)}/SiKaNdaka{puM;2;xvi}/SiKaNdaka{puM;8;xvi}	ukRiwa-ukRiwa{napuM-SiKaNdaka;puM;1;xvi(ukRiwa-ukR1;kwa;ukRaz;:BvAxiH)}	viSeRaNam,6	kAkapakRa vAle BIge hue (ve XanurXArI)	-	-	-	-	-
6	wO	1	wO	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;1;xvi}	karwA,13	una	-	-	-	rAmalakRmaNO	-
7	uBO	-	_	uBa{sarvanAma;puM;1;xvi}/uBa{sarvanAma;puM;2;xvi}/uBa{puM;8;xvi}	uBa{sarvanAma;puM;2;xvi}	viSeRaNam,6	xonoM_	-	-	-	rAmalakRmaNO	-
8	XanvinO	5	XanvinO	Xanvin{puM;1;xvi}/Xanvin{puM;2;xvi}/Xanvin{puM;8;xvi}	Xanvin{puM;2;xvi}	viSeRaNam,6	XanvinoM_ke	-	-	-	rAmalakRmaNO	-
9	pOra-xqRti-kqwa-mArga-woraNO	7	pOraxqRtikqwamArgaworaNO	pOra-xqRti-kqwa-mArga-woraNa{puM;1;xvi}/woraNa{puM;2;xvi}	pOra-xqRti-kqwa-mArga-woraNa{puM;1;xvi}	viSeRaNam,10	-	-	-	-	-	-
10	(sanwO)	-	(-)	saw{puM;1;xvi}	saw{as2;Sawq_lat;asuz;BvAxiHpuM;1;xvi}	varwamAnasamAnakAlaH,13	-	-	-	-	-	-
11	wam	6	wamqRimanvagacCawAM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,12	usa	-	-	-	viSvAmiwram	-
12	qRim	-	_	qRi{puM;2;eka}	qRi{puM;2;eka}	karma,13	qRi_kA	-	-	-	viSvAmiwram	-
13	anvagacCawAm	-	_	anu_gam1{karwari;laf;pra;xvi;parasmEpaxI;gamLz;:BvAxiH}	anu_gam1{karwari;laf;pra;xvi;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,6;sakarmaka	anusaraNa_kiyA	-	-	-	-	-
