index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	yasmin	-	yasmin	yax{sarvanAma;napuM;7;eka}/yax{sarvanAma;puM;7;eka}	yax{sarvanAma;puM;7;eka}	aXikaraNam,3	jisameM	-	-	-	-	-
2	mahIm	-	mahIm	mahI{swrI;2;eka}	mahI{swrI;2;eka}	muKyakarma,3	pqWvI	-	-	-	-	-
3	SAsawi	-	SAsawi	SAs1{karwari;lat;pra;bahu;parasmEpaxI;SAsuz;:axAxiH}/}	SAs1{karwari;lat;pra;bahu;parasmEpaxI;SAsuz;:axAxiH}	varwamAnasamAnakAlaH,12	X_SAs1_pp_skwe_hEM	-	-	-	-	-
4	vAwaH	-	vAwaH	vAwa{puM;1;eka}/vA1{karwari;lat;pra;xvi;parasmEpaxI;vA;:axAxiH}/vAwq{puM;8;eka}/vAw{puM;2;bahu(vA1;Sawq_lat;vA;:axAxiH)}/vAw{puM;5;eka(vA1;Sawq_lat;vA;:axAxiH)}/vAw{puM;6;eka(vA1;Sawq_lat;vA;:axAxiH)}/vAw{napuM;5;eka(vA1;Sawq_lat;vA;:axAxiH)}/vAw{napuM;6;eka(vA1;Sawq_lat;vA;:axAxiH)}/vAwa{puM;1;eka(vA1;kwa;vA;:axAxiH)}	vAw{puM;2;bahu(vA1;Sawq_lat;vA;:axAxiH)}	karma,12	jAwe_hue	-	-	-	-	-
5	api	-	api	api{avya}	api{avya}	sambanXaH,4	BI	-	-	-	-	-
6	vihAra-arXa-paWe	-	vihArArXapaWe	vihAra-arXa-paWa{puM;7;eka}	vihAra-arXa-paWa{puM;7;eka}	aXikaraNam,8	-	-	-	-	-	-
7	nixrAM	-	nixrAM	nixrA{swrI;2;eka}	nixrA{swrI;2;eka}	karma,8	nixrA	-	-	-	-	-
8	gawAnAm	-	gawAnAm	gawa{puM;6;bahu(gam1;kwa;gamLz;:BvAxiH)}/gawa{napuM;6;bahu(gam1;kwa;gamLz;:BvAxiH)}/gawA{swrI;6;bahu(gam1;kwa;gamLz;:BvAxiH)}	gawA{swrI;6;bahu(gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,9	gayIM_huIM	-	-	-	-	-
9	vANinInAM	-	vANinInAM	vANinI{swrI;6;bahu}	vANinI{swrI;6;bahu}	RaRTIsambanXaH,10	vANiniyoM_ke	-	-	-	-	-
10	vaswrANi	-	vaswrANi	vaswra{napuM;1;bahu}/vaswra{napuM;2;bahu}/vaswra{napuM;8;bahu}	vaswra{napuM;1;bahu}	karwA,12	vaswroM_ko	-	-	-	-	-
11	na	-	na	na{avya}	na{avya}	prawiReXaH,12	nahIM	-	-	-	-	-
12	asraMsayaw	-	asraMsayaw	sraMs1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;kapiz;:BvAxiH}	sraMs1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;kapiz;:BvAxiH}	aBihiwa_karwA,10;sakarmaka	-	-	-	-	-	-
13	kaH	-	kaH	kim{sarvanAma;puM;1;eka}	kim{sarvanAma;puM;1;eka}	prayojakakarwA,16	kOna	-	-	-	-	-
14	AharaNAya	-	AharaNAya	AharaNa{napuM;4;eka(hq1;lyut;hqF;:BvAxiH)}	AharaNa{napuM;4;eka(hq1;lyut;hqF;:BvAxiH)}	prayojanam,16	karavAne~ke_liye	-	-	-	-	-
15	haswaM	-	haswaM	haswa{puM;2;eka}	haswa{puM;2;eka}	prayojyakarwA,16	hAWa_ko	-	-	-	-	-
16	lambayew	-	lambayew	lab1{Nijanwa;karwari;viXilif;pra;eka;parasmEpaxI;labiz;:BvAxiH}	lab1{Nijanwa;karwari;viXilif;pra;eka;parasmEpaxI;labiz;:BvAxiH}	aBihiwa_karwA,13	-	-	-	-	-	-
