index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	vinASAw	1	vinASAwwasya	vinASa{puM;5;eka}	vinASa{puM;5;eka}	apAxAnam,7	vinASa_se	-	-	-	-	-
2	wasya	-		wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	viSeRaNam,3	usa	-	-	-	-	-
3	vqkRasya	2	vqkRasya	vqkRa{puM;6;eka}	vqkRa{puM;6;eka}	RaRTIsambanXaH,1	vqkRa_ke	-	-	-	-	-
4	rakRaH	3	rakRaswasmE	rakRas{napuM;1;eka}/rakRas{napuM;2;eka}/rakRas{napuM;8;eka}	rakRas{napuM;1;eka}	karwA,7	rAkRasa_ne	-	-	-	-	lavaNAsura
5	wasmE	-		wax{sarvanAma;puM;4;eka}/wax{sarvanAma;napuM;4;eka}	wax{sarvanAma;napuM;4;eka}	sampraxAnam,7	usake_liye	-	-	-	SawruGna	-
6	mahA-upalam	4	mahopalam	mahA-upala{puM;2;eka}/upala{napuM;1;eka}/upala{napuM;2;eka}	mahA-upala{napuM;1;eka}	karma,7	viSAla-pawWara	-	-	-	-	-
7	prajiGAya	5	prajiGAya	pra_hi karwari lit pra eka parasmEpaxI{XAwuH hi} svAxiH/ pra_hi karwari lit u eka parasmEpaxI{XAwuH hi} svAxiH	pra_hi karwari lit pra eka parasmEpaxI{XAwuH hi} svAxiH	aBihiwa_karwA,4;sakarmaka	PekA	-	-	-	-	-
8	kqwa-anwasya	6	kqwAnwasya	kqwAnwa{puM;6;eka}/kqwAnwa{napuM;6;eka}	kqwAnwa{puM;6;eka}	RaRTIsambanXaH,9	mqwyu_kA_xevawA_yama_kA	-	-	-	-	yamarAja
9	muRtiM	7	muRtiM	muRti{puM;2;eka}	muRti{puM;2;eka}	upamAnam,11	muRti	-	-	-	-	-
12	sWiwam	9	sWiwam	sWiwa{puM;2;eka(RWA1;kwa;RWA;:BvAxiH)}/sWiwa{napuM;1;eka(RWA1;kwa;RWA;:BvAxiH)}/sWiwa{napuM;2;eka(RWA1;kwa;RWA;:BvAxiH)}	sWiwa{napuM;2;eka(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,9	sWiwa	-	-	-	-	-
11	iva	8	pqWagiva	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
13	pqWak	-	-	-	pqWak{avya}	viSeRaNam,9	-	-	-	-	-	-
