index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wawaH	1	wawaH	wawaH{avya}	wawaH{avya}	kAlAXikaraNam,14	vahAz_se	-	-	-	-	-
2	raGuH	5	raGurxiSam	raGu{puM;1;eka}	raGu{puM;1;eka}	karwA,14	raGu	-	-	-	-	-
3	BAsvAn	4	BAsvAniva	BAs{mawup;puM;1;eka}	BAs{mawup;puM;1;eka}	upamAnam,4	BAs	-	-	-	-	-
4	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,2	jEse	-	-	-	-	-
5	SarEH	6	SarErusrErivoxIcyAnuxXariRyan	Sara{puM;3;bahu}/Sara{napuM;3;bahu}	Sara{napuM;3;bahu}	karaNam,11	bANoM_se	-	-	-	-	-
6	usrEH	-	-	usra{puM;3;bahu}	usra{puM;3;bahu}	upamAnam,7	usroM_se	-	-	-	-	-
7	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,5	jEse	-	-	-	-	-
8	uxIcyAn	-	-	uxIcya{puM;2;bahu}	uxIcya{puM;2;bahu}	karma,11	uxIcyoM_ko	-	-	-	-	-
9	rasAn	7	rasAniva	rasa{puM;2;bahu}	rasa{puM;2;bahu}	upamAnam,10	rasa_ko	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,8	jEse	-	-	-	-	-
11	uxXaH-iRyan	-	-	uxXaH-iRyaw{puM;1;eka(uxXaH-iR1;Sawq_lat;iRaz;:xivAxiH)}	uxXaH-iRyaw{puM;1;eka(uxXaH-iR1;Sawq_lat;iRaz;:xivAxiH)}	varwamAnasamAnakAlaH,14	uxXaH-jAwA_huA	-	-	-	-	-
12	kOberIM	3	kOberIM	kOberI{swrI;2;eka}	kOberI{swrI;2;eka}	viSeRaNam,13	kOberI_ko	-	-	-	-	-
13	xiSam	-	-	xiS{swrI;6;bahu}/xiSA{swrI;2;eka}	xiS{swrI;2;bahu}	karma,14	sWAnoM_kI	-	-	-	-	-
14	prawasWe	2	prawasWe	pra_RWA1{karmaNi;lit;pra;eka;AwmanepaxI;RWA;:BvAxiH}/pra_RWA1{karmaNi;lit;u;eka;AwmanepaxI;RWA;:BvAxiH}	pra_RWA1{karmaNi;lit;pra;eka;AwmanepaxI;RWA;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	-	-	-	-	-	-
