index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	BUyaH	1	BUyaswapovyayo	BUyaH{avya}/BUyas{napuM;1;eka}/BUyas{napuM;2;eka}/BUyas{napuM;8;eka}	BUyaH{avya}	kriyAviSeRaNam,4	bahuwa	-	-	-	-	-
2	wapas-vyayaH	-	-	wapas-vyaya{puM;1;eka}	wapas-vyaya{puM;1;eka}	karwA,4	wapa-Karca	-	-	-	-	-
3	mA	2	mA	mA{avya}/asmax{sarvanAma;2;eka}	mA{avya}	prawiReXaH,4	nahI	-	-	-	-	-
4	aBUw	3	BUxvAlmIkeriwi 	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	vAkyakarma,6	huA	-	-	-	-	-
5	vAlmIkeH	-	-	vAlmIki{puM;5;eka}/vAlmIki{puM;6;eka}	vAlmIki{puM;6;eka}	RaRTIsambanXaH,2	vAlmIki_se	-	-	-	-	-
6	iwi	-	-	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,8	EsA	-	-	-	-	-
7	saH	4	soZwyagAw	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,8	usane	-	-	-	SawruGnaH 	-
8	awyagAw	-	-	awi_i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	awi_i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,7;sakarmaka	awikramaNa_kiyA	-	-	-	-	-
9	mEWilI-wanaya-uxgIwa-niHspanxa-mqgam	5	mEWilIwanayoxgIwaniHspanxamqgamASramam	mEWilI-wanaya-gA1{kwa;gAf;:BvAxiH-niHspanxa-mqga;puM;2;eka}/mqga{napuM;1;eka}/mqga{napuM;2;eka}	mEWilI-wanaya-mqga{puM;2;eka}	viSeRaNam,10	sIwA-puwra-mqga	-	-	-	-	niHspanxa--@Tool @could @not @analyse @the @word @along @with @visarga. @It @could @analyse @only nispanxa, @but @no @forms @could @be @displayed. @Same @for uxgIwa @too. @The @tool @could @analyse @the @word, @but @forms(@rupaani) @could @not @be @displayed
10	ASramam	-	-	ASrama{puM;2;eka}/ASrama{napuM;1;eka}/ASrama{napuM;2;eka}	ASrama{puM;2;eka}	karma,8	ASrama_kA	-	-	-	-	-
