index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	nivAwa-paxma-swimiwena	1	nivAwapaxmaswimiwena 	nivAwa-paxma-swimiwa{napuM;3;eka(nivAwa-paxma-swim1;kwa;swimaz;:xivAxiH)}/nivAwa-paxma-swimiwa{napuM;3;eka(nivAwa-paxma-Rwim1;kwa;Rwimaz;:xivAxiH)}/nivAwa-paxma-swimiwa{puM;3;eka(swim1;kwa;swimaz;:xivAxiH)}/nivAwa-paxma-swimiwa{puM;3;eka(Rwim1;kwa;Rwimaz;:xivAxiH)}	nivAwa-paxma-swimiwa{napuM;3;eka(nivAwa-paxma-swim1;kwa;swimaz;:xivAxiH)}	viSeRaNam,2	surakRiwa-paxma-X_swim1yA_huIM	-	-	-	-	-
2	cakRuRA	2	cakRuRA	cakRus{napuM;3;eka}	cakRus{napuM;3;eka}	karaNam,5	AzKa_se	-	-	-	-	-
3	nqpasya	3	nqpasya	nqpa{puM;6;eka}	nqpa{puM;6;eka}	RaRTIsambanXaH,8	rAjA_ke	-	-	-	-	-
4	kAnwam	4	kAnwaM 	kAnwa{napuM;2;eka(kam1;kwa;kamuz;:BvAxiH)}/kAnwa{napuM;1;eka(kam1;kwa;kamuz;:BvAxiH)}/kAnwa{puM;2;eka(kam1;kwa;kamuz;:BvAxiH)}	kAnwa{napuM;2;eka(kam1;kwa;kamuz;:BvAxiH)}	viSeRaNam,6	X_kam1yA_huA	-	-	-	-	-
5	pibawaH	5	pibawaH	pibaw{napuM;6;eka(pA1;Sawq_lat;pA;:BvAxiH)}/pibaw{napuM;5;eka(pA1;Sawq_lat;pA;:BvAxiH)}/pibaw{puM;2;bahu(pA1;Sawq_lat;pA;:BvAxiH)}/pibaw{puM;6;eka(pA1;Sawq_lat;pA;:BvAxiH)}/pibaw{puM;5;eka(pA1;Sawq_lat;pA;:BvAxiH)}	pibaw{puM;6;eka(pA1;Sawq_lat;pA;:BvAxiH)}	viSeRaNam,3	X_pA1we_hue	-	-	-	-	-
6	suwa-Ananam	6	suwAnanam	suwa-Anana{napuM;2;eka}/Anana{napuM;1;eka}	suwa-Anana{napuM;2;eka}	karma,5	su-sU1-	-	-	-	-	-
7	guruH	-	-	guru{puM;1;eka}	guru{puM;1;eka}	aBexaH,8	BArI	-	-	-	-	-
8	praharRaH	10	praharRaH	praharRa{puM;1;eka}	praharRa{puM;1;eka}	karwA,9	awyaXika_harRa_ne	-	-	-	-	-
9	prabaBUva	11	prabaBUva	pra_BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/pra_BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}/pra_BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}	pra_BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,8;sakarmaka	prakata_huA	-	-	-	-	-
10	na	12	nAwmani	na{avya}	na{avya}	prawiReXaH,9	nahIM	-	-	-	-	-
11	Awmani	-	-	Awman{sarvanAma;7;eka}/Awman{sarvanAma;puM;7;eka}	Awman{sarvanAma;puM;7;eka}	aXikaraNam,9	Awman_meM	-	-	-	-	-
12	mahA-uxaXeH	7	mahoxaXeH 	mahaw-uxaXi{puM;6;eka}/uxaXi{puM;5;eka}	mahaw-uxaXi{puM;6;eka}	RaRTIsambanXaH,13	mahAn-samuxra_kA	-	-	-	-	-
13	pUraH	8	pUra 	pUra{puM;1;eka}	pUra{puM;1;eka}	upamAnam,8	pUra	-	-	-	-	-
14	iva	9	ivenxuxarSanAxguruH 	iva{avya}	iva{avya}	upamAnaxyowakaH,8	jEse	-	-	-	-	-
15	inxu-xarSanAw	-	-	inxu-xarSana{napuM;5;eka}	inxu-xarSana{napuM;5;eka}	hewuH,13	canxramA-xarSana_se	-	-	-	-	-
