index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	Sawru-vilAsinInAm	-	SawruvilAsinInAm	Sawru-vilAsinI{swrI;6;bahu}	Sawru-vilAsinI{swrI;6;bahu}	RaRTIsambanXaH,2	Sawru-ramaNiyoM_kA	-	-	-	-	-
2	swaneRu	-	swaneRu	swana{puM;7;bahu}	swana{puM;7;bahu}	aXikaraNam,5	swanoM_meM	-	-	-	-	-
3	mukwA-Pala-sWUla-wamAn	-	mukwAPalasWUlawamAn	mruc1{kwa;mrucuz;:BvAxiH}/muc2{kwa;mucLz;:wuxAxiH-Pala-sWUla-wama;puM;2;bahu}	mukwA-Pala-sWUla-wama{puM;2;bahu}	viSeRaNam,4	-	-	-	-	-	-
4	aSru-binxUn	-	aSrubinxUn	aSru-binxu{puM;2;bahu}	aSru-binxu{puM;2;bahu}	karma,5	AzsU-bUMxoM_ko	-	-	-	-	-
5	pari-AsayawA	-	paryAsayawA	pari-AsayawA}	pari-Asayaw{as (Nijanwa karwari {XAwuH asaz} BvAxiH)puM;3;eka}	viSeRaNam,6	pari-	-	-	-	-	-
6	anena	-	anena	ixam{sarvanAma;puM;3;eka}/ixam{sarvanAma;napuM;3;eka}/ana{puM;3;eka}	ixam{sarvanAma;puM;3;eka}	karwA,7	isase	-	-	-	-	-
7	unmucya	-	unmucya	uw_kqw_XAwu muc2} avya lyap{XAwuH mucLz} wuxAxiH{kqxanwa}	uw_muc2{avya;lyap{XAwuH mucLz} wuxAxiH{kqxanwa}	pUrvakAlaH,12	uw-	-	-	-	-	-
8	sUwreNa	-	sUwreNa	sUwra{napuM;3;eka}	sUwra{napuM;3;eka}	vinArWaH,10	sUwra_se	-	-	-	-	-
9	vinA	-	vinA	vinA{avya}	vinA{avya}	vinArWa_xyowakaH,8	vinA	-	-	-	-	-
10	hArAH	-	hArAH	hAra{puM;1;bahu}/hAra{puM;8;bahu}	hAra{puM;1;bahu}	karwA,12	hAreM	-	-	-	-	-
11	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,10	hI	-	-	-	-	-
12	arpiwAH	-	arpiwAH	arpiwa{puM;1;bahu}	arpiwa{puM;1;bahu}	aBihiwa_karwA,10	-	-	-	-	-	-
