index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	sA	2	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	viSeRaNam,4	usa	-	-	-	-	-
2	bahuXA	6	bahuXA	bahuXA{avya}	bahuXA{avya}	kriyAviSeRaNam,3	kaI_prakAra_se	-	-	-	-	-
3	viBinnA	7	viBinnA	vi_Bix1{kwa;Bixizr;:ruXAxiHvi_Binna;swrI;1;eka}	vi_Bix1{kwa;Bixizr;:ruXAxiHvi_Binna;swrI;1;eka}	viSeRaNam,4	NWyA_huIM	-	-	-	-	-
4	senA	5	senA	senA{swrI;1;eka}	senA{swrI;1;eka}	karwA,13	senA_ne	-	-	-	-	-
5	kataka-anwareRu	3	katakAnwareRu	kataka-anwara{puM;7;bahu}/anwara{napuM;7;bahu}	kataka-anwara{puM;7;bahu}	viSeRaNam,6	kUd@ZA-anwara	-	-	-	-	-
6	vEnXyeRu	4	vEnXyeRu 	-	-	aXikaraNam,13	parvawoM_meM	-	-	-	-	vEnXya parvawa
7	revA	9	reveva	revA{swrI;2;bahu}/revA{swrI;1;bahu}	revA{swrI;2;eka}	upamAnam,8	revAoM_ko	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
9	mahA-virAvA	10	mahAvirAvA	mahaw-virAva{swrI;1;eka}	mahaw-virAva{swrI;1;eka}	viSeRaNam,4	mahAn-virAva	-	-	-	-	-
10	baxXa-prawi-Snunwi	11	baxXaprawiSrunwi	baxXa{napuM;2;eka(banX1;kwa;banXaz;:kryAxiH)}/baxXa{puM;8;eka(banX1;kwa;banXaz;:kryAxiH)}	baxXa{napuM;2;eka(banX1;kwa;banXaz;:kryAxiH)}	karmasamAnAXikaraNam,13	bAzXA	-	-	-	-	-
11	mArga-eRiNI	1	mArgERiNI	mArga-eRin{napuM;2;xvi}/eRin{napuM;1;xvi}	mArga-eRiNI{swrI;2;xvi}	viSeRaNam,4	mArga-eRinoM_ko	-	-	-	-	-
12	guhA-muKAni	12	guhAmuKAni	guhA-muKa{napuM;2;bahu}/muKa{napuM;1;bahu}	guhA-muKa{napuM;2;bahu}	karma,13	guPA-muKoM_ko	-	-	-	-	-
13	cakAra	8	cakAra	kq3{karwari;lit;pra;eka;parasmEpaxI;dukqF;:wanAxiH}/kq3{karwari;lit;u;eka;parasmEpaxI;dukqF;:wanAxiH}/kQ1{karwari;lit;pra;eka;parasmEpaxI;kQ;:wuxAxiH}/kQ1{karwari;lit;u;eka;parasmEpaxI;kQ;:wuxAxiH}	kq3{karwari;lit;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,4;sakarmaka	X_kq3_pp_skyA	-	-	-	-	-
