index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	a-paryApwam	5	aparyApwaM	a-paryApwa{napuM}{1;eka}/paryApwa{napuM}{2;eka}	aparyApwa{napuM}{1;eka}	viXeya_viSeRaNam,5.1	saba_prakAra_se_ajeya	unconquerable	<na-paryApwaM>Tn			
2	waw	3	waxasmAkaM	wax{napuM}{1;eka}/wax{napuM}{2;eka}	wax{napuM}{1;eka}	viSeRaNam,4	vaha	that				
3	asmAkam	2	0	asmax{6;bahu}	asmax{6;bahu}	RaRTIsambanXaH,4	hamArI	of_ours				
4	balam	4	balaM	bala{puM}{2;eka}/bala{napuM}{1;eka}/bala{napuM}{2;eka}	bala{napuM}{1;eka}	karwA,5.1	senA	army				
5	BIRma-aBirakRiwam	1	BIRmABirakRiwam	BIRma-aBirakRiwa{puM}{2;eka}/aBirakRiwa{napuM}{1;eka}/aBirakRiwa{napuM}{2;eka}	BIRma-aBirakRiwa{napuM}{1;eka}	viSeRaNam,4	BIRmapiwAmaha_xvArA_rakRiwa	fully_protected_by_Bhisma	<BIRma-aBirakRiwam>T3			
5.1	(aswi)	6	(0)	(as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH})	(as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH})	aBihiwa_karwA,4;akarmakaH	(hE)	is				
7	paryApwam	12	paryApwaM	paryApwa{napuM}{1;eka}/paryApwa{napuM}{2;eka}	paryApwa{napuM}{1;eka}	viXeya_viSeRaNam,12.1	jIwane_meM_sugama	easy_to_conquer				
8	wu	7	wvixameweRAM	wu{avya}	wu{avya}	sambanXaH,12.1	Ora	but				
9	ixam	10	0	ixam{napuM}{1;eka}/ixam{napuM}{2;eka}	ixam{napuM}{1;eka}	viSeRaNam,11	yaha	all_this				
10	eweRAm	9	0	ewax{puM}{6;bahu}/ewax{napuM}{6;bahu}	ewax{puM}{6;bahu}	RaRTIsambanXaH,11	ina_kI	of_the_Pandavas				
11	balam	11	balaM	bala{puM}{2;eka}/bala{napuM}{1;eka}/bala{napuM}{2;eka}	bala{napuM}{1;eka}	karwA,12.1	senA	army				
12	BIma-aBirakRiwam	8	BI्mABirakRiwam	BIma-aBirakRiwa{puM}{2;eka}/aBirakRiwa{napuM}{1;eka}/aBirakRiwa{napuM}{2;eka}	BIma-aBirakRiwa{puM}{1;eka}	viSeRaNam,11	BI्ma_xvArA_rakRiwa	fully_protected_by_Bhisma	<BI्ma-aBirakRiwam>T3			
12.1	(aswi)	13	(0)	(as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH})	(as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH})	aBihiwa_karwA,11;akarmakaH	(hE)	is				
