index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	gAm	3	gAmAviSya	go{puM}{2;eka}/go{swrI}{2;eka}	go{swrI}{2;eka}	karma,2	pqWvI_meM	the_planets				
2	AviSya	4	0	Af_viS1{lyap;viSaz;wuxAxiH}	Af_viS1{kqw_prawyayaH:lyap;Af_viSaz;wuxAxiH}	pUrvakAlaH,5	praveSa_karake	entering				
3	ca	1	ca	ca{avya}	ca{avya}	sambanXaH,5	Ora	also				
4	BUwAni	6	BUwAni	BUwa{napuM}{1;bahu}/BUwa{napuM}{2;bahu}	BUwa{napuM}{2;bahu}	karma,5	saba_BUwoM_ko	living_entities				
5	XArayAmi	7	XArayAmyahamojasA	Xq2_Nic{karwari;lat;u;eka;parasmEpaxI;Xqf;BvAxiH}/Xq3_Nic{karwari;lat;u;eka;parasmEpaxI;Xqf;wuxAxiH}	Xq1_Nic{karwari;lat;u;eka;parasmEpaxI;XqF_Nic;BvAxiH}	aBihiwakarwA,6;sakarmakaH	XAraNa_karawA_hUz	sustaining				
6	aham	2	0	asmax{1;eka}	asmax{1;eka}	karwA,5	mEM	I				
7	ojasA	5	0	ojas{napuM}{3;eka}	ojas{napuM}{3;eka}	hewuH,5	apanI_Sakwi_se	by_My_energy				
8	puRNAmi	14	puRNAmi	puR3{karwari;lat;u;eka;parasmEpaxI;puRaz;kryAxiH}	puR3{karwari;lat;u;eka;parasmEpaxI;puRaz;kryAxiH}	samucciwaH,5	puRta_karawA_hUz	nourish				
9	*ca	8	cORaXIH	ca{avya}	ca{avya}	samuccaya_xyowakaH,8	Ora	and				
10	oRaXIH	13	0	oRaXi{swrI}{2;bahu}/oRaXI{swrI}{1;eka}	oRaXI{swrI}{2;eka}	karma,8	oRaXiyoM_ko_(arWAw_vanaspawiyoM_ko)	vegetables				
11	sarvAH	12	sarvAH	sarvA{swrI}{1;bahu}/sarvA{swrI}{2;bahu}	sarvA{swrI}{2;bahu}	viSeRaNam,10	sampUrNa	all				
12	somaH	10	somo	soma{puM}{1;eka}	soma{puM}{1;eka}	karwA,13	canxramA	the_moon				
13	BUwvA	11	BUwvA	as2{kwvA;asaz;axAxiH}	BU1{kqw_prawyayaH:kwvA;BU;BvAxiH}	pUrvakAlaH,8	hokara	becoming				
14	rasa-AwmakaH	9	rasAwmakaH	rasAwmaka{puM}{1;eka}	rasAwmaka{puM}{1;eka}	viSeRaNam,12	rasasvarUpa_arWAw_amqwamaya	supplying_the_juice	<rasa-AwmakaH>Bs6			
