index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	maw-anugrahAya	2	maxanugrahAya	asmax-anugraha{puM}{4;eka}/anugraha{napuM}{4;eka}	asmax-anugraha{puM}{4;eka}	prayojanam,7	muJapara_anugraha_karane_ke_liye	just_show_me_favor	<asmaw-anugrahAya>T6			
2	paramam	4	paramaM	paramam{avya}/parama{puM}{2;eka}/parama{napuM}{1;eka}/parama{napuM}{2;eka}	parama{napuM}{2;eka}	viSeRaNam,8	parama	supreme				
3	guhyam	5	guhyamAXyAwmasaFjFiwam	guhya{puM}{2;eka}/guhya{napuM}{1;eka}/guhya{napuM}{2;eka}	guhya{napuM}{2;eka}	viSeRaNam,8	gopanIya	confidential				
4	aXi-Awma-saFjFiwam	3	0	aXyAwma-saFjFiwa{puM}{2;eka}/saFjFiwa{napuM}{1;eka}/saFjFiwa{napuM}{2;eka}	aXyAwma-saFjFiwa{napuM}{2;eka}	viSeRaNam,8	aXyAwmaviRayaka	spiritual_matter	<<aXi-Awma>A1-saFjFiwam>K7			
5	yaw	7	yawwvayokwaM	yaw{avya}/yax{napuM}{1;eka}/yax{napuM}{2;eka}/yaw{avya}	yax{napuM}{2;eka}	viSeRaNam,8;niwya_sambanXaH,9	jo	what				
6	wvayA	1	0	yuRmax{3;eka}	yuRmax{3;eka}	karwA,7	Apane	by_You				
7	ukwam	8	0	ukwa{puM}{2;eka}/ukwa{napuM}{1;eka}/ukwa{napuM}{2;eka}	vac1{kqw_prawyayaH:kwa;vacaz;axAxiH;napuM}{1;eka}	aBihiwa_karma,8;sakarmakaH	kahA	said				
8	vacaH	6	vacaswena	vaca{puM}{1;eka}/vacas{napuM}{1;eka}/vacas{napuM}{2;eka}/vacas{napuM}{8;eka}	vacas{napuM}{2;eka}	karma,7	vacana_(arWAw_upaxeSa)	words				
9	wena	9	0	wax{puM}{3;eka}/wax{napuM}{3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;wanAxiH}	wax{napuM}{3;eka}	hewuH,12	usase	by_that				
10	mohaH	12	mohoZyaM	moha{puM}{1;eka}	moha{puM}{1;eka}	karwA,12	ajFAna	illusion				
11	ayam	11	0	aya{puM}{2;eka}/ixam{puM}{1;eka}	ixam{puM}{1;eka}	viSeRaNam,10	yaha	this				
12	vigawaH	13	vigawo	vigawa{puM}{1;eka}	vi_gam1{kqw_prawyayaH:kwa;vi_gamLz;BvAxiH;puM}{1;eka}	aBihiwa_karwA,10;sakarmakaH	naRta_ho_gayA_hE	is_educated				
13	mama	10	mama	asmax{6;eka}/mA1{karwari;lit;ma;bahu;parasmEpaxI;mA;axAxiH}	asmax{6;eka}	RaRTIsambanXaH,10	merA	my				
