index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	aXyeRyawe	6	aXyeRyawe	i2{karwari;lqt;pra;eka;AwmanepaxI;if;axAxiH}/i3{karmaNi;lqt;pra;eka;AwmanepaxI;ik;axAxiH}	aXi_i2{karwari;lqt;pra;eka;AwmanepaxI;aXi_if;axAxiH}	aBihiwakarwA,3;sakarmakaH	paDa़egA	will_study				
2	ca	8	ca	ca{avya}	ca{avya}	sambanXaH,1	BI	also				
3	yaH	1	ya	yax{puM}{1;eka}	yax{puM}{1;eka}	karwA,1;niwyasambanXaH	jo_(puruRa)	he				
4	imam	2	imaM	ixam{puM}{2;eka}	ixam{puM}{2;eka}	viSeRaNam,6	isa	this				
5	Xarmyam	3	XarmyaM	Xarmya{puM}{2;eka}/Xarmya{napuM}{1;eka}/Xarmya{napuM}{2;eka}	Xarmya{puM}{2;eka}	viSeRaNam,6	Xarmamaya	sacred				
6	saMvAxam	5	saMvAxamAvayoH	saMvAxa{puM}{2;eka}	saMvAxa{puM}{2;eka}	karma,1	saMvAxarUpa_gIwASAswra_ko	conversation				
7	AvayoH	4	0	asmax{6;xvi}/asmax{7;xvi}	asmax{6;xvi}	RaRTIsambanXaH,6	hama_xonoM_ke	of_ours				
8	jFAna-yajFena	10	jFAnayajFena	jFAnayajFa{puM}{3;eka}	jFAna-yajFa{puM}{3;eka}	karaNam,12	jFAnayajFa_se	by_knowledge_sacrifice	<jFAna-yajFena>K6			
9	wena	7	wenAhamiRtaH	wax{puM}{3;eka}/wax{napuM}{3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;wanAxiH}	wax{puM}{3;eka}	hewuH,11	usake_xvArA	by_him				
10	aham	9	0	asmax{1;eka}	asmax{1;eka}	karma,11	mEM	I				
11	iRtaH	11	0	iRta{puM}{1;eka}	iR2{kqw_prawyayaH:kwa;iRuz;wuxAxiH;puM}{1;eka}	karwA,12	pUjiwa	worshiped				
12	syAm	12	syAmiwi	as2{karwari;viXilif;u;eka;parasmEpaxI;asaz;axAxiH}	as2{karwari;viXilif;u;eka;parasmEpaxI;asaz;axAxiH}	vAkyakarma,15	hoUzgA	shallvabe				
13	iwi	13	0	iwi{avya}	iwi{avya}	vAkyakarma_xyowakaH,12	EsA	thus				
14	me	14	me	asmax{6;eka}	asmax{6;eka}	RaRTIsambanXaH,15	merA	My				
15	mawiH	15	mawiH	mawi{swrI}{1;eka}	mawi{swrI}{1;eka}	karwA,15.1	mawa	opinion				
15.1	(aswi)	16	(0)	(as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH})	(as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH})	aBihiwakarwA,15;akarmakaH	(hE)	is				
