index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	yuFjan	6	yuFjannevaM	yuFjaw{puM}{1;eka}	yuj2{kqw_prawyayaH:Sawq;yujizr;ruXAxiH;puM}{1;eka}	varwamAnasamAnakAlaH,10	lagAwA_huA	practicing_like_this				
2	evam	3	0	evam{avya}	evam{avya}	kriyAviSeRaNam,1	isa_prakAra	as_mentioned_above				
3	saxA	5	saxAwmAnaM	saxA{avya}	saxA{avya}	kriyAviSeRaNam,1	niranwara_(muJa_parameSvara_ke_svarUpa_meM)	constantly				
4	AwmAnam	4	0	Awman{puM}{2;eka}	Awman{puM}{2;eka}	karma,1	AwmA_ko	body,_mind_and_soul				
5	yogI	2	yogI	yogin{puM}{1;eka}	yogin{puM}{1;eka}	karwA,10	yogI	the_mystic_transcendentalist				
6	niyawa-mAnasaH	1	niyawamAnasaH	niyawa-mAnasa{puM}{1;eka}	niyawa-mAnasa{puM}{1;eka}	viSeRaNam,5	vaSa_meM_kiye_hae_manavAlA	regulated_mind	<niyawa-mAnasaH>Bs6			
7	SAnwim	9	SAnwiM	SAnwi{swrI}{2;eka}	SAnwi{swrI}{2;eka}	karma,10	SAnwi_ko	peace				
8	nirvANa-paramAm	8	nirvANaparamAM	nirvANa-paramA{swrI}{2;eka}	nirvANa-paramA{swrI}{2;eka}	viSeRaNam,7	paramAnanxa_kI_parAkARTArUpa	cessation_of_material_existence	<nirvANa-paramAm>Bs6			
9	maw-saMsWAm	7	mawsaMsWAmaXigacCawi	asmax-saMsWA{swrI}{2;eka}	asmax-saMsWA{swrI}{2;eka}	viSeRaNam,7	muJameM_rahanevAlI	in_the_spiritual_sky_(the_kingdom_of_God)	<asmaw-saMsWAm>Bs6			
10	aXigacCawi	10	0	aXi_gam1{karwari;lat;pra;eka;parasmEpaxI;gamLz;BvAxiH}	aXi_gam1{karwari;lat;pra;eka;parasmEpaxI;aXi_gamLz;BvAxiH}	aBihiwa_karwA,5	prApwa_howA_hE	does_attain				
