index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	SucO	1	SucO	Suc{swrI}{1;xvi}/Suc{swrI}{2;xvi}/Suci{puM}{7;eka}/Suci{swrI}{7;eka}	Suci{puM}{7;eka}	viSeRaNam,2	SuxXa	in_a_sanctified				
2	xeSe	2	xeSe	xeSa{puM}{7;eka}	xeSa{puM}{7;eka}	aXikaraNam,3	BUmi_meM	in_the_land				
3	prawiRTApya	11	prawiRTApya	prawiRTApya{puM}{8;eka}/prawiRTApya{napuM}{8;eka}	prawi_sWA1_Nic{kqw_prawyayaH:lyap;prawi_RTA_Nic;BvAxiH}	pUrvakAlaH,19	sWApana_karake	placing				
4	sWiram	10	sWiramAsanamAwmanaH	sWira{puM}{2;eka}	sWira{napuM}{2;eka}	viSeRaNam,5	sWira	firm				
5	Asanam	9	0	Asana{napuM}{1;eka}/Asana{napuM}{2;eka}	Asana{napuM}{2;eka}	karma,3	Asana_ko	seat				
6	AwmanaH	8	0	Awman{puM}{2;bahu}/Awman{puM}{5;eka}/Awman{puM}{6;eka}	Awman{puM}{6;eka}	RaRTIsambanXaH,5	apane	self-dependent				
7	na	3	nAwyucCriwaM	na{avya}	na{avya}	sambanXaH,8	na	not				
8	awyucCriwam	4	0	awyucCriwam	awi_uw_Sri1{kqw_prawyayaH:kwa;awi_uw_SriF;BvAxiH;napuM}{2;eka}	viSeRaNam,5	bahuwa_UzcA	too_high				
9	na	5	nAwinIcaM	na{avya}	na{avya}	sambanXaH,10	na	nor				
10	awi-nIcam	6	0	awinIca{puM}{2;eka}/awinIca{napuM}{1;eka}/awinIca{napuM}{2;eka}	awi-nIca{napuM}{2;eka}	viSeRaNam,5	bahuwa_nIcA	too_low				
11	cEla-ajina-kuSa-uwwaram	7	cElAjinakuSowwaram	cEla-ajina-kuSa-uwwaram{avya}/uwwara{puM}{2;eka}/uwwara{napuM}{1;eka}/uwwara{napuM}{2;eka}/uwwara{puM}{2;eka}/uwwara{napuM}{1;eka}/uwwara{napuM}{2;eka}	cEla-ajina-kuSa-uwwara{napuM}{2;eka}	viSeRaNam,5	kuSA_mqgaCAlA_Ora_vaswra_biCe	kusa_grass,_soft_cloth_and_deerskin	<<cEla-ajina-kuSa>Di-uwwaram>Bs7			
12	wawra	12	wawrEkAgraM	wawra{avya}	wawra{avya}	viSeRaNam,18	usa	thereupon				
13	eka-agram	16	0	eka-agra{napuM}{1;eka}/agra{napuM}{2;eka}	agra{napuM}{2;eka}	karmasamAnAXikaraNam,15	ekAgra	one_attention	<eka-agram>Bs6			
14	manaH	15	manaH	manas{napuM}{1;eka}/manas{napuM}{2;eka}	manas{napuM}{2;eka}	karma,15	mana_ko	mind				
15	kqwvA	17	kqwvA	kq1{kqw_prawyayaH:kwvA;kqF;BvAxiH}/kq2{kqw_prawyayaH:kwvA;kqF;svAxiH}/kq3{kqw_prawyayaH:kwvA;dukqF;wanAxiH}	kq3{kqw_prawyayaH:kwvA;dukqF;wanAxiH}	pUrvakAlaH,19	karake	doing_so				
16	yawa-ciwwa-inxriya-kriyaH	18	yawaciwwenxriyakriyaH	yawa-ciwwa-inxriya-kriyaH	yawa-ciwwa-inxriya-kriya{puM}{1;eka}	viSeRaNam,21.1	ciwwa_Ora_inxriyoM_kI_kriyAoM_ko_vaSa_meM_raKawe_hue	controlling_the_activities_of_the_mind_and_senses	<yawa-<<ciwwa-inxriya>Di-kriyaH>T6>Bs3			
17	upaviSya	14	upaviSyAsane	upa_viS1{kqw_prawyayaH:lyap;viSaz;wuxAxiH}	upa_viS1{kqw_prawyayaH:lyap;upa_viSaz;wuxAxiH}	pUrvakAlaH,19	bETakara	sitting_on				
18	Asane	13	0	Asana{napuM}{1;xvi}/Asana{napuM}{2;xvi}/Asana{napuM}{7;eka}	Asana{napuM}{7;eka}	aXikaraNam,17	Asana_para	on_the_seat				
19	yuFjyAw	22	yuFjyAxyogamAwmaviSuxXaye	yuj2{karwari;viXilif;pra;eka;parasmEpaxI;yujizr;ruXAxiH}	yuj2{karwari;viXilif;pra;eka;parasmEpaxI;yujizr;ruXAxiH}	aBihiwa_karwA,21.1	aByAsa_kare	execute				
20	yogam	20	0	yoga{puM}{2;eka}	yoga{puM}{2;eka}	karma,19	yoga_kA	yoga_practice				
21	Awma-viSuxXaye	19	0	Awman-viSuxXi{swrI}{4;eka}	Awman-viSuxXi{swrI}{4;eka}	prayojanam,19	anwaHkaraNa_kI_SuxXi_ke_liye	for_clarifying_the_heart	<Awma-viSuxXaye>T6			
21.1	(yogI)	21	(0)	yogin puM 1 eka	yogin puM 1 eka	karwA,19						
