index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	aByAsa-yoga-yukwena	2	aByAsayogayukwena	aByAsayogayukwena	aByAsa-yoga-yuj2{kqw_prawyayaH:kwa;yujizr;ruXAxiH;puM}{3;eka}	viSeRaNam,2	parameSvara_ke_XyAna_ke_aByAsarUpa_yoga_se_yukwa	being_engaged_in_the_practice_of_meditation	<<aByAsa-yoga>K6-yukwena>T3			
2	cewasA	4	cewasA	cewas{napuM}{3;eka}	cewas{napuM}{3;eka}	karaNam,9	ciwwa_se	by_the_mind_and_intelligence				
3	na-anya-gAminA	3	nAnyagAminA	nAnyagAminA	na-anya-gAmin{puM}{3;eka}	viSeRaNam,2	xUsarI_ora_na_jAnevAle	without_their_being_deviated	<na-<anya-gAminA>T2>Tn			
4	paramam	7	paramaM	paramam{avya}/parama{puM}{2;eka}/parama{napuM}{1;eka}/parama{napuM}{2;eka}	parama{napuM}{2;eka}	viSeRaNam,6	parama_(prakASasvarUpa)	the_Supreme				
5	puruRam	9	puruRaM	puruRa{puM}{2;eka}	puruRa{puM}{2;eka}	karma,7	puruRa_ko_arWAw_parameSvara_ko	Personality_of_Godhead				
6	xivyam	8	xivyaM	xivya{puM}{2;eka}/xivya{napuM}{1;eka}/xivya{napuM}{2;eka}	xivya{puM}{2;eka}	viSeRaNam,5	xivya	transcendental				
7	yAwi	10	yAwi	yAw{puM}{7;eka}/yAw{napuM}{7;eka}/yA1{karwari;lat;pra;eka;parasmEpaxI;yA;axAxiH}	yA1{karwari;lat;pra;eka;parasmEpaxI;yA;axAxiH}	aBihiwakarwA,9.1;sakarmakaH	prApwa_howA_hE	achieves				
8	pArWa	1	pArWAnucinwayan	pArWa{puM}{8;eka}	pArWa{puM}{8;eka}	samboXyaH,7	he_pArWa	O_son_of_Prtha				
9	anucinwayan	5	0	anucinwayan	anu_cinw1{kqw_prawyayaH:Sawq;anu_ciwiz;curAxiH;puM}{1;eka}	varwamAnasamAnakAlaH,7	niranwara_cinwana_karawA_huA	constantly_thinking_of				
9.1	(manuRyaH)	1.1	(0)	(manuRya{puM}{1;eka})	(manuRya{puM}{1;eka})	karwA,7	(manuRya)	man				
