index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	mawwaH	2	mawwaH	mawwa{puM}{1;eka}	mawwa{wasil}	apAxAnam,6	muJase	beyond_Myself				
2	parawaram	5	parawaraM	parawara{puM}{2;eka}/parawara{napuM}{1;eka}/parawara{napuM}{2;eka}	parawara{napuM}{1;eka}	viXeya_viSeRaNam,6	parama_(kAraNa)	superior				
3	na	6	nAnyawkiFcixaswi	na{avya}	na{avya}	prawiReXaH,6	nahIM	not				
4	anyaw	3	0	anyaw{avya}/anya{napuM}{1;eka}/anya{napuM}{2;eka}	anya{napuM}{1;eka}	viSeRaNam,5	Binna_xUsarA	anything				
5	kiFciw	4	0	kiFciw{avya}/kiFciw{napuM}{1;eka}/kiFciw{napuM}{2;eka}	kiFciw{napuM}{1;eka}	karwA,6	koI_BI	else				
6	aswi	7	0	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH}		hE	is				
7	XanaFjaya	1	XanaFjaya	XanaFjaya{puM}{8;eka}	XanaFjaya{puM}{8;eka}	samboXyaH,6	he_XanaMjaya	O_conqueror_of_wealth				
8	mayi	13	mayi	asmax{7;eka}	asmax{7;eka}	aXikaraNam,11	muJameM	in_Me				
9	sarvam	9	sarvamixaM	sarva{puM}{2;eka}/sarva{napuM}{1;eka}/sarva{napuM}{2;eka}	sarva{napuM}{1;eka}	karwA,11	sampUrNa_(jagaw)	all				
10	ixam	8	0	ixam{napuM}{1;eka}/ixam{napuM}{2;eka}	ixam{napuM}{1;eka}	viSeRaNam,9	yaha	which				
11	prowam	14	prowaM	prowa{puM}{2;eka}/prowa{napuM}{1;eka}/prowa{napuM}{2;eka}	pra_u1{kqw_prawyayaH:kwa;pra_uf;BvAxiH;napuM}{1;eka}		guzWA_huA_hE	strung				
12	sUwre	10	sUwre	sUwra{napuM}{1;xvi}/sUwra{napuM}{2;xvi}/sUwra{napuM}{7;eka}/sUwra{napuM}{8;xvi}	sUwra{napuM}{7;eka}	aXikaraNam,11	sUwra_meM_(sUwra_ke)	on_a_thread				
13	maNi-gaNAH	11	maNigaNA	maNi-gaNa{puM}{1;bahu}/gaNa{puM}{8;bahu}	maNi-gaNa{puM}{1;bahu}	prawiyogI,14	maNiyoM_ke	pearls	<maNi-gaNAH>T6			
14	iva	12	iva	iva{avya}	iva{avya}	anuyogI,8	saxqSa	likened				
