index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	xqRtvA	6	xqRtvA	xqS1{kqw_prawyayaH:kwvA;xqSizr;BvAxiH}	xqS1{kqw_prawyayaH:kwvA;xqSizr;BvAxiH}	pUrvakAlaH,11	xeKA	after_seeing				
2	wu	7	wu	wu{avya}	wu{avya}	sambanXaH,11	Ora	and				
3	pANdava-anIkam	5	pANdavAnIkaM	pANdava-anIka{puM}{2;eka}	pANdava-anIka{puM}{2;eka}	karma,1	pANdavoM_kI_senA_ko	the_army_of_the_Pandavas	<pANdava-anIkaM>T6			
4	vyUDam	4	vyUDaM	vyUDa{puM}{2;eka}/vyUDa{napuM}{1;eka}/vyUDa{napuM}{2;eka}	vyUDa{puM}{2;eka}	viSeRaNam,3	vyUharacanAyukwa	arranged_in_military_phalanx				
5	xuryoXanaH	3	xuryoXanaswaxA	xuryoXana{puM}{1;eka}	xuryoXana{puM}{1;eka}	karwA,11	xuryoXana_ne	Duryodhana				
6	waxA	1	0	waxA{avya}	waxA{avya}	kAlAXikaraNam,11	usa_samaya	at_that_time				
7	AcAryam	8	AcAryamupasafgamya	AcArya{puM}{2;eka}	AcArya{puM}{2;eka}	karma,8	xroNAcArya_ke	the_teacher				
8	upasafgamya	9	0	upasafgamya	upa_sam_gam1{kqw_prawyayaH:lyap;upa_sam_gamLz;BvAxiH}	pUrvakAlaH,11	pAsa_jAkara	approaching				
9	rAjA	2	rAjA	rAjan{puM}{1;eka}	rAjan{puM}{1;eka}	aBexaH,5	rAjA	the_king				
10	vacanam	10	vacanamabravIw	vacana{napuM}{1;eka}/vacana{napuM}{2;eka}	vacana{napuM}{2;eka}	karma,11	vacana	words				
11	abravIw	11	0	brU1{karwari;laf;pra;eka;parasmEpaxI;brUF;axAxiH}	brU1{karwari;laf;pra;eka;parasmEpaxI;brUF;axAxiH}	aBihiwa_karwA,5;xvikarmakaH	kahA	spoke				
