index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	an-anya-cewAH	3	ananyacewAH	ananyacewas{puM}{1;eka}	ananya-cewas{puM}{1;eka}	karwA,5	ananyaciwwa_hokara	without_deviation	<<na-anya>Tn-cewAH>Bs6			
2	sawawam	5	sawawaM	sawawam{avya}/sawawa{puM}{2;eka}/sawawa{napuM}{1;eka}/sawawa{napuM}{2;eka}	sawawam{avya}	kriyAviSeRaNam,5	niranwara	always				
3	yaH	2	yo	yax{puM}{1;eka}	yax{puM}{1;eka}	karwA,5;niwya_sambanXaH,7	jo_(puruRa)	anyone				
4	mAm	6	mAM	asmax{2;eka}	asmax{2;eka}	karma,5	muJako_(puruRowwama_ko)	me				
5	smarawi	7	smarawi	smaraw{puM}{7;eka}/smaraw{napuM}{7;eka}/smq1{karwari;lat;pra;eka;parasmEpaxI;smq;BvAxiH}/smq2{karwari;lat;pra;eka;parasmEpaxI;smq;BvAxiH}	smq1{karwari;lat;pra;eka;parasmEpaxI;smq;BvAxiH}	aBihiwakarwA,1;sakarmakaH	smaraNa_karawA_hE	remembers				
6	niwyaSaH	4	niwyaSaH	niwyaSaH{avya}	niwyaSaH{avya}	kriyAviSeRaNam,5	saxA_hI	regularly				
7	wasya	8	wasyAhaM	wax{puM}{6;eka}/wax{napuM}{6;eka}	wax{puM}{6;eka}	viSeRaNam,12	usa	to_him				
8	aham	11	0	asmax{1;eka}	asmax{1;eka}	karwA,12.1	mEM	I				
9	sulaBaH	12	sulaBaH	sulaBa{puM}{1;eka}	sulaBa{puM}{1;eka}	viXeya_viSeRaNam,12.1	sulaBa_(arWAw_use_sahaja_hI_prApwa)	very_easy_to_achieve				
10	pArWa	1	pArWa	pArWa{puM}{8;eka}	pArWa{puM}{8;eka}	samboXyaH,5	he_arjuna	O_son_of_Prtha				
11	niwya-yukwasya	9	niwyayukwasya	niwyayukwa{puM}{6;eka}/niwyayukwa{napuM}{6;eka}	niwya-yuj2{kqw_prawyayaH:kwa;yujizr;ruXAxiH;puM}{6;eka}	viSeRaNam,12	niwya-niranwara_muJameM_yukwa_hue	regularly_engaged	<niwya-yukwasya>K1			
12	yoginaH	10	yoginaH	yogin{puM}{1;bahu}/yogin{puM}{2;bahu}/yogin{puM}{5;eka}/yogin{puM}{6;eka}	yogin{puM}{6;eka}	RaRTIsambanXaH,8	yogI_ke_liye	of_the_devotee				
12.1	(BavAmi)	13	(0)	(BU1{karwari;lat;u;eka;parasmEpaxI;BU;BvAxiH})	(BU1{karwari;lat;u;eka;parasmEpaxI;BU;BvAxiH})	aBihiwakarwA,8;akarmakaH	ho_jAwA_hUz	am				
