index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	yaWA	1	yaWA	yaWA{avya}	yaWA{avya}	kriyAviSeRaNam,8;niwya_sambanXaH,9	jEse	as				
2	naxInAm	2	naxInAM	naxI{swrI}{6;bahu}	naxI{swrI}{6;bahu}	RaRTIsambanXaH,4	naxiyoM_ke	of_the_rivers				
3	bahavaH	3	bahavoZmbuvegAH	bahu{puM}{1;bahu}/bahu{puM}{8;bahu}/bahu{swrI}{1;bahu}/bahu{swrI}{2;bahu}/bahu{swrI}{8;bahu}	bahu{puM}{1;bahu}	viSeRaNam,4	bahuwa-se	many				
4	ambu-vegAH	4	0	ambu-vega{puM}{1;bahu}/vega{puM}{8;bahu}	ambu-vega{puM}{1;bahu}	karwA,8	jala_ke_pravAha	waves_of_the_waters	<ambu-vegAH>T6			
5	samuxram	5	samuxramevABimuKA	samuxra{puM}{2;eka}/samuxra{napuM}{1;eka}/samuxra{napuM}{2;eka}	samuxra{puM}{2;eka}	karma,8	samuxra_ke	ocean				
6	eva	6	0	eva{avya}	eva{avya}	sambanXaH,5	hI	certainly				
7	aBi-muKAH	7	0	aBi-{avya}-muKa{puM}{1;bahu}/muKa{puM}{8;bahu}	aBi-muKa{puM}{1;bahu}	viSeRaNam,4	sammuKa	towards	<aBi-muKAH>A1			
8	xravanwi	8	xravanwi	xravaw{napuM}{1;bahu}/xravaw{napuM}{2;bahu}/xravaw{napuM}{8;bahu}/xravaw{napuM}{1;bahu}/xravaw{napuM}{2;bahu}/xravaw{napuM}{8;bahu}/xru1{karwari;lat;pra;bahu;parasmEpaxI;xru;BvAxiH}/xravanwI{swrI}{8;eka}	xru1{karwari;lat;pra;bahu;parasmEpaxI;xru;BvAxiH}	aBihiwa_karwA,4	xOda़we_hEM_(arWAw_samuxra_meM_praveSa_karawe_hEM)	gliding				
9	waWA	9	waWA	waWA{avya}	waWA{avya}	kriyAviSeRaNam,13	vEse_hI	similarly				
10	wava	12	wavAmI	yuRmax{6;eka}	yuRmax{6;eka}	RaRTIsambanXaH,14	Apake	Your				
11	amI	10	0	axas{puM}{1;bahu}	axas{puM}{1;bahu}	viSeRaNam,12	ve	all_those				
12	nara-loka-vIrAH	11	naralokavIrA	nara-loka-vIra{puM}{1;bahu}/vIra{puM}{8;bahu}/vIrA{swrI}{1;bahu}/vIrA{swrI}{2;bahu}/vIrA{swrI}{8;bahu}	nara-loka-vIra{puM}{1;bahu}	karwA,13	naraloka_ke_vIra	the_kings_of_human_society	<<nara-loka>T6-vIrAH>T6			
13	viSanwi	15	viSanwi	viSaw{napuM}{1;bahu}/viSaw{napuM}{2;bahu}/viSaw{napuM}{8;bahu}	viS1{karwari;lat;pra;bahu;parasmEpaxI;viSaz;wuxAxiH}	aBihiwa_karwA,29	praveSa_kara_rahe_hEM	entering				
14	vakwrANi	14	vakwrANyaBivijvalanwi	vakwra{napuM}{1;bahu}/vakwra{napuM}{2;bahu}/vakwra{napuM}{8;bahu}	vakwra{napuM}{2;bahu}	karma,13	muKoM_meM	into_the_mouths				
15	aBivijvalanwi	13	0	aBivijvalanwi	aBi_vi_jval1{kqw_prawyayaH:Sawq;aBi_vi_jvalaz;BvAxiH;napuM}{2;bahu}	viSeRaNam,14	prajvaliwa	blazing				
