index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	sWiwa-prajFasya	3	sWiwaprajFasya	sWiwaprajFa{puM}{6;eka}/sWiwaprajFa{napuM}{6;eka}	sWiwa-prajFa{puM}{6;eka}	RaRTIsambanXaH,3	sWirabuxXi_puruRa_kA	of_the_man_of_stable_mind	<sWiwa-prajFasya>Bs6			
2	kA	4	kA	kim{swrI}{1;eka}	kim{swrI}{1;eka}	karwA,5.1	kyA	what				
3	BARA	5	BARA	BARA{swrI}{1;eka}	BARA{swrI}{1;eka}	viXeya_viSeRaNam,5.1	lakRaNa	definition_(mark)				
4	samAXi-sWasya	2	samAXisWasya	samAXisWa{puM}{6;eka}	samAXi-sWa{puM}{6;eka}	viSeRaNam,1	samAXi_meM_sWiwa	of_a_God-realized_soul,_stable_of_mind_and_established_in_Samadhi	<samAXi-sWasya>U			
5	keSava	1	keSava	keSava{puM}{8;eka}	keSava{puM}{8;eka}	samboXyaH,5.1	he_keSava	O_Krsna				
5.1	(aswi)	6	(0)	(as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH})	(as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH})	aBihiwakarwA,2;akarmakaH	(hE)	is				
6	sWiwa-XIH	7	sWiwaXIH	sWiwaXI{swrI}{1;eka}/sWiwaXI{swrI}{8;eka}	sWiwa-XI{puM}{1;eka}	karwA,8	sWirabuxXi_puruRa	the_man_of_stable_mind	<sWiwa-XIH>Bs6			
7	kim	8	kiM	kim{napuM}{1;eka}/kim{napuM}{2;eka}	kim{napuM}{2;eka}	karma,8	kEse	how				
8	praBARewa	9	praBARewa	pra_BAR1{karwari;viXilif;pra;eka;AwmanepaxI;BARaz;BvAxiH}	pra_BAR1{karwari;viXilif;pra;eka;AwmanepaxI;pra_BARaz;BvAxiH}	aBihiwakarwA,6;sakarmakaH	bolawA_hE	does_speak				
9	kim	11	kimAsIwa	kim{napuM}{1;eka}/kim{napuM}{2;eka}	kim{napuM}{2;eka}	kriyAviSeRaNam,10	kEse	how				
10	AsIwa	12	0	As1{karwari;viXilif;pra;eka;AwmanepaxI;Asaz;axAxiH}	As1{karwari;viXilif;pra;eka;AwmanepaxI;Asaz;axAxiH}	aBihiwakarwA,10.1;akarmakaH	bETawA_hE	does_sit				
10.1	(sWiwa-XIH)	10	(0)	(sWiwaXI{swrI}{1;eka}/sWiwaXI{swrI}{8;eka})	(sWiwa-XI{puM}{1;eka})	karwA,10	(sWirabuxXi_puruRa)	the_man_of_stable_mind	<sWiwa-XIH>Bs6			
11	vrajewa	15	vrajewa	vraj1{karwari;viXilif;ma;bahu;parasmEpaxI;vrajaz;BvAxiH}	vraj1{karwari;viXilif;ma;bahu;parasmEpaxI;vrajaz;BvAxiH}	aBihiwakarwA,12.1;sakarmakaH	calawA_hE	does_walk				
12	kim	14	kim	kim{napuM}{1;eka}/kim{napuM}{2;eka}	kim{napuM}{2;eka}	kriyAviSeRaNam,11	kEse	how				
12.1	(sWiwa-XIH)	13	(0)	(sWiwaXI{swrI}{1;eka}/sWiwaXI{swrI}{8;eka})	(sWiwa-XI{puM}{1;eka})	karwA,11	(sWirabuxXi_puruRa)	the_man_of_stable_mind	<sWiwa-XIH>Bs6			
