index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	a-saMyawa-AwmanA	1	asaMyawAwmanA	asaMyawAwman{puM}{3;eka}	asaMyawAwman{puM}{3;eka}	karwA,3	asaMyamI_puruRa_xvArA	by_the_unbridled_mind	<<a-saMyawa>Tn-AwmanA>Bs3			
2	yogaH	2	yogo	yoga{puM}{1;eka}	yoga{puM}{1;eka}	karma,3	yoga	self-realization				
3	xuRprApaH	3	xuRprApa	xuRprApa{puM}{1;eka}	xus_pra_Ap1{kqw_prawyayaH:kwa;xus_pra_ApLz;svAxiH;puM}{1;eka}	karma,6	xuRprApya_hE	difficult_to_obtain				
4	iwi	4	iwi	iwi{avya}	iwi{avya}	karma_xyowakaH,3	yaha	thus				
5	me	5	me	asmax{6;eka}	asmax{6;eka}	RaRTIsambanXaH,6	merA	my				
6	mawiH	6	mawiH	mawi{swrI}{1;eka}	mawi{swrI}{1;eka}	karwA,6.1	mawa_hE	opinion				
6.1	(aswi)	7	()	(as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH})	(as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH})	aBihiwa_karwA,6;akarmakaH						
7	vaSya-AwmanA	10	vaSyAwmanA	vaSyAwman{puM}{3;eka}	vaSya-Awman{puM}{3;eka}	karwA,10.1	vaSa_meM_kiye_hue_manavAle	by_the_controlled_mind				
8	wu	8	wu	wu{avya}	wu{avya}	sambanXaH,10.1	Ora	but				
9	yawawA	9	yawawA	yawawA{swrI}{1;eka}	yaw1{kqw_prawyayaH:Sawq;yawIz;BvAxiH;puM}{3;eka}	viSeRaNam,7	prayawnaSIla_puruRa_xvArA	while_endeavoring				
10	avApwum	12	SakyoZvApwumupAyawaH	ava_Ap1{kqw_prawyayaH:wumun;ava_ApLz;svAxiH}	ava_Ap1{kqw_prawyayaH:wumun;ava_ApLz;svAxiH}	sahAyakakriyA,10.1	prApwa_honA_sahaja_hE	practical_to_achieve				
10.1	SakyaH	13	Sak1{kqw_prawyayaH:yaw;Saklqz;svAxiH;puM}{1;eka}	Sak1{kqw_prawyayaH:yaw;Saklqz;svAxiH;puM}{1;eka}								
11	upAyawaH	11	0	upAyawaH{avya}	upAyawaH{avya}	kriyAviSeRaNam,10	sAXana_se	appropriate_means				
