index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	prakqwim	2	prakqwiM	prakqwi{swrI}{2;eka}	prakqwi{swrI}{2;eka}	sup_samucciwaH,2	prakqwi	material_nature				
2	puruRam	4	puruRaM	puruRa{puM}{2;eka}	puruRa{puM}{2;eka}	karma,5	puruRa	living_entities				
3	ca	3	cEva	ca{avya}	ca{avya}	samuccaya_xyowakaH,2	Ora	also				
4	eva	6	0	eva{avya}	eva{avya}	sambanXaH,3	hI	certainly				
5	vixXi	8	vixXyanAxI	vix1{karwari;lot;ma;eka;parasmEpaxI;vixaz;axAxiH}	vix1{karwari;lot;ma;eka;parasmEpaxI;vixaz;axAxiH}	aBihiwakarwA,8.1;sakarmakaH	jAno	must_know				
6	an-AxI	7	0	an-{avya}-Axi{puM}{1;xvi}/Axi{puM}{2;xvi}/Axi{puM}{8;xvi}	anAxi{puM}{2;xvi}	karmasamAnAXikaraNam,5	anAxi	without_beginning	<na-AxI>Bsmn			
7	uBO	5	uBAvapi	uBa{puM}{1;xvi}/uBa{puM}{2;xvi}/uBa{puM}{8;xvi}/uBa{puM}{1;xvi}/uBa{puM}{2;xvi}	uBa{puM}{2;xvi}	viSeRaNam,2	ina_xonoM_ko	both				
8	api	14	0	api{avya}	api{avya}	sambanXaH,7	BI	also				
8.1	(wvam)	1	(0)	(yuRmax{1;eka})	(yuRmax{1;eka})	karwA,5	(wuma)	you				
9	vikArAn	11	vikArAMSca	vikAra{puM}{2;bahu}/vikAra{puM}{2;bahu}	vikAra{puM}{2;bahu}	sup_samucciwaH,11	rAga-xveRAxi_vikAroM_ko	transformations				
10	ca	12	0	ca{avya}	ca{avya}	samuccaya_xyowakaH,9	waWA	also				
11	guNAn	13	guNAMScEva	guNa{puM}{2;bahu}	guNa{puM}{2;bahu}	karma,14	wriguNAwmaka_sampUrNa_paxArWoM_ko	three_modes_of_nature				
12	ca	9	0	ca{avya}	ca{avya}	samuccaya_xyowakaH,11	Ora	also				
13	eva	16	0	eva{avya}	eva{avya}	sambanXaH,12	hI	certainly				
14	vixXi	17	vixXi	vix1{karwari;lot;ma;eka;parasmEpaxI;vixaz;axAxiH}	vix1{karwari;lot;ma;eka;parasmEpaxI;vixaz;axAxiH}	aBihiwakarwA,15.1;sakarmakaH	jAno	know				
15	prakqwi-samBavAn	15	prakqwisamBavAn	prakqwi-samBava{puM}{2;bahu}	prakqwi-samBava{puM}{2;bahu}	karmasamAnAXikaraNam,14	prakqwi_se_uwpanna	produced_of_material_nature	<prakqwi-samBavAn>Bs6			
15.1	(wvam)	10	(0)	(yuRmax{1;eka})	(yuRmax{1;eka})	karwA,14	(wuma)	you				
