index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	maw-manAH	2	manmanA	asmax-manas{puM}{1;eka}	asmax-manas{puM}{1;eka}	sup_samucciwaH,3	muJameM_manavAlA	always_thinking_of_Me	<asmaw-manAH>Bs6			
2	Bava	6	Bava	Bava{puM}{8;eka}/BU1{karwari;lot;ma;eka;parasmEpaxI;BU;BvAxiH}	BU1{karwari;lot;ma;eka;parasmEpaxI;BU;BvAxiH}	aBihiwa_karwA,4.2;akarmakaH	bana	become				
3	max-BakwaH	5	maxBakwo	asmax-Bakwa{puM}{1;eka}	asmax-Bakwa{puM}{1;eka}	viXeya_viSeRaNam,2	merA_Bakwa	my_devotee	<asmaw-BakwaH>T6			
4	max-yAjI	3	maxyAjI	asmax-yAjin{puM}{1;eka}	asmax-yAjin{puM}{1;eka}	sup_samucciwaH,3	merA_pUjana_karanevAlA	my_worshipper	<asmaw-yAjI>U			
4.1	(ca)	4	(0)	(ca{avya})	(ca{avya})	sup_samuccaya_xyowakaH,3	(Ora)	and				
4.2	(wvam)	1	(0)	(yuRmax{1;eka})	(yuRmax{1;eka})	karwA,2	(wU)	you				
5	mAm	8	mAM	asmax{2;eka}	asmax{2;eka}	karma,6	muJako	unto_Me				
6	namaskuru	9	namaskuru	namas_kq3{karwari;lot;ma;eka;uBayapaxI;dukqF;wanAxiH}	namas_kq3{karwari;lot;ma;eka;uBayapaxI;namas_dukqF;wanAxiH}	aBihiwa_karwA,6.1;sakarmakaH	praNAm_kara	offer_obeisances				
6.1	(wvam)	7	(0)	(yuRmax{1;eka})	(yuRmax{1;eka})	karwA,6	(wU)	you				
7	mAm	15	mAmevERyasi	asmax{2;eka}	asmax{2;eka}	karma,9	muJako	unto_Me				
8	eva	16	0	eva{avya}	eva{avya}	sambanXaH,7	hI	completely				
9	eRyasi	17	0	i1{karwari;lqt;ma;eka;parasmEpaxI;iN;axAxiH}	i1{karwari;lqt;ma;eka;parasmEpaxI;iN;axAxiH}	aBihiwa_karwA,13.1;sakarmakaH	prApwa_hogA	come				
10	yukwvA	14	yukwvEvamAwmAnaM	yuj1{kqw_prawyayaH:kwvA;yujaz;xivAxiH}/yuj2{kqw_prawyayaH:kwvA;yujizr;ruXAxiH}	yuj2{kqw_prawyayaH:kwvA;yujizr;ruXAxiH}	pUrvakAlaH,9	niyukwa_karake	being_absorbed				
11	evam	10	0	evam{avya}	evam{avya}	sambanXaH,12	isa_prakAra	thus				
12	AwmAnam	13	0	Awman{puM}{2;eka}	Awman{puM}{2;eka}	karma,10	AwmA_ko	your_soul				
13	maw-parAyaNaH	11	mawparAyaNaH	asmax-parAyaNa{puM}{1;eka}	asmax-parAyaNa{puM}{1;eka}	viSeRaNam,13.1	merA parAyaNa karanevAlA	devoted_to_Me	<asmaw-parAyaNaH>Bs6			
13.1	(wvam)	12	(0)	(yuRmax{1;eka})	(yuRmax{1;eka})	karwA,9	(wU)	you				
